#gene	phylostratum	rank	taxonomic_representativeness
jgi|Auramp1|11754|CE11753_13582	cellular organisms	1	100
jgi|Auramp1|117800|CE117799_405	Auriculariopsis ampla	13	100
jgi|Auramp1|117835|CE117834_11898	Agaricomycetes	8	80
jgi|Auramp1|11783|CE11782_1827	cellular organisms	1	91
jgi|Auramp1|117931|CE117930_701	Agaricomycetes	8	80
jgi|Auramp1|118050|CE118049_5918	Fungi	4	100
jgi|Auramp1|11805|CE11804_1478	Schizophyllaceae	12	100
jgi|Auramp1|118119|CE118118_4003	cellular organisms	1	100
jgi|Auramp1|118291|CE118290_8739	Agaricomycotina	7	100
jgi|Auramp1|11831|CE11830_99	Auriculariopsis ampla	13	100
jgi|Auramp1|118360|CE118359_12254	cellular organisms	1	100
jgi|Auramp1|118397|CE118396_1141	cellular organisms	1	100
jgi|Auramp1|118713|CE118712_1959	Eukaryota	2	63
jgi|Auramp1|118862|CE118861_6598	cellular organisms	1	100
jgi|Auramp1|118896|CE118895_456	cellular organisms	1	100
jgi|Auramp1|118922|CE118921_289	Eukaryota	2	100
jgi|Auramp1|119094|CE119093_2559	Eukaryota	2	90
jgi|Auramp1|119109|CE119108_2357	Eukaryota	2	100
jgi|Auramp1|119134|CE119133_607	Auriculariopsis ampla	13	100
jgi|Auramp1|119327|CE119326_105	Auriculariopsis ampla	13	100
jgi|Auramp1|119328|CE119327_415	cellular organisms	1	91
jgi|Auramp1|119329|CE119328_245	Auriculariopsis ampla	13	100
jgi|Auramp1|119463|CE119462_127	Auriculariopsis ampla	13	100
jgi|Auramp1|119491|CE119490_3587	cellular organisms	1	100
jgi|Auramp1|119554|CE119553_507	Auriculariopsis ampla	13	100
jgi|Auramp1|119601|CE119600_252	Schizophyllaceae	12	100
jgi|Auramp1|119709|CE119708_3250	cellular organisms	1	100
jgi|Auramp1|119764|CE119763_238	Schizophyllaceae	12	100
jgi|Auramp1|119797|CE119796_975	Schizophyllaceae	12	100
jgi|Auramp1|119924|CE119923_854	Schizophyllaceae	12	100
jgi|Auramp1|120093|CE120092_270	Auriculariopsis ampla	13	100
jgi|Auramp1|120144|CE120143_1237	Schizophyllaceae	12	100
jgi|Auramp1|120152|CE120151_798	Auriculariopsis ampla	13	100
jgi|Auramp1|120212|CE120211_1797	Auriculariopsis ampla	13	100
jgi|Auramp1|120230|CE120229_36	Auriculariopsis ampla	13	100
jgi|Auramp1|120238|CE120237_2928	Agaricomycetidae	9	75
jgi|Auramp1|120271|CE120270_88	Auriculariopsis ampla	13	100
jgi|Auramp1|120326|CE120325_278	cellular organisms	1	100
jgi|Auramp1|120758|CE120757_458	Agaricomycetes	8	40
jgi|Auramp1|120808|CE120807_2555	cellular organisms	1	100
jgi|Auramp1|12100|CE12099_437	cellular organisms	1	75
jgi|Auramp1|121165|CE121164_818	cellular organisms	1	100
jgi|Auramp1|121253|CE121252_2299	cellular organisms	1	100
jgi|Auramp1|121331|CE121330_1571	Eukaryota	2	72
jgi|Auramp1|121414|CE121413_491	cellular organisms	1	83
jgi|Auramp1|121440|CE121439_1059	cellular organisms	1	100
jgi|Auramp1|121443|CE121442_297	Agaricomycetes	8	40
jgi|Auramp1|121481|CE121480_1065	cellular organisms	1	100
jgi|Auramp1|121482|CE121481_452	Agaricomycetes	8	100
jgi|Auramp1|121724|CE121723_8050	Fungi	4	100
jgi|Auramp1|121878|CE121877_497	Agaricomycetes	8	80
jgi|Auramp1|122308|CE122307_1049	cellular organisms	1	100
jgi|Auramp1|12231|CE12230_545	cellular organisms	1	83
jgi|Auramp1|122458|CE122457_986	Auriculariopsis ampla	13	100
jgi|Auramp1|122559|CE122558_2166	cellular organisms	1	83
jgi|Auramp1|122647|CE122646_1119	Agaricomycetidae	9	75
jgi|Auramp1|122658|CE122657_117	Auriculariopsis ampla	13	100
jgi|Auramp1|12266|CE12265_1132	Auriculariopsis ampla	13	100
jgi|Auramp1|122699|CE122698_1248	Eukaryota	2	81
jgi|Auramp1|122711|CE122710_437	Auriculariopsis ampla	13	100
jgi|Auramp1|122762|CE122761_108	Agaricomycetes	8	100
jgi|Auramp1|122854|CE122853_1561	Auriculariopsis ampla	13	100
jgi|Auramp1|122863|CE122862_882	cellular organisms	1	83
jgi|Auramp1|124827|CE124826_2890	cellular organisms	1	75
jgi|Auramp1|124880|CE124879_525	Auriculariopsis ampla	13	100
jgi|Auramp1|12495|CE12494_346	Eukaryota	2	90
jgi|Auramp1|124966|CE124965_1606	Agaricomycetes	8	60
jgi|Auramp1|125107|CE125106_4616	cellular organisms	1	100
jgi|Auramp1|125171|CE125170_8506	cellular organisms	1	100
jgi|Auramp1|12530|CE12529_889	Agaricomycetes	8	80
jgi|Auramp1|125341|CE125340_3437	cellular organisms	1	91
jgi|Auramp1|125389|CE125388_3888	Agaricomycetes	8	60
jgi|Auramp1|125437|CE125436_14918	cellular organisms	1	100
jgi|Auramp1|125644|CE125643_367	Auriculariopsis ampla	13	100
jgi|Auramp1|126053|CE126052_2557	Eukaryota	2	81
jgi|Auramp1|12619|CE12618_34886	cellular organisms	1	83
jgi|Auramp1|126304|CE126303_316	Agaricomycetes	8	80
jgi|Auramp1|126316|CE126315_1084	cellular organisms	1	100
jgi|Auramp1|126407|CE126406_314	Schizophyllaceae	12	100
jgi|Auramp1|126408|CE126407_1208	Agaricomycetes	8	80
jgi|Auramp1|126414|CE126413_157	Auriculariopsis ampla	13	100
jgi|Auramp1|126459|CE126458_3924	cellular organisms	1	100
jgi|Auramp1|126679|CE126678_6783	cellular organisms	1	100
jgi|Auramp1|126776|CE126775_468	Agaricomycetes	8	80
jgi|Auramp1|126780|CE126779_262	Auriculariopsis ampla	13	100
jgi|Auramp1|126981|CE126980_476	cellular organisms	1	75
jgi|Auramp1|127019|CE127018_223	Agaricomycetidae	9	100
jgi|Auramp1|12721|CE12720_535	Auriculariopsis ampla	13	100
jgi|Auramp1|127635|CE127634_209	Auriculariopsis ampla	13	100
jgi|Auramp1|127846|CE127845_1294	cellular organisms	1	100
jgi|Auramp1|127889|CE127888_1223	cellular organisms	1	100
jgi|Auramp1|127927|CE127926_443	Schizophyllaceae	12	100
jgi|Auramp1|128097|CE128096_5100	cellular organisms	1	91
jgi|Auramp1|12818|CE12817_595	cellular organisms	1	100
jgi|Auramp1|128202|CE128201_1265	cellular organisms	1	91
jgi|Auramp1|128383|CE128382_1776	cellular organisms	1	100
jgi|Auramp1|12882|CE12881_8611	cellular organisms	1	100
jgi|Auramp1|128867|CE128866_399	Auriculariopsis ampla	13	100
jgi|Auramp1|129040|CE129039_4334	Agaricomycetes	8	40
jgi|Auramp1|129074|CE129073_949	Auriculariopsis ampla	13	100
jgi|Auramp1|12950|CE12949_6245	Opisthokonta	3	80
jgi|Auramp1|129832|CE129831_684	Eukaryota	2	100
jgi|Auramp1|130393|CE130392_2315	cellular organisms	1	41
jgi|Auramp1|130412|CE130411_97	Auriculariopsis ampla	13	100
jgi|Auramp1|130426|CE130425_115	Auriculariopsis ampla	13	100
jgi|Auramp1|130464|CE130463_133	Auriculariopsis ampla	13	100
jgi|Auramp1|130465|CE130464_45	Auriculariopsis ampla	13	100
jgi|Auramp1|130610|CE130609_5675	Eukaryota	2	100
jgi|Auramp1|130776|CE130775_158	Auriculariopsis ampla	13	100
jgi|Auramp1|131070|CE131069_1549	cellular organisms	1	100
jgi|Auramp1|131086|CE131085_99	Auriculariopsis ampla	13	100
jgi|Auramp1|131352|CE131351_1698	Agaricomycetes	8	100
jgi|Auramp1|131391|CE131390_17008	Agaricomycetes	8	100
jgi|Auramp1|131534|CE131533_47	Auriculariopsis ampla	13	100
jgi|Auramp1|131538|CE131537_6116	cellular organisms	1	91
jgi|Auramp1|131627|CE131626_4020	Dikarya	5	100
jgi|Auramp1|131720|CE131719_8195	cellular organisms	1	91
jgi|Auramp1|13189|CE13188_8178	cellular organisms	1	100
jgi|Auramp1|131938|CE131937_1824	cellular organisms	1	100
jgi|Auramp1|132061|CE132060_4414	cellular organisms	1	100
jgi|Auramp1|13215|CE13214_1398	Agaricomycetes	8	100
jgi|Auramp1|132532|CE132531_2412	cellular organisms	1	100
jgi|Auramp1|132624|CE132623_557	cellular organisms	1	100
jgi|Auramp1|132861|CE132860_344	Agaricales	10	66
jgi|Auramp1|132890|CE132889_209	cellular organisms	1	41
jgi|Auramp1|133143|CE133142_1271	Fungi	4	100
jgi|Auramp1|133166|CE133165_289	Auriculariopsis ampla	13	100
jgi|Auramp1|133205|CE133204_863	cellular organisms	1	100
jgi|Auramp1|133240|CE133239_37	Auriculariopsis ampla	13	100
jgi|Auramp1|13382|CE13381_1988	cellular organisms	1	100
jgi|Auramp1|13430|CE13429_815	cellular organisms	1	100
jgi|Auramp1|1344|CE1343_1001	Agaricomycotina	7	83
jgi|Auramp1|135232|CE135231_228	Auriculariopsis ampla	13	100
jgi|Auramp1|135335|CE135334_7001	cellular organisms	1	100
jgi|Auramp1|135537|CE135536_1152	Eukaryota	2	81
jgi|Auramp1|135627|CE135626_101	Auriculariopsis ampla	13	100
jgi|Auramp1|135960|CE135959_5169	cellular organisms	1	100
jgi|Auramp1|13600|CE13599_6111	cellular organisms	1	100
jgi|Auramp1|136411|CE136410_8409	cellular organisms	1	100
jgi|Auramp1|136519|CE136518_734	Eukaryota	2	100
jgi|Auramp1|13674|CE13673_11423	Agaricomycotina	7	83
jgi|Auramp1|137113|CE137112_4468	Eukaryota	2	90
jgi|Auramp1|137117|CE137116_2285	Agaricomycetes	8	100
jgi|Auramp1|137145|CE137144_2975	cellular organisms	1	91
jgi|Auramp1|137320|CE137319_2350	cellular organisms	1	100
jgi|Auramp1|137431|CE137430_2924	cellular organisms	1	100
jgi|Auramp1|13752|CE13751_823	Agaricomycetes	8	100
jgi|Auramp1|13754|CE13753_1342	Auriculariopsis ampla	13	100
jgi|Auramp1|13772|CE13771_445	Auriculariopsis ampla	13	100
jgi|Auramp1|137867|CE137866_999	Agaricomycetes	8	60
jgi|Auramp1|138113|CE138112_947	Eukaryota	2	100
jgi|Auramp1|138176|CE138175_11510	Eukaryota	2	90
jgi|Auramp1|138369|CE138368_3203	cellular organisms	1	100
jgi|Auramp1|138459|CE138458_267	Schizophyllaceae	12	100
jgi|Auramp1|13889|CE13888_633	cellular organisms	1	100
jgi|Auramp1|140069|CE140068_3634	cellular organisms	1	100
jgi|Auramp1|140083|CE140082_576	Auriculariopsis ampla	13	100
jgi|Auramp1|140084|CE140083_1279	Auriculariopsis ampla	13	100
jgi|Auramp1|140159|CE140158_1249	Schizophyllaceae	12	100
jgi|Auramp1|140168|CE140167_2585	Eukaryota	2	72
jgi|Auramp1|140284|CE140283_1243	cellular organisms	1	100
jgi|Auramp1|140351|CE140350_5638	Eukaryota	2	100
jgi|Auramp1|140402|CE140401_1258	Eukaryota	2	90
jgi|Auramp1|140430|CE140429_989	cellular organisms	1	100
jgi|Auramp1|140446|CE140445_2675	cellular organisms	1	100
jgi|Auramp1|140497|CE140496_6659	cellular organisms	1	100
jgi|Auramp1|140677|CE140676_51	Schizophyllaceae	12	100
jgi|Auramp1|14072|CE14071_816	Auriculariopsis ampla	13	100
jgi|Auramp1|141107|CE141106_2504	Fungi	4	66
jgi|Auramp1|141423|CE141422_224	Agaricomycetidae	9	75
jgi|Auramp1|141544|CE141543_1110	Schizophyllaceae	12	100
jgi|Auramp1|141575|CE141574_2627	cellular organisms	1	100
jgi|Auramp1|143648|CE143647_8577	Agaricomycetes	8	100
jgi|Auramp1|143739|CE143738_331	Agaricomycotina	7	66
jgi|Auramp1|14377|CE14376_2120	Auriculariopsis ampla	13	100
jgi|Auramp1|143882|CE143881_775	Fungi	4	66
jgi|Auramp1|143887|CE143886_6900	cellular organisms	1	100
jgi|Auramp1|143997|CE143996_1062	Fungi	4	77
jgi|Auramp1|14412|CE14411_237	Auriculariopsis ampla	13	100
jgi|Auramp1|144625|CE144624_501	cellular organisms	1	100
jgi|Auramp1|144784|CE144783_2329	cellular organisms	1	100
jgi|Auramp1|144825|CE144824_484	Schizophyllaceae	12	100
jgi|Auramp1|144942|CE144941_5174	Eukaryota	2	63
jgi|Auramp1|144968|CE144967_193	Auriculariopsis ampla	13	100
jgi|Auramp1|145015|CE145014_139	Auriculariopsis ampla	13	100
jgi|Auramp1|145173|CE145172_422	Schizophyllaceae	12	100
jgi|Auramp1|145241|CE145240_3136	Agaricomycetes	8	100
jgi|Auramp1|145242|CE145241_1319	Schizophyllaceae	12	100
jgi|Auramp1|145520|CE145519_993	Fungi	4	88
jgi|Auramp1|145681|CE145680_1226	cellular organisms	1	83
jgi|Auramp1|145786|CE145785_589	cellular organisms	1	100
jgi|Auramp1|146097|CE146096_791	Schizophyllaceae	12	100
jgi|Auramp1|14637|CE14636_1565	Auriculariopsis ampla	13	100
jgi|Auramp1|14655|CE14654_1886	Dikarya	5	100
jgi|Auramp1|146649|CE146648_231	Schizophyllaceae	12	100
jgi|Auramp1|1469|CE1468_1144	cellular organisms	1	100
jgi|Auramp1|147226|CE147225_168	Auriculariopsis ampla	13	100
jgi|Auramp1|147368|CE147367_577	Auriculariopsis ampla	13	100
jgi|Auramp1|147499|CE147498_194	Auriculariopsis ampla	13	100
jgi|Auramp1|147500|CE147499_235	Auriculariopsis ampla	13	100
jgi|Auramp1|147762|CE147761_193	Auriculariopsis ampla	13	100
jgi|Auramp1|14776|CE14775_14093	cellular organisms	1	100
jgi|Auramp1|147847|CE147846_181	Auriculariopsis ampla	13	100
jgi|Auramp1|14813|CE14812_2988	Schizophyllaceae	12	100
jgi|Auramp1|14820|CE14819_3236	cellular organisms	1	100
jgi|Auramp1|148329|CE148328_166	Eukaryota	2	81
jgi|Auramp1|148333|CE148332_1996	Schizophyllaceae	12	100
jgi|Auramp1|14852|CE14851_465	Agaricomycetes	8	80
jgi|Auramp1|149580|CE149579_2022	Auriculariopsis ampla	13	100
jgi|Auramp1|149638|CE149637_400	Auriculariopsis ampla	13	100
jgi|Auramp1|149653|CE149652_82	Auriculariopsis ampla	13	100
jgi|Auramp1|149730|CE149729_686	Schizophyllaceae	12	100
jgi|Auramp1|149799|CE149798_670	Auriculariopsis ampla	13	100
jgi|Auramp1|149840|CE149839_1479	Auriculariopsis ampla	13	100
jgi|Auramp1|149900|CE149899_350	cellular organisms	1	100
jgi|Auramp1|149984|CE149983_704	Eukaryota	2	90
jgi|Auramp1|149989|CE149988_861	Agaricomycetes	8	60
jgi|Auramp1|15019|CE15018_301	cellular organisms	1	100
jgi|Auramp1|150312|CE150311_1070	Agaricomycetidae	9	75
jgi|Auramp1|150314|CE150313_696	Auriculariopsis ampla	13	100
jgi|Auramp1|150323|CE150322_1718	Agaricales	10	66
jgi|Auramp1|150328|CE150327_722	Auriculariopsis ampla	13	100
jgi|Auramp1|15034|CE15033_364	Auriculariopsis ampla	13	100
jgi|Auramp1|150650|CE150649_327	Auriculariopsis ampla	13	100
jgi|Auramp1|150684|CE150683_337	cellular organisms	1	100
jgi|Auramp1|150850|CE150849_65	cellular organisms	1	100
jgi|Auramp1|150908|CE150907_685	Agaricomycetes	8	60
jgi|Auramp1|151079|CE151078_2803	Schizophyllaceae	12	100
jgi|Auramp1|151083|CE151082_917	Eukaryota	2	81
jgi|Auramp1|151156|CE151155_43	Auriculariopsis ampla	13	100
jgi|Auramp1|151190|CE151189_116	Auriculariopsis ampla	13	100
jgi|Auramp1|15121|CE15120_1276	Schizophyllaceae	12	100
jgi|Auramp1|151556|CE151555_1430	Auriculariopsis ampla	13	100
jgi|Auramp1|151568|CE151567_6675	cellular organisms	1	91
jgi|Auramp1|151722|CE151721_269	Schizophyllaceae	12	100
jgi|Auramp1|151747|CE151746_760	Auriculariopsis ampla	13	100
jgi|Auramp1|151824|CE151823_1482	cellular organisms	1	100
jgi|Auramp1|151845|CE151844_671	Schizophyllaceae	12	100
jgi|Auramp1|152009|CE152008_142	Auriculariopsis ampla	13	100
jgi|Auramp1|152015|CE152014_653	Auriculariopsis ampla	13	100
jgi|Auramp1|152039|CE152038_121	Auriculariopsis ampla	13	100
jgi|Auramp1|153150|CE153149_575	Schizophyllaceae	12	100
