#gene	phylostratum	rank	taxonomic_representativeness
Nv.T1.10069.1.p1	cellular organisms	1	100
Nv.T1.1007.1.p1	Eukaryota	2	87
Nv.T1.10070.1.p1	Eukaryota	2	37
Nv.T1.10071.2.p1	Hexacorallia	8	100
Nv.T1.10071.2.p2	Nematostella vectensis	10	100
Nv.T1.10072.1.p2	cellular organisms	1	88
Nv.T1.10074.1.p1	Hexacorallia	8	100
Nv.T1.10075.1.p1	cellular organisms	1	100
Nv.T1.10075.2.p1	cellular organisms	1	100
Nv.T1.10076.1.p1	cellular organisms	1	100
Nv.T1.10077.1.p1	cellular organisms	1	88
Nv.T1.10077.1.p2	Opisthokonta	3	100
Nv.T1.10079.2.p1	Nematostella vectensis	10	100
Nv.T1.1008.1.p1	Hexacorallia	8	100
Nv.T1.10080.2.p1	cellular organisms	1	66
Nv.T1.10081.1.p1	cellular organisms	1	100
Nv.T1.10081.2.p1	cellular organisms	1	100
Nv.T1.10082.1.p1	cellular organisms	1	44
Nv.T1.10082.1.p6	Possible contamination or HGT	NA	11
Nv.T1.10083.1.p1	cellular organisms	1	100
Nv.T1.10084.2.p1	cellular organisms	1	100
Nv.T1.10084.4.p1	Eukaryota	2	87
Nv.T1.10084.5.p1	cellular organisms	1	100
Nv.T1.10085.1.p3	Anthozoa	7	100
Nv.T1.10088.1.p3	Nematostella vectensis	10	100
Nv.T1.10088.2.p1	Nematostella vectensis	10	100
Nv.T1.10088.3.p1	cellular organisms	1	100
Nv.T1.10090.2.p1	cellular organisms	1	77
Nv.T1.10090.3.p1	cellular organisms	1	77
Nv.T1.10091.1.p2	Nematostella vectensis	10	100
Nv.T1.10092.1.p1	cellular organisms	1	100
Nv.T1.10092.2.p1	cellular organisms	1	100
Nv.T1.10093.2.p1	Eukaryota	2	100
Nv.T1.10093.3.p1	cellular organisms	1	100
Nv.T1.10094.1.p1	cellular organisms	1	100
Nv.T1.10095.2.p1	cellular organisms	1	100
Nv.T1.10096.1.p1	Opisthokonta	3	100
Nv.T1.10097.1.p1	cellular organisms	1	55
Nv.T1.10097.2.p1	Eukaryota	2	87
Nv.T1.10098.1.p1	cellular organisms	1	88
Nv.T1.10099.1.p1	Eumetazoa	5	80
Nv.T1.10099.1.p3	Metazoa	4	100
Nv.T1.101.1.p1	cellular organisms	1	77
Nv.T1.101.2.p1	cellular organisms	1	77
Nv.T1.1010.1.p2	Eumetazoa	5	80
Nv.T1.1010.2.p1	cellular organisms	1	100
Nv.T1.10100.1.p1	cellular organisms	1	100
Nv.T1.10101.1.p1	cellular organisms	1	88
Nv.T1.10101.2.p1	Hexacorallia	8	100
Nv.T1.10102.2.p1	cellular organisms	1	100
Nv.T1.10102.3.p4	Nematostella vectensis	10	100
Nv.T1.10103.2.p1	Actiniaria	9	100
Nv.T1.10103.3.p1	Anthozoa	7	100
Nv.T1.10103.3.p2	Hexacorallia	8	100
Nv.T1.10105.3.p1	Metazoa	4	100
Nv.T1.10105.4.p1	Eumetazoa	5	80
Nv.T1.10105.5.p1	cellular organisms	1	100
Nv.T1.10105.5.p2	Eumetazoa	5	80
Nv.T1.10106.1.p1	Opisthokonta	3	71
Nv.T1.10107.1.p1	cellular organisms	1	88
Nv.T1.10109.2.p1	cellular organisms	1	100
Nv.T1.1011.1.p2	Nematostella vectensis	10	100
Nv.T1.1011.2.p2	Nematostella vectensis	10	100
Nv.T1.1011.2.p3	Nematostella vectensis	10	100
Nv.T1.10110.2.p1	Eukaryota	2	75
Nv.T1.10110.3.p1	Eukaryota	2	75
Nv.T1.10111.1.p1	cellular organisms	1	100
Nv.T1.10111.2.p5	Opisthokonta	3	71
Nv.T1.10113.1.p1	Actiniaria	9	100
Nv.T1.10113.2.p1	Actiniaria	9	100
Nv.T1.10113.3.p1	Actiniaria	9	100
Nv.T1.10113.4.p1	Opisthokonta	3	100
Nv.T1.10114.1.p1	Eumetazoa	5	60
Nv.T1.10115.1.p1	Eukaryota	2	100
Nv.T1.10117.1.p2	Eukaryota	2	87
Nv.T1.10117.10.p1	cellular organisms	1	100
Nv.T1.10117.11.p1	cellular organisms	1	100
Nv.T1.10117.5.p1	Nematostella vectensis	10	100
Nv.T1.10117.7.p1	Nematostella vectensis	10	100
Nv.T1.10117.9.p1	cellular organisms	1	100
Nv.T1.10117.9.p2	Nematostella vectensis	10	100
Nv.T1.10118.1.p1	Eumetazoa	5	80
Nv.T1.10119.1.p1	cellular organisms	1	100
Nv.T1.10119.2.p1	cellular organisms	1	100
Nv.T1.10119.2.p2	Eumetazoa	5	100
Nv.T1.1012.1.p1	Nematostella vectensis	10	100
Nv.T1.1012.1.p2	Hexacorallia	8	50
Nv.T1.10120.1.p3	Hexacorallia	8	50
Nv.T1.10120.2.p1	cellular organisms	1	77
Nv.T1.10120.3.p1	Hexacorallia	8	100
Nv.T1.10121.1.p1	cellular organisms	1	100
Nv.T1.10121.1.p2	Metazoa	4	100
Nv.T1.10122.1.p2	Nematostella vectensis	10	100
Nv.T1.10123.1.p1	cellular organisms	1	55
Nv.T1.10123.2.p1	Eumetazoa	5	60
Nv.T1.10124.1.p1	Opisthokonta	3	100
Nv.T1.10126.1.p1	cellular organisms	1	100
Nv.T1.10126.1.p3	Nematostella vectensis	10	100
Nv.T1.10127.2.p1	cellular organisms	1	100
Nv.T1.10128.1.p1	cellular organisms	1	88
Nv.T1.10128.2.p1	Metazoa	4	100
Nv.T1.10128.3.p1	cellular organisms	1	100
Nv.T1.1013.1.p2	Nematostella vectensis	10	100
Nv.T1.1013.2.p1	Eukaryota	2	75
Nv.T1.10130.1.p1	cellular organisms	1	100
Nv.T1.10130.1.p3	Nematostella vectensis	10	100
Nv.T1.10130.2.p2	Nematostella vectensis	10	100
Nv.T1.10130.2.p4	Nematostella vectensis	10	100
Nv.T1.10130.3.p1	cellular organisms	1	100
Nv.T1.10130.4.p1	Nematostella vectensis	10	100
Nv.T1.10131.1.p1	cellular organisms	1	77
Nv.T1.10132.1.p1	Eumetazoa	5	60
Nv.T1.10133.1.p6	Nematostella vectensis	10	100
Nv.T1.10134.1.p1	Eukaryota	2	75
Nv.T1.10135.1.p1	cellular organisms	1	100
Nv.T1.10135.2.p1	cellular organisms	1	100
Nv.T1.10135.5.p1	cellular organisms	1	100
Nv.T1.10135.6.p1	cellular organisms	1	100
Nv.T1.10135.6.p4	Nematostella vectensis	10	100
Nv.T1.10136.1.p2	Hexacorallia	8	100
Nv.T1.10136.1.p3	Nematostella vectensis	10	100
Nv.T1.10136.2.p1	Hexacorallia	8	100
Nv.T1.10137.1.p1	cellular organisms	1	55
Nv.T1.10138.1.p2	Nematostella vectensis	10	100
Nv.T1.10139.1.p1	Eumetazoa	5	60
Nv.T1.1014.1.p2	Nematostella vectensis	10	100
Nv.T1.10140.1.p1	cellular organisms	1	100
Nv.T1.10141.1.p1	Metazoa	4	83
Nv.T1.10142.1.p1	Hexacorallia	8	50
Nv.T1.10143.1.p1	Opisthokonta	3	57
Nv.T1.10144.1.p1	cellular organisms	1	100
Nv.T1.10144.2.p1	cellular organisms	1	100
Nv.T1.10144.3.p1	cellular organisms	1	100
Nv.T1.10145.1.p1	Opisthokonta	3	100
Nv.T1.10145.2.p1	Opisthokonta	3	100
Nv.T1.10146.1.p1	Hexacorallia	8	100
Nv.T1.10146.1.p3	Nematostella vectensis	10	100
Nv.T1.10147.1.p1	cellular organisms	1	66
Nv.T1.10148.1.p1	Eumetazoa	5	100
Nv.T1.10149.1.p1	Eumetazoa	5	60
Nv.T1.1015.1.p1	Hexacorallia	8	100
Nv.T1.10150.1.p1	Eukaryota	2	100
Nv.T1.10151.1.p1	cellular organisms	1	88
Nv.T1.10151.3.p2	cellular organisms	1	77
Nv.T1.10152.1.p1	cellular organisms	1	100
Nv.T1.10154.1.p1	Nematostella vectensis	10	100
Nv.T1.10154.2.p1	Nematostella vectensis	10	100
Nv.T1.10156.1.p1	Eukaryota	2	100
Nv.T1.10157.1.p1	cellular organisms	1	100
Nv.T1.10158.1.p2	Nematostella vectensis	10	100
Nv.T1.10159.3.p1	cellular organisms	1	100
Nv.T1.10159.4.p1	cellular organisms	1	100
Nv.T1.10160.1.p1	Eumetazoa	5	80
Nv.T1.10160.1.p2	Nematostella vectensis	10	100
Nv.T1.10162.3.p1	Eumetazoa	5	100
Nv.T1.10163.1.p1	Eukaryota	2	100
Nv.T1.10164.1.p1	Eukaryota	2	100
Nv.T1.10165.1.p1	cellular organisms	1	100
Nv.T1.10165.2.p1	cellular organisms	1	100
Nv.T1.10166.1.p1	Anthozoa	7	100
Nv.T1.10167.1.p1	cellular organisms	1	100
Nv.T1.10167.2.p1	cellular organisms	1	100
Nv.T1.10168.1.p1	Nematostella vectensis	10	100
Nv.T1.10168.3.p1	Nematostella vectensis	10	100
Nv.T1.10169.1.p1	cellular organisms	1	100
Nv.T1.1017.1.p1	cellular organisms	1	88
Nv.T1.1017.2.p1	Eumetazoa	5	100
Nv.T1.10171.1.p1	Eumetazoa	5	60
Nv.T1.10172.1.p3	Nematostella vectensis	10	100
Nv.T1.10172.2.p1	Eukaryota	2	100
Nv.T1.10172.3.p1	Eukaryota	2	100
Nv.T1.10173.3.p1	Metazoa	4	100
Nv.T1.10174.1.p1	cellular organisms	1	100
Nv.T1.10175.1.p1	Hexacorallia	8	100
Nv.T1.10178.10.p1	cellular organisms	1	100
Nv.T1.10178.11.p2	cellular organisms	1	100
Nv.T1.10178.12.p1	cellular organisms	1	100
Nv.T1.10178.13.p1	cellular organisms	1	100
Nv.T1.10178.2.p1	cellular organisms	1	100
Nv.T1.10178.4.p1	Eumetazoa	5	60
Nv.T1.10178.6.p1	cellular organisms	1	100
Nv.T1.10178.7.p1	cellular organisms	1	100
Nv.T1.10178.8.p1	cellular organisms	1	100
Nv.T1.10179.1.p1	Anthozoa	7	66
Nv.T1.10179.2.p1	Anthozoa	7	66
Nv.T1.1018.1.p2	Nematostella vectensis	10	100
Nv.T1.1018.2.p1	Opisthokonta	3	85
Nv.T1.10180.1.p1	cellular organisms	1	100
Nv.T1.10181.1.p1	cellular organisms	1	100
Nv.T1.10181.1.p2	cellular organisms	1	100
Nv.T1.10181.2.p1	cellular organisms	1	100
Nv.T1.10181.3.p1	cellular organisms	1	100
Nv.T1.10181.4.p1	cellular organisms	1	100
Nv.T1.10181.4.p8	Nematostella vectensis	10	100
Nv.T1.10183.1.p1	Nematostella vectensis	10	100
Nv.T1.10184.1.p3	Nematostella vectensis	10	100
Nv.T1.10184.2.p1	Nematostella vectensis	10	100
Nv.T1.10184.2.p2	Nematostella vectensis	10	100
Nv.T1.10184.3.p1	Nematostella vectensis	10	100
Nv.T1.10184.3.p2	Nematostella vectensis	10	100
Nv.T1.10185.1.p1	Opisthokonta	3	85
Nv.T1.10186.1.p1	Nematostella vectensis	10	100
Nv.T1.10186.1.p2	Nematostella vectensis	10	100
Nv.T1.10187.1.p1	Eukaryota	2	100
Nv.T1.10188.1.p1	Nematostella vectensis	10	100
Nv.T1.10189.1.p3	cellular organisms	1	100
Nv.T1.10189.2.p1	cellular organisms	1	100
Nv.T1.10190.1.p2	Nematostella vectensis	10	100
Nv.T1.10190.1.p4	Nematostella vectensis	10	100
Nv.T1.10190.1.p5	Nematostella vectensis	10	100
Nv.T1.10191.1.p1	cellular organisms	1	100
Nv.T1.10191.2.p1	cellular organisms	1	100
Nv.T1.10192.2.p1	Eukaryota	2	87
Nv.T1.10192.2.p4	Nematostella vectensis	10	100
Nv.T1.10192.3.p1	cellular organisms	1	88
Nv.T1.10192.4.p1	cellular organisms	1	88
Nv.T1.10192.5.p1	cellular organisms	1	88
Nv.T1.10192.6.p1	cellular organisms	1	88
Nv.T1.10193.1.p1	cellular organisms	1	88
Nv.T1.10193.2.p1	cellular organisms	1	88
Nv.T1.10193.3.p1	cellular organisms	1	100
Nv.T1.10193.4.p1	cellular organisms	1	100
Nv.T1.10194.1.p1	cellular organisms	1	100
Nv.T1.10197.1.p1	cellular organisms	1	100
Nv.T1.10197.2.p1	cellular organisms	1	100
Nv.T1.10198.1.p1	Nematostella vectensis	10	100
Nv.T1.10199.1.p1	Eumetazoa	5	80
Nv.T1.10199.2.p1	Eumetazoa	5	80
Nv.T1.10199.3.p1	Eukaryota	2	100
Nv.T1.102.1.p1	Nematostella vectensis	10	100
Nv.T1.102.2.p1	cellular organisms	1	100
Nv.T1.1020.1.p1	cellular organisms	1	100
Nv.T1.10200.1.p1	cellular organisms	1	100
Nv.T1.10200.2.p1	cellular organisms	1	100
Nv.T1.10201.1.p1	Eukaryota	2	50
Nv.T1.10202.1.p3	Nematostella vectensis	10	100
Nv.T1.10203.1.p1	cellular organisms	1	77
Nv.T1.10204.1.p2	Nematostella vectensis	10	100
Nv.T1.10204.2.p1	Cnidaria	6	100
Nv.T1.10204.3.p1	Cnidaria	6	100
Nv.T1.10204.3.p4	Nematostella vectensis	10	100
Nv.T1.10204.4.p1	Cnidaria	6	100
Nv.T1.10204.4.p3	Nematostella vectensis	10	100
Nv.T1.10204.5.p1	Cnidaria	6	100
Nv.T1.10206.1.p1	Nematostella vectensis	10	100
Nv.T1.10207.3.p1	cellular organisms	1	88
Nv.T1.10207.3.p2	cellular organisms	1	88
Nv.T1.10207.4.p1	cellular organisms	1	100
Nv.T1.10208.1.p1	cellular organisms	1	100
Nv.T1.10209.1.p1	Nematostella vectensis	10	100
Nv.T1.10209.2.p1	Nematostella vectensis	10	100
Nv.T1.1021.1.p1	cellular organisms	1	88
Nv.T1.10213.1.p1	cellular organisms	1	55
Nv.T1.10214.1.p1	Nematostella vectensis	10	100
Nv.T1.10214.2.p1	Nematostella vectensis	10	100
Nv.T1.10215.1.p1	cellular organisms	1	100
Nv.T1.10217.1.p1	Opisthokonta	3	71
Nv.T1.10219.1.p1	cellular organisms	1	88
Nv.T1.1022.1.p1	Nematostella vectensis	10	100
Nv.T1.10220.1.p1	cellular organisms	1	100
Nv.T1.10220.2.p1	cellular organisms	1	100
Nv.T1.10221.2.p1	Eukaryota	2	50
Nv.T1.10222.2.p1	Nematostella vectensis	10	100
Nv.T1.10223.1.p1	Nematostella vectensis	10	100
Nv.T1.10223.2.p1	Eukaryota	2	100
Nv.T1.10224.1.p1	cellular organisms	1	88
Nv.T1.10224.2.p1	cellular organisms	1	88
Nv.T1.10225.1.p1	cellular organisms	1	88
Nv.T1.10226.1.p1	Actiniaria	9	100
Nv.T1.10227.1.p2	Eumetazoa	5	80
Nv.T1.10228.1.p1	cellular organisms	1	100
Nv.T1.10229.1.p1	cellular organisms	1	66
Nv.T1.1023.1.p1	cellular organisms	1	100
Nv.T1.10230.1.p1	Nematostella vectensis	10	100
Nv.T1.10231.2.p1	Eumetazoa	5	60
Nv.T1.10231.3.p1	Eumetazoa	5	80
Nv.T1.10232.1.p1	Hexacorallia	8	50
Nv.T1.10233.1.p1	Eumetazoa	5	100
Nv.T1.10234.1.p1	Eukaryota	2	100
Nv.T1.10235.1.p1	Eukaryota	2	75
Nv.T1.10236.2.p1	Opisthokonta	3	100
Nv.T1.10236.3.p2	Hexacorallia	8	100
Nv.T1.10236.4.p1	Nematostella vectensis	10	100
Nv.T1.10237.1.p1	Opisthokonta	3	100
Nv.T1.10237.2.p2	Eukaryota	2	100
Nv.T1.10238.1.p1	Eukaryota	2	100
Nv.T1.10238.1.p5	Nematostella vectensis	10	100
Nv.T1.10239.1.p1	cellular organisms	1	100
Nv.T1.10239.1.p2	cellular organisms	1	100
Nv.T1.10241.1.p1	cellular organisms	1	100
Nv.T1.10241.2.p1	cellular organisms	1	100
Nv.T1.10241.3.p1	cellular organisms	1	100
Nv.T1.10245.1.p1	Nematostella vectensis	10	100
Nv.T1.10245.2.p1	Eumetazoa	5	60
Nv.T1.10246.1.p1	Nematostella vectensis	10	100
Nv.T1.10247.1.p1	Eumetazoa	5	80
Nv.T1.10247.2.p1	Anthozoa	7	100
Nv.T1.10248.1.p1	cellular organisms	1	100
Nv.T1.1025.1.p1	Nematostella vectensis	10	100
Nv.T1.10250.1.p2	Nematostella vectensis	10	100
Nv.T1.10250.2.p1	Nematostella vectensis	10	100
Nv.T1.10251.1.p1	cellular organisms	1	88
Nv.T1.10251.13.p4	Nematostella vectensis	10	100
Nv.T1.10251.15.p1	Eumetazoa	5	100
Nv.T1.10251.17.p1	cellular organisms	1	100
Nv.T1.10251.2.p1	cellular organisms	1	100
Nv.T1.10251.3.p1	cellular organisms	1	100
Nv.T1.10251.4.p1	cellular organisms	1	100
Nv.T1.10251.6.p1	cellular organisms	1	100
Nv.T1.10251.7.p1	cellular organisms	1	100
Nv.T1.10251.8.p1	cellular organisms	1	88
Nv.T1.10251.9.p1	cellular organisms	1	55
Nv.T1.10253.1.p1	cellular organisms	1	100
Nv.T1.10255.1.p1	Opisthokonta	3	71
Nv.T1.10255.1.p3	Eumetazoa	5	60
Nv.T1.10255.2.p1	Eukaryota	2	87
Nv.T1.10256.1.p1	Possible contamination or HGT	NA	20
Nv.T1.10257.2.p1	Cnidaria	6	100
Nv.T1.10259.1.p1	cellular organisms	1	100
Nv.T1.1026.1.p1	Metazoa	4	100
Nv.T1.1026.2.p1	Metazoa	4	100
Nv.T1.1026.3.p1	Metazoa	4	100
Nv.T1.1026.3.p5	Nematostella vectensis	10	100
Nv.T1.1026.5.p1	Opisthokonta	3	100
Nv.T1.10260.1.p1	Hexacorallia	8	100
Nv.T1.10261.1.p1	Anthozoa	7	100
Nv.T1.10261.2.p1	Eumetazoa	5	80
Nv.T1.10262.1.p1	cellular organisms	1	100
Nv.T1.10263.1.p1	Nematostella vectensis	10	100
Nv.T1.10264.1.p1	Metazoa	4	100
Nv.T1.10265.1.p1	Eukaryota	2	100
Nv.T1.10267.1.p1	Eukaryota	2	100
Nv.T1.10267.1.p4	Nematostella vectensis	10	100
Nv.T1.10268.1.p1	cellular organisms	1	100
Nv.T1.10269.2.p1	cellular organisms	1	88
Nv.T1.10270.1.p3	Eumetazoa	5	100
Nv.T1.10270.1.p4	Nematostella vectensis	10	100
Nv.T1.10270.2.p1	Eumetazoa	5	100
Nv.T1.10271.1.p1	Opisthokonta	3	100
Nv.T1.10271.2.p1	cellular organisms	1	100
Nv.T1.10271.3.p3	Nematostella vectensis	10	100
Nv.T1.10271.4.p1	cellular organisms	1	100
Nv.T1.10272.1.p1	Eumetazoa	5	60
Nv.T1.10273.1.p1	cellular organisms	1	77
Nv.T1.10274.1.p1	Eumetazoa	5	100
Nv.T1.10275.2.p1	cellular organisms	1	100
Nv.T1.10276.1.p1	cellular organisms	1	100
Nv.T1.10277.1.p1	Eukaryota	2	100
Nv.T1.10279.1.p1	cellular organisms	1	100
Nv.T1.10280.1.p1	Eumetazoa	5	60
Nv.T1.10280.1.p3	Nematostella vectensis	10	100
Nv.T1.10280.2.p1	Eumetazoa	5	60
Nv.T1.10280.3.p1	Nematostella vectensis	10	100
Nv.T1.10281.1.p1	Actiniaria	9	100
Nv.T1.10282.1.p1	cellular organisms	1	100
Nv.T1.10282.1.p2	cellular organisms	1	88
Nv.T1.10282.1.p5	cellular organisms	1	88
Nv.T1.10283.1.p1	Metazoa	4	83
Nv.T1.10284.1.p1	cellular organisms	1	88
Nv.T1.10285.2.p1	Eukaryota	2	75
Nv.T1.10286.2.p1	cellular organisms	1	100
Nv.T1.10286.3.p1	cellular organisms	1	100
Nv.T1.10286.4.p1	cellular organisms	1	100
Nv.T1.10287.2.p1	cellular organisms	1	88
Nv.T1.10288.1.p1	cellular organisms	1	100
Nv.T1.10288.2.p1	cellular organisms	1	100
Nv.T1.10288.2.p2	cellular organisms	1	100
Nv.T1.10289.1.p1	Eumetazoa	5	60
Nv.T1.1029.1.p1	Eumetazoa	5	40
Nv.T1.10290.1.p1	Actiniaria	9	100
Nv.T1.10290.2.p1	Actiniaria	9	100
Nv.T1.10291.1.p3	Absent from the DIAMOND/MMseqs2 results	NA	NA
Nv.T1.10291.2.p1	cellular organisms	1	100
Nv.T1.10291.2.p7	Nematostella vectensis	10	100
Nv.T1.10292.1.p1	Opisthokonta	3	100
Nv.T1.10292.2.p1	Eukaryota	2	100
Nv.T1.10293.1.p1	cellular organisms	1	100
Nv.T1.10295.1.p1	Eukaryota	2	100
Nv.T1.10297.1.p1	cellular organisms	1	77
Nv.T1.10298.1.p1	Eukaryota	2	62
Nv.T1.10299.1.p1	cellular organisms	1	100
Nv.T1.1030.1.p1	Nematostella vectensis	10	100
Nv.T1.1030.2.p1	cellular organisms	1	100
Nv.T1.10300.1.p1	Hexacorallia	8	100
Nv.T1.10302.1.p1	cellular organisms	1	100
Nv.T1.10304.2.p1	cellular organisms	1	100
Nv.T1.10305.1.p1	cellular organisms	1	77
Nv.T1.10306.1.p1	cellular organisms	1	100
Nv.T1.10307.1.p1	Cnidaria	6	100
Nv.T1.10307.1.p2	Nematostella vectensis	10	100
Nv.T1.10309.1.p1	cellular organisms	1	100
Nv.T1.1031.1.p1	Nematostella vectensis	10	100
Nv.T1.1031.2.p1	Nematostella vectensis	10	100
Nv.T1.1031.3.p1	Anthozoa	7	100
Nv.T1.10310.2.p1	Eukaryota	2	100
Nv.T1.10310.3.p1	Nematostella vectensis	10	100
Nv.T1.10310.4.p1	Eukaryota	2	100
Nv.T1.10311.1.p1	cellular organisms	1	100
Nv.T1.10311.2.p1	cellular organisms	1	100
Nv.T1.10312.1.p1	Opisthokonta	3	85
Nv.T1.10314.1.p1	Eukaryota	2	100
Nv.T1.10316.1.p1	cellular organisms	1	77
Nv.T1.10317.1.p1	Eumetazoa	5	80
Nv.T1.10318.1.p1	Nematostella vectensis	10	100
Nv.T1.10318.3.p1	cellular organisms	1	100
Nv.T1.10318.3.p2	cellular organisms	1	100
Nv.T1.1032.1.p3	Nematostella vectensis	10	100
