#gene	phylostratum	rank	taxonomic_representativeness
Bol000158	cellular organisms	1	94
Bol000159	cellular organisms	1	100
Bol000160	cellular organisms	1	100
Bol000161	cellular organisms	1	100
Bol000162	Spermatophyta	9	100
Bol000163	cellular organisms	1	100
Bol000164	cellular organisms	1	88
Bol000165	cellular organisms	1	38
Bol000166	Brassica	18	100
Bol000167	Possible contamination or HGT	NA	11
Bol000168	cellular organisms	1	88
Bol000169	cellular organisms	1	83
Bol000170	Brassica	18	100
Bol000171	Possible contamination or HGT	NA	11
Bol000172	Brassiceae	17	100
Bol000173	cellular organisms	1	94
Bol000174	cellular organisms	1	100
Bol000175	Possible contamination or HGT	NA	5
Bol000176	cellular organisms	1	100
Bol000177	Possible contamination or HGT	NA	16
Bol000178	Brassicales	15	100
Bol000179	cellular organisms	1	100
Bol000180	cellular organisms	1	100
Bol000181	cellular organisms	1	94
Bol000182	Viridiplantae	3	87
Bol000183	cellular organisms	1	100
Bol000184	cellular organisms	1	94
Bol000185	Euphyllophyta	8	100
Bol000186	cellular organisms	1	100
Bol000187	Euphyllophyta	8	90
Bol000188	Magnoliopsida	10	100
Bol000189	Brassicaceae	16	100
Bol000190	cellular organisms	1	100
Bol000191	cellular organisms	1	100
Bol000192	Brassiceae	17	100
Bol000193	Brassica	18	100
Bol000194	Eukaryota	2	94
Bol000195	Pentapetalae	12	85
Bol000196	Eukaryota	2	100
Bol000197	Mesangiospermae	11	87
Bol000198	Brassica	18	100
Bol000199	cellular organisms	1	88
Bol000200	cellular organisms	1	100
Bol000201	Eukaryota	2	82
Bol000202	Eukaryota	2	100
Bol000203	cellular organisms	1	100
Bol000204	Embryophyta	6	92
Bol000205	Brassicales	15	100
Bol000206	cellular organisms	1	100
Bol000207	Possible contamination or HGT	NA	5
Bol000208	cellular organisms	1	100
Bol000209	cellular organisms	1	77
Bol000210	Possible contamination or HGT	NA	5
Bol000211	cellular organisms	1	100
Bol000212	cellular organisms	1	100
Bol000213	cellular organisms	1	100
Bol000214	Brassiceae	17	100
Bol000215	Possible contamination or HGT	NA	16
Bol000216	Mesangiospermae	11	87
Bol000217	cellular organisms	1	100
Bol000218	Mesangiospermae	11	75
Bol000219	cellular organisms	1	100
Bol000220	Brassica	18	100
Bol000221	Brassica	18	100
Bol000222	cellular organisms	1	100
Bol000223	Possible contamination or HGT	NA	5
Bol000224	cellular organisms	1	88
Bol000225	Possible contamination or HGT	NA	11
Bol000226	cellular organisms	1	94
Bol000227	cellular organisms	1	88
Bol000228	Possible contamination or HGT	NA	5
Bol000229	Possible contamination or HGT	NA	5
Bol000230	cellular organisms	1	100
Bol000231	cellular organisms	1	100
Bol000232	Possible contamination or HGT	NA	16
Bol000233	cellular organisms	1	38
Bol000234	Mesangiospermae	11	75
Bol000235	Possible contamination or HGT	NA	11
Bol000236	cellular organisms	1	100
Bol000237	Brassica oleracea	19	100
Bol000238	cellular organisms	1	33
Bol000239	Brassica oleracea	19	100
Bol000240	Brassica oleracea	19	100
Bol000241	cellular organisms	1	100
Bol000242	Embryophyta	6	100
Bol000243	cellular organisms	1	100
Bol000244	Possible contamination or HGT	NA	22
Bol000245	cellular organisms	1	100
Bol000246	cellular organisms	1	100
Bol000247	Possible contamination or HGT	NA	27
Bol000248	cellular organisms	1	33
Bol000249	cellular organisms	1	100
Bol000250	cellular organisms	1	100
Bol000251	cellular organisms	1	100
Bol000252	Possible contamination or HGT	NA	16
Bol000253	Possible contamination or HGT	NA	16
Bol000254	Possible contamination or HGT	NA	16
Bol000255	Possible contamination or HGT	NA	5
Bol000256	cellular organisms	1	100
Bol000257	Brassicaceae	16	66
Bol000258	Mesangiospermae	11	87
Bol000259	Brassica	18	100
Bol000260	cellular organisms	1	100
Bol000261	cellular organisms	1	100
Bol000262	Possible contamination or HGT	NA	5
Bol000263	Possible contamination or HGT	NA	22
Bol000264	Possible contamination or HGT	NA	22
Bol000265	cellular organisms	1	50
Bol000266	cellular organisms	1	100
Bol000267	cellular organisms	1	100
Bol000268	cellular organisms	1	100
Bol000269	cellular organisms	1	100
Bol000270	Brassiceae	17	100
Bol000271	Possible contamination or HGT	NA	11
Bol000272	cellular organisms	1	33
Bol000273	cellular organisms	1	94
Bol000274	Possible contamination or HGT	NA	5
Bol000275	cellular organisms	1	100
Bol000276	cellular organisms	1	33
Bol000277	cellular organisms	1	100
Bol000278	cellular organisms	1	100
Bol000279	cellular organisms	1	100
Bol000280	cellular organisms	1	100
Bol000281	cellular organisms	1	100
Bol000282	cellular organisms	1	100
Bol000283	cellular organisms	1	100
Bol000284	cellular organisms	1	100
Bol000285	cellular organisms	1	100
Bol000286	cellular organisms	1	100
Bol000287	Possible contamination or HGT	NA	22
Bol000288	cellular organisms	1	55
Bol000289	cellular organisms	1	88
Bol000290	cellular organisms	1	100
Bol000291	cellular organisms	1	100
Bol000292	cellular organisms	1	38
Bol000293	Possible contamination or HGT	NA	5
Bol000294	cellular organisms	1	100
Bol000295	cellular organisms	1	100
Bol000296	Possible contamination or HGT	NA	16
Bol000297	Possible contamination or HGT	NA	5
Bol000298	Possible contamination or HGT	NA	16
Bol000299	Possible contamination or HGT	NA	22
Bol000300	cellular organisms	1	100
Bol000301	cellular organisms	1	100
Bol000302	Possible contamination or HGT	NA	5
Bol000303	cellular organisms	1	100
Bol000304	cellular organisms	1	100
Bol000305	cellular organisms	1	77
Bol000306	cellular organisms	1	100
Bol000307	cellular organisms	1	55
Bol000308	Possible contamination or HGT	NA	11
Bol000309	Possible contamination or HGT	NA	16
Bol000310	Possible contamination or HGT	NA	11
Bol000311	cellular organisms	1	38
Bol000312	cellular organisms	1	100
Bol000313	Possible contamination or HGT	NA	27
Bol000314	cellular organisms	1	100
Bol000315	cellular organisms	1	100
Bol000316	Tracheophyta	7	100
Bol000317	Possible contamination or HGT	NA	27
Bol000318	Possible contamination or HGT	NA	11
Bol000319	cellular organisms	1	94
Bol000320	cellular organisms	1	100
Bol000321	Possible contamination or HGT	NA	11
Bol000322	cellular organisms	1	100
Bol000323	Possible contamination or HGT	NA	16
Bol000324	cellular organisms	1	100
Bol000325	Possible contamination or HGT	NA	11
Bol000326	Possible contamination or HGT	NA	5
Bol000327	cellular organisms	1	100
Bol000328	Possible contamination or HGT	NA	16
Bol000329	Brassica oleracea	19	100
Bol000330	Brassica oleracea	19	100
Bol000331	Possible contamination or HGT	NA	14
Bol000332	Brassica oleracea	19	100
Bol000333	Brassica oleracea	19	100
Bol000334	Possible contamination or HGT	NA	22
Bol000335	Possible contamination or HGT	NA	5
Bol000336	Possible contamination or HGT	NA	5
Bol000337	Brassica oleracea	19	100
Bol000338	Possible contamination or HGT	NA	5
Bol000339	Brassica	18	100
Bol000340	Brassica oleracea	19	100
Bol000341	cellular organisms	1	94
Bol000342	Brassica oleracea	19	100
Bol000343	Brassica oleracea	19	100
Bol000344	Brassica oleracea	19	100
Bol000345	cellular organisms	1	100
Bol000346	cellular organisms	1	100
Bol000347	Possible contamination or HGT	NA	5
Bol000348	cellular organisms	1	100
Bol000349	cellular organisms	1	100
Bol000350	cellular organisms	1	100
Bol000351	Possible contamination or HGT	NA	27
Bol000352	Possible contamination or HGT	NA	27
Bol000353	Possible contamination or HGT	NA	27
Bol000354	Eukaryota	2	88
Bol000355	Possible contamination or HGT	NA	16
Bol000356	Possible contamination or HGT	NA	11
Bol000357	cellular organisms	1	100
Bol000358	cellular organisms	1	100
Bol000359	Embryophyta	6	92
Bol000360	cellular organisms	1	100
Bol000361	cellular organisms	1	100
Bol000362	cellular organisms	1	100
Bol000363	Mesangiospermae	11	100
Bol000364	Streptophytina	5	92
Bol000365	Brassiceae	17	100
Bol000366	cellular organisms	1	55
Bol000367	Mesangiospermae	11	100
Bol000368	cellular organisms	1	88
Bol000369	Brassicaceae	16	100
Bol000370	cellular organisms	1	77
Bol000371	cellular organisms	1	72
Bol000372	Brassicaceae	16	100
Bol000373	Brassicales	15	100
Bol000374	Mesangiospermae	11	100
Bol000375	cellular organisms	1	100
Bol000376	cellular organisms	1	100
Bol000377	cellular organisms	1	100
Bol000378	cellular organisms	1	100
Bol000379	cellular organisms	1	72
Bol000380	Mesangiospermae	11	100
Bol000381	Brassica oleracea	19	100
Bol000382	cellular organisms	1	100
Bol000383	cellular organisms	1	100
Bol000384	Brassica	18	100
Bol000385	Brassica	18	100
Bol000386	cellular organisms	1	77
Bol000387	Brassiceae	17	100
Bol000388	cellular organisms	1	77
Bol000389	cellular organisms	1	100
Bol000390	Pentapetalae	12	71
Bol000391	Brassicaceae	16	100
Bol000392	Brassica	18	100
Bol000393	cellular organisms	1	100
Bol000394	cellular organisms	1	100
Bol000395	Brassiceae	17	100
Bol000396	cellular organisms	1	100
Bol000397	cellular organisms	1	100
Bol000398	Brassica oleracea	19	100
Bol000399	Streptophytina	5	100
Bol000400	Brassicaceae	16	100
Bol000401	Brassica	18	100
Bol000402	cellular organisms	1	100
Bol000403	Possible contamination or HGT	NA	11
Bol000404	Possible contamination or HGT	NA	5
Bol000405	cellular organisms	1	100
Bol000406	cellular organisms	1	100
Bol000407	Pentapetalae	12	71
Bol000408	cellular organisms	1	88
Bol000409	Brassicaceae	16	66
Bol000410	cellular organisms	1	72
Bol000411	cellular organisms	1	100
Bol000412	cellular organisms	1	100
Bol000413	Spermatophyta	9	100
Bol000414	cellular organisms	1	100
Bol000415	Embryophyta	6	100
Bol000416	cellular organisms	1	100
Bol000417	cellular organisms	1	100
Bol000418	Brassicaceae	16	100
Bol000419	cellular organisms	1	83
Bol000420	cellular organisms	1	100
Bol000421	cellular organisms	1	94
Bol000422	cellular organisms	1	66
Bol000423	Brassicaceae	16	100
Bol000424	Brassicales	15	100
Bol000425	cellular organisms	1	100
Bol000426	Mesangiospermae	11	100
Bol000427	cellular organisms	1	100
Bol000428	Pentapetalae	12	71
Bol000429	cellular organisms	1	100
Bol000430	cellular organisms	1	100
Bol000431	Brassica	18	100
Bol000432	Possible contamination or HGT	NA	11
Bol000433	Possible contamination or HGT	NA	5
Bol000434	Possible contamination or HGT	NA	16
Bol000435	Brassica oleracea	19	100
Bol000436	Possible contamination or HGT	NA	11
Bol000437	Possible contamination or HGT	NA	11
Bol000438	Brassica	18	100
Bol000439	Streptophyta	4	100
Bol000440	cellular organisms	1	100
Bol000441	Brassicaceae	16	66
Bol000442	cellular organisms	1	72
Bol000443	Eukaryota	2	100
Bol000444	Brassicaceae	16	100
Bol000445	cellular organisms	1	83
Bol000446	Brassica	18	100
Bol000447	Eukaryota	2	52
Bol000448	cellular organisms	1	100
Bol000449	cellular organisms	1	100
Bol000450	cellular organisms	1	77
Bol000451	cellular organisms	1	100
Bol000452	Brassicales	15	100
Bol000453	cellular organisms	1	100
Bol000454	cellular organisms	1	94
Bol000455	Brassicaceae	16	100
Bol000456	cellular organisms	1	100
Bol000457	cellular organisms	1	100
Bol000458	cellular organisms	1	100
Bol000459	Brassicaceae	16	100
Bol000460	Brassiceae	17	100
Bol000461	cellular organisms	1	77
Bol000462	Brassica	18	100
Bol000463	cellular organisms	1	100
Bol000464	cellular organisms	1	100
Bol000465	cellular organisms	1	100
Bol000466	Brassica	18	100
Bol000467	Brassiceae	17	100
Bol000468	cellular organisms	1	100
Bol000469	cellular organisms	1	100
Bol000470	cellular organisms	1	100
Bol000471	cellular organisms	1	100
Bol000472	cellular organisms	1	100
Bol000473	cellular organisms	1	94
Bol000474	Magnoliopsida	10	100
Bol000475	Brassica	18	100
Bol000476	Spermatophyta	9	100
Bol000477	Spermatophyta	9	100
Bol000478	cellular organisms	1	100
Bol000479	cellular organisms	1	77
Bol000480	cellular organisms	1	100
Bol000481	Eukaryota	2	94
Bol000482	cellular organisms	1	88
Bol000483	cellular organisms	1	100
Bol000484	Brassicales	15	100
Bol000485	cellular organisms	1	100
Bol000486	Eukaryota	2	100
Bol000487	cellular organisms	1	100
Bol000488	cellular organisms	1	77
Bol000489	Magnoliopsida	10	100
Bol000490	cellular organisms	1	100
Bol000491	cellular organisms	1	94
Bol000492	Eukaryota	2	94
Bol000493	Brassicaceae	16	100
Bol000494	cellular organisms	1	88
Bol000495	cellular organisms	1	100
Bol000496	cellular organisms	1	100
Bol000497	Eukaryota	2	100
Bol000498	Brassica	18	100
Bol000499	cellular organisms	1	100
Bol000500	Mesangiospermae	11	100
Bol000501	Brassicaceae	16	100
Bol000502	Spermatophyta	9	100
Bol000503	cellular organisms	1	100
Bol000504	cellular organisms	1	100
Bol000505	cellular organisms	1	100
Bol000506	cellular organisms	1	100
Bol000507	cellular organisms	1	100
Bol000508	cellular organisms	1	83
Bol000509	cellular organisms	1	100
Bol000510	Mesangiospermae	11	50
Bol000511	Mesangiospermae	11	37
Bol000512	Embryophyta	6	100
Bol000513	Eukaryota	2	100
Bol000514	cellular organisms	1	100
Bol000515	cellular organisms	1	100
Bol000516	cellular organisms	1	100
Bol000517	cellular organisms	1	100
Bol000518	cellular organisms	1	94
Bol000519	Eukaryota	2	100
Bol000520	cellular organisms	1	100
Bol000521	cellular organisms	1	100
Bol000522	Pentapetalae	12	42
Bol000523	Embryophyta	6	92
Bol000524	cellular organisms	1	94
Bol000525	Brassiceae	17	100
Bol000526	cellular organisms	1	94
Bol000527	Brassicales	15	100
Bol000528	Spermatophyta	9	100
Bol000529	cellular organisms	1	100
Bol000530	Possible contamination or HGT	NA	22
Bol000531	Euphyllophyta	8	100
Bol000532	Spermatophyta	9	100
Bol000533	Brassica	18	100
Bol000534	Embryophyta	6	92
Bol000535	Mesangiospermae	11	87
Bol000536	cellular organisms	1	88
Bol000537	cellular organisms	1	100
Bol000538	cellular organisms	1	100
Bol000539	Brassica	18	100
Bol000540	Brassicales	15	100
Bol000541	cellular organisms	1	83
Bol000542	Spermatophyta	9	100
Bol000543	cellular organisms	1	100
Bol000544	Eukaryota	2	82
Bol000545	Eukaryota	2	100
Bol000546	cellular organisms	1	88
Bol000547	cellular organisms	1	83
Bol000548	cellular organisms	1	100
Bol000549	cellular organisms	1	100
Bol000550	cellular organisms	1	100
Bol000551	Eukaryota	2	100
Bol000552	cellular organisms	1	100
Bol000553	Eukaryota	2	94
Bol000554	Eukaryota	2	100
Bol000555	cellular organisms	1	100
Bol000556	cellular organisms	1	100
Bol000557	cellular organisms	1	94
Bol000558	cellular organisms	1	88
Bol000559	cellular organisms	1	100
Bol000560	cellular organisms	1	100
Bol000561	cellular organisms	1	100
Bol000562	cellular organisms	1	38
Bol000563	cellular organisms	1	100
Bol000564	Brassiceae	17	100
Bol000565	Spermatophyta	9	100
Bol000566	Brassica	18	100
Bol000567	cellular organisms	1	100
Bol000568	cellular organisms	1	100
Bol000569	Brassicaceae	16	66
Bol000570	Brassiceae	17	100
Bol000571	cellular organisms	1	94
Bol000572	Eukaryota	2	94
Bol000573	cellular organisms	1	100
Bol000574	cellular organisms	1	83
Bol000575	Brassiceae	17	100
Bol000576	Brassicaceae	16	100
Bol000577	cellular organisms	1	100
Bol000578	cellular organisms	1	100
Bol000579	Eukaryota	2	94
Bol000580	Brassica	18	100
Bol000581	cellular organisms	1	100
Bol000582	cellular organisms	1	100
Bol000583	Mesangiospermae	11	50
Bol000584	cellular organisms	1	100
Bol000585	cellular organisms	1	100
Bol000586	cellular organisms	1	100
Bol000587	Mesangiospermae	11	100
Bol000588	cellular organisms	1	100
Bol000589	Eukaryota	2	100
Bol000590	Embryophyta	6	100
Bol000591	cellular organisms	1	66
Bol000592	cellular organisms	1	100
Bol000593	cellular organisms	1	94
Bol000594	Spermatophyta	9	100
Bol000595	cellular organisms	1	88
Bol000596	cellular organisms	1	100
Bol000597	Embryophyta	6	76
Bol000598	Brassica	18	100
Bol000599	Brassica	18	100
Bol000600	Mesangiospermae	11	75
Bol000601	Brassica	18	100
Bol000602	Eukaryota	2	100
Bol000603	Eukaryota	2	94
Bol000604	Brassiceae	17	100
Bol000605	cellular organisms	1	88
Bol000606	Brassica	18	100
Bol000607	Eukaryota	2	88
Bol000608	Brassicales	15	100
Bol000609	cellular organisms	1	100
Bol000610	cellular organisms	1	100
Bol000611	cellular organisms	1	100
Bol000612	cellular organisms	1	100
Bol000613	cellular organisms	1	100
Bol000614	Brassica	18	100
Bol000615	cellular organisms	1	100
Bol000616	cellular organisms	1	100
Bol000617	Embryophyta	6	100
Bol000618	cellular organisms	1	88
Bol000619	cellular organisms	1	94
Bol000620	Brassicaceae	16	100
Bol000621	cellular organisms	1	94
Bol000622	cellular organisms	1	83
Bol000623	cellular organisms	1	100
Bol000624	Brassica	18	100
Bol000625	cellular organisms	1	55
Bol000626	Brassica	18	100
Bol000627	Brassica	18	100
Bol000628	cellular organisms	1	77
Bol000629	cellular organisms	1	94
Bol000630	Viridiplantae	3	87
Bol000631	Viridiplantae	3	87
Bol000632	Eukaryota	2	94
Bol000633	cellular organisms	1	100
Bol000634	cellular organisms	1	100
Bol000635	cellular organisms	1	94
Bol000636	Eukaryota	2	94
Bol000637	Brassica	18	100
Bol000638	cellular organisms	1	94
Bol000639	cellular organisms	1	100
Bol000640	cellular organisms	1	100
Bol000641	cellular organisms	1	100
Bol000642	Possible contamination or HGT	NA	27
Bol000643	cellular organisms	1	100
Bol000644	cellular organisms	1	100
Bol000645	Eukaryota	2	94
Bol000646	cellular organisms	1	100
Bol000647	Brassicaceae	16	66
Bol000648	cellular organisms	1	100
Bol000649	cellular organisms	1	61
Bol000650	Brassiceae	17	100
Bol000651	cellular organisms	1	94
Bol000652	cellular organisms	1	94
Bol000653	Brassicaceae	16	100
Bol000654	Magnoliopsida	10	100
Bol000655	Brassicaceae	16	100
Bol000656	cellular organisms	1	100
Bol000657	Brassiceae	17	100
Bol000658	cellular organisms	1	100
Bol000659	cellular organisms	1	100
Bol000660	cellular organisms	1	100
Bol000661	Eukaryota	2	94
Bol000662	rosids	13	100
Bol000663	cellular organisms	1	94
Bol000664	Magnoliopsida	10	100
Bol000665	cellular organisms	1	100
Bol000666	Streptophyta	4	100
Bol000667	Tracheophyta	7	100
Bol000668	cellular organisms	1	100
Bol000669	cellular organisms	1	100
Bol000670	Mesangiospermae	11	100
Bol000671	cellular organisms	1	100
Bol000672	cellular organisms	1	61
Bol000673	cellular organisms	1	100
Bol000674	Brassicaceae	16	100
Bol000675	Streptophyta	4	93
Bol000676	Viridiplantae	3	93
Bol000677	cellular organisms	1	100
Bol000678	Brassicaceae	16	66
Bol000679	cellular organisms	1	94
Bol000680	cellular organisms	1	100
Bol000681	cellular organisms	1	100
Bol000682	cellular organisms	1	83
Bol000683	Magnoliopsida	10	100
Bol000684	cellular organisms	1	100
Bol000685	cellular organisms	1	100
Bol000686	Eukaryota	2	88
Bol000687	cellular organisms	1	100
Bol000688	Brassica	18	100
Bol000689	cellular organisms	1	61
Bol000690	cellular organisms	1	100
Bol000691	cellular organisms	1	100
Bol000692	cellular organisms	1	100
Bol000693	Eukaryota	2	100
Bol000694	Embryophyta	6	100
Bol000695	cellular organisms	1	94
Bol000696	cellular organisms	1	100
Bol000697	cellular organisms	1	100
Bol000698	cellular organisms	1	94
Bol000699	Eukaryota	2	100
Bol000700	cellular organisms	1	77
Bol000701	Pentapetalae	12	71
Bol000702	Eukaryota	2	100
Bol000703	cellular organisms	1	100
Bol000704	cellular organisms	1	77
Bol000705	cellular organisms	1	100
Bol000706	Mesangiospermae	11	100
Bol000707	cellular organisms	1	88
Bol000708	cellular organisms	1	100
Bol000709	cellular organisms	1	100
Bol000710	Magnoliopsida	10	100
Bol000711	Mesangiospermae	11	100
Bol000712	cellular organisms	1	100
Bol000713	cellular organisms	1	83
Bol000714	cellular organisms	1	88
Bol000715	cellular organisms	1	100
Bol000716	cellular organisms	1	88
Bol000717	cellular organisms	1	100
Bol000718	cellular organisms	1	88
Bol000719	cellular organisms	1	77
Bol000720	Euphyllophyta	8	81
Bol000721	cellular organisms	1	61
Bol000722	cellular organisms	1	100
Bol000723	cellular organisms	1	100
Bol000724	cellular organisms	1	50
Bol000725	cellular organisms	1	100
Bol000726	cellular organisms	1	83
Bol000727	Magnoliopsida	10	100
Bol000728	cellular organisms	1	100
Bol000729	Viridiplantae	3	87
Bol000730	Viridiplantae	3	87
Bol000731	Eukaryota	2	100
Bol000732	cellular organisms	1	88
Bol000733	cellular organisms	1	100
Bol000734	cellular organisms	1	100
Bol000735	cellular organisms	1	100
Bol000736	cellular organisms	1	100
Bol000737	cellular organisms	1	94
Bol000738	cellular organisms	1	100
Bol000739	cellular organisms	1	83
Bol000740	cellular organisms	1	88
Bol000741	cellular organisms	1	100
Bol000742	cellular organisms	1	100
Bol000743	cellular organisms	1	100
Bol000744	cellular organisms	1	100
Bol000745	Eukaryota	2	88
Bol000746	cellular organisms	1	100
Bol000747	cellular organisms	1	94
Bol000748	Eukaryota	2	94
Bol000749	Mesangiospermae	11	100
Bol000750	cellular organisms	1	66
Bol000751	cellular organisms	1	100
Bol000752	cellular organisms	1	100
Bol000753	Streptophyta	4	100
Bol000754	cellular organisms	1	77
Bol000755	cellular organisms	1	83
Bol000756	cellular organisms	1	100
Bol000757	Brassicaceae	16	100
Bol000758	cellular organisms	1	100
Bol000759	Brassicaceae	16	100
Bol000760	Brassicaceae	16	100
Bol000761	cellular organisms	1	83
Bol000762	cellular organisms	1	100
Bol000763	cellular organisms	1	100
Bol000764	cellular organisms	1	100
Bol000765	rosids	13	100
Bol000766	cellular organisms	1	100
Bol000767	cellular organisms	1	100
Bol000768	cellular organisms	1	100
Bol000769	cellular organisms	1	94
Bol000770	cellular organisms	1	100
Bol000771	cellular organisms	1	66
Bol000772	Eukaryota	2	82
Bol000773	cellular organisms	1	100
Bol000774	cellular organisms	1	100
Bol000775	Embryophyta	6	100
Bol000776	Streptophyta	4	100
Bol000777	cellular organisms	1	100
Bol000778	cellular organisms	1	94
Bol000779	cellular organisms	1	88
Bol000780	cellular organisms	1	94
Bol000781	cellular organisms	1	77
Bol000782	cellular organisms	1	94
Bol000783	cellular organisms	1	94
Bol000784	cellular organisms	1	94
Bol000785	cellular organisms	1	100
Bol000786	cellular organisms	1	94
Bol000787	cellular organisms	1	100
Bol000788	cellular organisms	1	94
Bol000789	cellular organisms	1	94
Bol000790	Eukaryota	2	94
Bol000791	cellular organisms	1	100
Bol000792	cellular organisms	1	100
Bol000793	cellular organisms	1	94
Bol000794	cellular organisms	1	94
Bol000795	cellular organisms	1	100
Bol000796	cellular organisms	1	100
Bol000797	cellular organisms	1	100
Bol000798	Brassica	18	100
Bol000799	Streptophytina	5	92
Bol000800	cellular organisms	1	55
Bol000801	cellular organisms	1	100
Bol000802	Brassica	18	100
Bol000803	cellular organisms	1	100
Bol000804	Brassiceae	17	100
Bol000805	Mesangiospermae	11	87
Bol000806	Viridiplantae	3	93
Bol000807	cellular organisms	1	100
Bol000808	rosids	13	100
Bol000809	cellular organisms	1	100
Bol000810	Brassicaceae	16	66
Bol000811	Eukaryota	2	100
Bol000812	cellular organisms	1	55
Bol000813	Brassica	18	100
Bol000814	cellular organisms	1	100
Bol000815	cellular organisms	1	83
Bol000816	cellular organisms	1	94
Bol000817	Magnoliopsida	10	100
Bol000818	cellular organisms	1	94
Bol000819	Brassicaceae	16	100
Bol000820	Mesangiospermae	11	100
Bol000821	cellular organisms	1	100
Bol000822	Eukaryota	2	94
Bol000823	cellular organisms	1	61
Bol000824	Brassica	18	100
Bol000825	Brassiceae	17	100
Bol000826	Brassicaceae	16	100
Bol000827	rosids	13	100
Bol000828	cellular organisms	1	100
Bol000829	cellular organisms	1	100
Bol000830	cellular organisms	1	100
Bol000831	cellular organisms	1	94
Bol000832	cellular organisms	1	100
Bol000833	Eukaryota	2	94
Bol000834	cellular organisms	1	100
Bol000835	cellular organisms	1	100
Bol000836	cellular organisms	1	100
Bol000837	cellular organisms	1	100
Bol000838	cellular organisms	1	100
Bol000839	Tracheophyta	7	100
Bol000840	cellular organisms	1	61
Bol000841	Streptophyta	4	100
Bol000842	Brassicales	15	100
Bol000843	cellular organisms	1	100
Bol000844	cellular organisms	1	83
Bol000845	Eukaryota	2	94
Bol000846	cellular organisms	1	100
Bol000847	Eukaryota	2	100
Bol000848	Streptophyta	4	100
Bol000849	cellular organisms	1	94
Bol000850	Brassica	18	100
Bol000851	cellular organisms	1	100
Bol000852	Brassicales	15	100
Bol000853	Eukaryota	2	100
Bol000854	cellular organisms	1	83
Bol000855	cellular organisms	1	100
Bol000856	cellular organisms	1	100
Bol000857	cellular organisms	1	100
Bol000858	cellular organisms	1	66
Bol000859	cellular organisms	1	100
Bol000860	cellular organisms	1	94
Bol000861	Embryophyta	6	100
Bol000862	cellular organisms	1	100
Bol000863	cellular organisms	1	100
Bol000864	Eukaryota	2	94
Bol000865	cellular organisms	1	100
Bol000866	Brassica	18	100
Bol000867	Eukaryota	2	88
Bol000868	cellular organisms	1	100
Bol000869	Brassica	18	100
Bol000870	Magnoliopsida	10	100
Bol000871	cellular organisms	1	100
Bol000872	cellular organisms	1	77
Bol000873	Embryophyta	6	100
Bol000874	Mesangiospermae	11	100
Bol000875	cellular organisms	1	100
Bol000876	Magnoliopsida	10	100
Bol000877	cellular organisms	1	100
Bol000878	Eukaryota	2	100
Bol000879	Viridiplantae	3	93
Bol000880	Embryophyta	6	92
Bol000881	Eukaryota	2	100
Bol000882	Eukaryota	2	100
Bol000883	cellular organisms	1	94
Bol000884	cellular organisms	1	94
Bol000885	cellular organisms	1	94
Bol000886	cellular organisms	1	100
Bol000887	Brassicaceae	16	100
