#gene	phylostratum	rank	taxonomic_representativeness
ENSDARP00000002483	cellular organisms	1	65
ENSDARP00000002502	cellular organisms	1	100
ENSDARP00000002507	cellular organisms	1	100
ENSDARP00000002526	cellular organisms	1	86
ENSDARP00000002529	cellular organisms	1	100
ENSDARP00000002531	cellular organisms	1	100
ENSDARP00000002532	cellular organisms	1	100
ENSDARP00000002535	cellular organisms	1	100
ENSDARP00000002544	cellular organisms	1	86
ENSDARP00000002547	cellular organisms	1	91
ENSDARP00000002576	cellular organisms	1	100
ENSDARP00000002594	cellular organisms	1	100
ENSDARP00000002599	Bilateria	6	100
ENSDARP00000002603	cellular organisms	1	100
ENSDARP00000002605	Eukaryota	2	95
ENSDARP00000002609	Eukaryota	2	100
ENSDARP00000002618	cellular organisms	1	95
ENSDARP00000002634	cellular organisms	1	100
ENSDARP00000002635	cellular organisms	1	100
ENSDARP00000002650	cellular organisms	1	95
ENSDARP00000002654	Gnathostomata	10	100
ENSDARP00000002686	Eumetazoa	5	100
ENSDARP00000002692	cellular organisms	1	95
ENSDARP00000002697	cellular organisms	1	100
ENSDARP00000002714	Eukaryota	2	95
ENSDARP00000002716	cellular organisms	1	100
ENSDARP00000002722	cellular organisms	1	100
ENSDARP00000002745	Metazoa	4	100
ENSDARP00000002746	cellular organisms	1	100
ENSDARP00000002747	cellular organisms	1	95
ENSDARP00000002751	cellular organisms	1	100
ENSDARP00000002761	cellular organisms	1	100
ENSDARP00000002767	cellular organisms	1	100
ENSDARP00000002772	Eukaryota	2	100
ENSDARP00000002773	Metazoa	4	100
ENSDARP00000002775	cellular organisms	1	100
ENSDARP00000002787	cellular organisms	1	95
ENSDARP00000002791	Gnathostomata	10	92
ENSDARP00000002797	cellular organisms	1	73
ENSDARP00000002802	cellular organisms	1	100
ENSDARP00000002813	Eumetazoa	5	100
ENSDARP00000002817	cellular organisms	1	69
ENSDARP00000002818	cellular organisms	1	100
ENSDARP00000002822	Eumetazoa	5	100
ENSDARP00000002825	cellular organisms	1	100
ENSDARP00000002837	cellular organisms	1	100
ENSDARP00000002844	cellular organisms	1	100
ENSDARP00000002848	cellular organisms	1	100
ENSDARP00000002857	cellular organisms	1	100
ENSDARP00000002858	Eumetazoa	5	100
ENSDARP00000002874	cellular organisms	1	100
ENSDARP00000002886	cellular organisms	1	100
ENSDARP00000002893	cellular organisms	1	91
ENSDARP00000002900	Eukaryota	2	100
ENSDARP00000002926	cellular organisms	1	100
ENSDARP00000002932	cellular organisms	1	100
ENSDARP00000002935	cellular organisms	1	95
ENSDARP00000002939	Bilateria	6	88
ENSDARP00000002941	Vertebrata	9	100
ENSDARP00000002943	cellular organisms	1	100
ENSDARP00000002944	cellular organisms	1	100
ENSDARP00000002953	Vertebrata	9	100
ENSDARP00000002973	cellular organisms	1	100
ENSDARP00000002982	cellular organisms	1	100
ENSDARP00000002983	cellular organisms	1	100
ENSDARP00000002994	cellular organisms	1	100
ENSDARP00000003004	cellular organisms	1	100
ENSDARP00000003005	Gnathostomata	10	100
ENSDARP00000003013	Eumetazoa	5	100
ENSDARP00000003030	cellular organisms	1	100
ENSDARP00000003032	Eukaryota	2	100
ENSDARP00000003033	cellular organisms	1	78
ENSDARP00000003036	cellular organisms	1	95
ENSDARP00000003038	cellular organisms	1	95
ENSDARP00000003041	Teleostei	15	88
ENSDARP00000003044	Eukaryota	2	100
ENSDARP00000003051	Eukaryota	2	100
ENSDARP00000003059	Metazoa	4	100
ENSDARP00000003078	Bilateria	6	100
ENSDARP00000003080	cellular organisms	1	91
ENSDARP00000003084	Eumetazoa	5	78
ENSDARP00000003098	cellular organisms	1	100
ENSDARP00000003101	cellular organisms	1	100
ENSDARP00000003103	cellular organisms	1	91
ENSDARP00000003107	cellular organisms	1	100
ENSDARP00000003120	cellular organisms	1	100
ENSDARP00000003126	Metazoa	4	100
ENSDARP00000003132	Eukaryota	2	100
ENSDARP00000003150	Eukaryota	2	100
ENSDARP00000003152	cellular organisms	1	100
ENSDARP00000003154	cellular organisms	1	100
ENSDARP00000003158	cellular organisms	1	95
ENSDARP00000003161	cellular organisms	1	100
ENSDARP00000003163	cellular organisms	1	100
ENSDARP00000003167	cellular organisms	1	100
ENSDARP00000003173	cellular organisms	1	100
ENSDARP00000003177	cellular organisms	1	95
ENSDARP00000003185	cellular organisms	1	95
ENSDARP00000003188	cellular organisms	1	100
ENSDARP00000003197	cellular organisms	1	100
ENSDARP00000003198	cellular organisms	1	100
ENSDARP00000003208	cellular organisms	1	100
ENSDARP00000003221	cellular organisms	1	100
ENSDARP00000003222	cellular organisms	1	100
ENSDARP00000003234	cellular organisms	1	100
ENSDARP00000003237	cellular organisms	1	100
ENSDARP00000003248	cellular organisms	1	95
ENSDARP00000003250	cellular organisms	1	100
ENSDARP00000003264	cellular organisms	1	100
ENSDARP00000003268	cellular organisms	1	95
ENSDARP00000003269	cellular organisms	1	86
ENSDARP00000003276	cellular organisms	1	100
ENSDARP00000003281	cellular organisms	1	86
ENSDARP00000003282	cellular organisms	1	82
ENSDARP00000003288	cellular organisms	1	100
ENSDARP00000003298	Eukaryota	2	95
ENSDARP00000003302	cellular organisms	1	100
ENSDARP00000003308	cellular organisms	1	100
ENSDARP00000003313	cellular organisms	1	86
ENSDARP00000003318	Eukaryota	2	100
ENSDARP00000003320	Eumetazoa	5	94
ENSDARP00000003321	cellular organisms	1	100
ENSDARP00000003339	Metazoa	4	100
ENSDARP00000003344	cellular organisms	1	100
ENSDARP00000003352	cellular organisms	1	100
ENSDARP00000003357	cellular organisms	1	100
ENSDARP00000003359	cellular organisms	1	100
ENSDARP00000003360	cellular organisms	1	91
ENSDARP00000003362	cellular organisms	1	95
ENSDARP00000003372	cellular organisms	1	100
ENSDARP00000003373	cellular organisms	1	100
ENSDARP00000003376	cellular organisms	1	91
ENSDARP00000003379	cellular organisms	1	100
ENSDARP00000003380	Eumetazoa	5	100
ENSDARP00000003389	cellular organisms	1	95
ENSDARP00000003397	cellular organisms	1	100
ENSDARP00000003398	cellular organisms	1	100
ENSDARP00000003403	cellular organisms	1	100
ENSDARP00000003409	Eukaryota	2	100
ENSDARP00000003411	cellular organisms	1	100
ENSDARP00000003412	cellular organisms	1	100
ENSDARP00000003415	cellular organisms	1	91
ENSDARP00000003429	cellular organisms	1	91
ENSDARP00000003432	cellular organisms	1	100
ENSDARP00000003433	cellular organisms	1	100
ENSDARP00000003450	cellular organisms	1	69
ENSDARP00000003452	cellular organisms	1	95
ENSDARP00000003459	cellular organisms	1	100
ENSDARP00000003468	cellular organisms	1	100
ENSDARP00000003481	cellular organisms	1	100
ENSDARP00000003485	Eukaryota	2	100
ENSDARP00000003488	cellular organisms	1	100
ENSDARP00000003494	Eukaryota	2	100
ENSDARP00000003498	Eukaryota	2	100
ENSDARP00000003500	cellular organisms	1	100
ENSDARP00000003509	cellular organisms	1	100
ENSDARP00000003519	cellular organisms	1	100
ENSDARP00000003520	cellular organisms	1	100
ENSDARP00000003524	cellular organisms	1	100
ENSDARP00000003525	cellular organisms	1	100
ENSDARP00000003530	cellular organisms	1	95
ENSDARP00000003540	cellular organisms	1	100
ENSDARP00000003564	cellular organisms	1	100
ENSDARP00000003565	cellular organisms	1	100
ENSDARP00000003571	cellular organisms	1	100
ENSDARP00000003589	cellular organisms	1	100
ENSDARP00000003598	Vertebrata	9	93
ENSDARP00000003601	cellular organisms	1	95
ENSDARP00000003616	cellular organisms	1	95
ENSDARP00000003622	Eukaryota	2	100
ENSDARP00000003625	cellular organisms	1	100
ENSDARP00000003629	Euteleostomi	11	100
ENSDARP00000003641	cellular organisms	1	100
ENSDARP00000003646	cellular organisms	1	100
ENSDARP00000003648	Metazoa	4	100
ENSDARP00000003654	Eumetazoa	5	100
ENSDARP00000003663	Eukaryota	2	100
ENSDARP00000003665	cellular organisms	1	100
ENSDARP00000003666	cellular organisms	1	100
ENSDARP00000003671	cellular organisms	1	100
ENSDARP00000003682	cellular organisms	1	100
ENSDARP00000003684	cellular organisms	1	100
ENSDARP00000003699	cellular organisms	1	100
ENSDARP00000003700	cellular organisms	1	100
ENSDARP00000003705	cellular organisms	1	100
ENSDARP00000003709	cellular organisms	1	100
ENSDARP00000003715	cellular organisms	1	100
ENSDARP00000003721	cellular organisms	1	100
ENSDARP00000003738	cellular organisms	1	100
ENSDARP00000003744	cellular organisms	1	100
ENSDARP00000003749	cellular organisms	1	86
ENSDARP00000003766	Eukaryota	2	100
ENSDARP00000003782	Eumetazoa	5	100
ENSDARP00000003786	cellular organisms	1	95
ENSDARP00000003788	cellular organisms	1	100
ENSDARP00000003802	Eukaryota	2	95
ENSDARP00000003809	Eukaryota	2	100
ENSDARP00000003814	cellular organisms	1	100
ENSDARP00000003819	cellular organisms	1	100
ENSDARP00000003828	cellular organisms	1	100
ENSDARP00000003829	cellular organisms	1	100
ENSDARP00000003841	cellular organisms	1	100
ENSDARP00000003845	cellular organisms	1	91
ENSDARP00000003850	cellular organisms	1	100
ENSDARP00000003871	cellular organisms	1	100
ENSDARP00000003875	cellular organisms	1	100
ENSDARP00000003877	Eumetazoa	5	94
ENSDARP00000003884	cellular organisms	1	100
ENSDARP00000003894	Eukaryota	2	100
ENSDARP00000003902	Eumetazoa	5	100
ENSDARP00000003905	cellular organisms	1	100
ENSDARP00000003925	cellular organisms	1	100
ENSDARP00000003928	Eumetazoa	5	100
ENSDARP00000003949	cellular organisms	1	100
ENSDARP00000003956	cellular organisms	1	100
ENSDARP00000003960	cellular organisms	1	100
ENSDARP00000003969	cellular organisms	1	100
ENSDARP00000003973	Metazoa	4	100
ENSDARP00000003978	Bilateria	6	94
ENSDARP00000003984	cellular organisms	1	91
ENSDARP00000003991	cellular organisms	1	100
ENSDARP00000004006	cellular organisms	1	91
ENSDARP00000004008	Vertebrata	9	100
ENSDARP00000004016	cellular organisms	1	100
ENSDARP00000004018	Eukaryota	2	100
ENSDARP00000004030	cellular organisms	1	100
ENSDARP00000004047	Metazoa	4	100
ENSDARP00000004055	cellular organisms	1	100
ENSDARP00000004083	cellular organisms	1	100
ENSDARP00000004085	cellular organisms	1	82
ENSDARP00000004102	cellular organisms	1	100
ENSDARP00000004107	Vertebrata	9	100
ENSDARP00000004126	cellular organisms	1	100
ENSDARP00000004127	cellular organisms	1	100
ENSDARP00000004133	cellular organisms	1	91
ENSDARP00000004139	cellular organisms	1	95
ENSDARP00000004144	cellular organisms	1	100
ENSDARP00000004149	cellular organisms	1	95
ENSDARP00000004153	cellular organisms	1	100
ENSDARP00000004158	Eumetazoa	5	100
ENSDARP00000004160	cellular organisms	1	100
ENSDARP00000004163	cellular organisms	1	100
ENSDARP00000004176	Eukaryota	2	100
ENSDARP00000004179	Bilateria	6	83
ENSDARP00000004190	cellular organisms	1	100
ENSDARP00000004191	cellular organisms	1	100
ENSDARP00000004196	cellular organisms	1	95
ENSDARP00000004202	cellular organisms	1	100
ENSDARP00000004205	cellular organisms	1	100
ENSDARP00000004210	cellular organisms	1	100
ENSDARP00000004218	cellular organisms	1	100
ENSDARP00000004223	cellular organisms	1	95
ENSDARP00000004227	Metazoa	4	100
ENSDARP00000004230	Eukaryota	2	100
ENSDARP00000004236	Eumetazoa	5	94
ENSDARP00000004251	cellular organisms	1	100
ENSDARP00000004270	cellular organisms	1	91
ENSDARP00000004276	cellular organisms	1	100
ENSDARP00000004281	cellular organisms	1	95
ENSDARP00000004283	cellular organisms	1	100
ENSDARP00000004298	cellular organisms	1	100
ENSDARP00000004307	cellular organisms	1	100
ENSDARP00000004325	Eukaryota	2	90
ENSDARP00000004327	cellular organisms	1	100
ENSDARP00000004329	cellular organisms	1	95
ENSDARP00000004350	cellular organisms	1	91
ENSDARP00000004352	cellular organisms	1	65
ENSDARP00000004376	cellular organisms	1	100
ENSDARP00000004394	cellular organisms	1	100
ENSDARP00000004402	Bilateria	6	100
ENSDARP00000004404	cellular organisms	1	100
ENSDARP00000004412	cellular organisms	1	100
ENSDARP00000004431	cellular organisms	1	100
ENSDARP00000004441	cellular organisms	1	100
ENSDARP00000004445	cellular organisms	1	100
ENSDARP00000004454	Vertebrata	9	100
ENSDARP00000004469	cellular organisms	1	95
ENSDARP00000004472	Eumetazoa	5	100
ENSDARP00000004473	Eukaryota	2	100
ENSDARP00000004474	cellular organisms	1	100
ENSDARP00000004485	cellular organisms	1	100
ENSDARP00000004503	cellular organisms	1	100
ENSDARP00000004506	cellular organisms	1	100
ENSDARP00000004546	cellular organisms	1	73
ENSDARP00000004555	Eukaryota	2	95
ENSDARP00000004561	Metazoa	4	100
ENSDARP00000004577	cellular organisms	1	100
ENSDARP00000004582	cellular organisms	1	91
ENSDARP00000004610	cellular organisms	1	100
ENSDARP00000004618	Eukaryota	2	95
ENSDARP00000004619	cellular organisms	1	100
ENSDARP00000004624	Eukaryota	2	100
ENSDARP00000004631	Metazoa	4	100
ENSDARP00000004657	cellular organisms	1	100
ENSDARP00000004660	cellular organisms	1	100
ENSDARP00000004667	cellular organisms	1	100
ENSDARP00000004685	cellular organisms	1	100
ENSDARP00000004687	cellular organisms	1	100
ENSDARP00000004695	cellular organisms	1	100
ENSDARP00000004700	cellular organisms	1	100
ENSDARP00000004703	cellular organisms	1	91
ENSDARP00000004706	cellular organisms	1	100
ENSDARP00000004708	cellular organisms	1	95
ENSDARP00000004716	Metazoa	4	100
ENSDARP00000004721	cellular organisms	1	100
ENSDARP00000004723	cellular organisms	1	100
ENSDARP00000004735	cellular organisms	1	100
ENSDARP00000004738	cellular organisms	1	100
ENSDARP00000004741	cellular organisms	1	100
ENSDARP00000004747	cellular organisms	1	100
ENSDARP00000004766	cellular organisms	1	100
ENSDARP00000004774	Metazoa	4	100
ENSDARP00000004787	cellular organisms	1	100
ENSDARP00000004795	cellular organisms	1	100
ENSDARP00000004804	Eukaryota	2	100
ENSDARP00000004823	cellular organisms	1	100
ENSDARP00000004825	cellular organisms	1	100
ENSDARP00000004826	Bilateria	6	100
ENSDARP00000004827	Eumetazoa	5	100
ENSDARP00000004830	cellular organisms	1	100
ENSDARP00000004838	cellular organisms	1	100
ENSDARP00000004839	cellular organisms	1	100
ENSDARP00000004843	cellular organisms	1	100
ENSDARP00000004845	cellular organisms	1	100
ENSDARP00000004848	Eumetazoa	5	100
ENSDARP00000004866	cellular organisms	1	100
ENSDARP00000004868	Gnathostomata	10	100
ENSDARP00000004882	cellular organisms	1	100
ENSDARP00000004889	Metazoa	4	100
ENSDARP00000004906	cellular organisms	1	100
ENSDARP00000004918	cellular organisms	1	91
ENSDARP00000004919	cellular organisms	1	95
ENSDARP00000004922	cellular organisms	1	100
ENSDARP00000004923	cellular organisms	1	100
ENSDARP00000004926	cellular organisms	1	100
ENSDARP00000004932	cellular organisms	1	100
ENSDARP00000004943	Vertebrata	9	100
ENSDARP00000004945	cellular organisms	1	100
ENSDARP00000004950	Bilateria	6	100
ENSDARP00000004962	cellular organisms	1	100
ENSDARP00000004965	Vertebrata	9	100
ENSDARP00000004968	Clupeocephala	17	71
ENSDARP00000004972	cellular organisms	1	91
ENSDARP00000005001	Eumetazoa	5	100
ENSDARP00000005003	cellular organisms	1	100
ENSDARP00000005012	cellular organisms	1	91
ENSDARP00000005013	Gnathostomata	10	100
ENSDARP00000005030	cellular organisms	1	91
ENSDARP00000005033	cellular organisms	1	95
ENSDARP00000005048	cellular organisms	1	95
ENSDARP00000005075	cellular organisms	1	100
ENSDARP00000005085	Eukaryota	2	95
ENSDARP00000005097	cellular organisms	1	100
ENSDARP00000005108	Chordata	8	100
ENSDARP00000005117	Vertebrata	9	100
ENSDARP00000005126	cellular organisms	1	100
ENSDARP00000005158	cellular organisms	1	69
ENSDARP00000005163	cellular organisms	1	100
ENSDARP00000005165	cellular organisms	1	95
ENSDARP00000005170	cellular organisms	1	100
ENSDARP00000005171	Opisthokonta	3	95
ENSDARP00000005174	Metazoa	4	100
ENSDARP00000005176	Eukaryota	2	100
ENSDARP00000005181	cellular organisms	1	100
ENSDARP00000005183	cellular organisms	1	100
ENSDARP00000005204	Eumetazoa	5	100
ENSDARP00000005206	cellular organisms	1	100
ENSDARP00000005214	cellular organisms	1	100
ENSDARP00000005218	cellular organisms	1	95
ENSDARP00000005222	Metazoa	4	100
ENSDARP00000005224	cellular organisms	1	100
ENSDARP00000005231	cellular organisms	1	100
ENSDARP00000005233	cellular organisms	1	78
ENSDARP00000005238	Eukaryota	2	95
ENSDARP00000005251	cellular organisms	1	100
ENSDARP00000005260	cellular organisms	1	100
ENSDARP00000005262	cellular organisms	1	100
ENSDARP00000005265	cellular organisms	1	91
ENSDARP00000005266	cellular organisms	1	100
ENSDARP00000005268	cellular organisms	1	100
ENSDARP00000005272	cellular organisms	1	100
ENSDARP00000005280	cellular organisms	1	100
ENSDARP00000005281	cellular organisms	1	100
ENSDARP00000005284	cellular organisms	1	100
ENSDARP00000005298	cellular organisms	1	100
ENSDARP00000005309	cellular organisms	1	100
ENSDARP00000005312	Eumetazoa	5	100
ENSDARP00000005313	Eukaryota	2	95
ENSDARP00000005328	Eukaryota	2	100
ENSDARP00000005329	cellular organisms	1	100
ENSDARP00000005343	cellular organisms	1	91
ENSDARP00000005344	cellular organisms	1	100
ENSDARP00000005351	Eukaryota	2	100
ENSDARP00000005361	cellular organisms	1	100
ENSDARP00000005364	cellular organisms	1	95
ENSDARP00000005376	cellular organisms	1	100
ENSDARP00000005382	cellular organisms	1	100
ENSDARP00000005383	cellular organisms	1	100
ENSDARP00000005387	Eukaryota	2	100
ENSDARP00000005390	cellular organisms	1	95
ENSDARP00000005394	cellular organisms	1	100
ENSDARP00000005398	Eukaryota	2	90
ENSDARP00000005402	cellular organisms	1	73
ENSDARP00000005404	cellular organisms	1	100
ENSDARP00000005405	cellular organisms	1	100
ENSDARP00000005408	cellular organisms	1	100
ENSDARP00000005435	cellular organisms	1	95
ENSDARP00000005444	Eumetazoa	5	100
ENSDARP00000005448	cellular organisms	1	100
ENSDARP00000005452	Eukaryota	2	100
ENSDARP00000005457	Bilateria	6	100
ENSDARP00000005460	cellular organisms	1	91
ENSDARP00000005466	Opisthokonta	3	100
ENSDARP00000005468	Eukaryota	2	100
ENSDARP00000005473	cellular organisms	1	100
ENSDARP00000005474	cellular organisms	1	100
ENSDARP00000005494	cellular organisms	1	86
ENSDARP00000005500	cellular organisms	1	100
ENSDARP00000005503	cellular organisms	1	100
ENSDARP00000005519	cellular organisms	1	100
ENSDARP00000005521	cellular organisms	1	91
ENSDARP00000005525	Eukaryota	2	100
ENSDARP00000005530	cellular organisms	1	100
ENSDARP00000005533	Opisthokonta	3	100
ENSDARP00000005578	cellular organisms	1	100
ENSDARP00000005582	cellular organisms	1	100
ENSDARP00000005591	Eumetazoa	5	89
ENSDARP00000005597	Eukaryota	2	100
ENSDARP00000005611	Opisthokonta	3	100
ENSDARP00000005617	cellular organisms	1	86
ENSDARP00000005640	cellular organisms	1	100
ENSDARP00000005644	Eumetazoa	5	100
ENSDARP00000005646	cellular organisms	1	95
ENSDARP00000005647	cellular organisms	1	100
ENSDARP00000005651	cellular organisms	1	95
ENSDARP00000005654	cellular organisms	1	100
ENSDARP00000005680	cellular organisms	1	91
ENSDARP00000005687	cellular organisms	1	100
ENSDARP00000005691	cellular organisms	1	86
ENSDARP00000005702	cellular organisms	1	95
ENSDARP00000005710	cellular organisms	1	100
ENSDARP00000005715	cellular organisms	1	100
ENSDARP00000005716	cellular organisms	1	91
ENSDARP00000005719	cellular organisms	1	82
ENSDARP00000005720	cellular organisms	1	100
ENSDARP00000005740	cellular organisms	1	100
ENSDARP00000005746	cellular organisms	1	100
ENSDARP00000005747	Metazoa	4	100
ENSDARP00000005771	cellular organisms	1	100
ENSDARP00000005772	cellular organisms	1	100
ENSDARP00000005794	cellular organisms	1	100
ENSDARP00000005795	cellular organisms	1	91
ENSDARP00000005796	cellular organisms	1	100
ENSDARP00000005823	Eukaryota	2	100
ENSDARP00000005825	cellular organisms	1	100
ENSDARP00000005830	cellular organisms	1	100
ENSDARP00000005837	cellular organisms	1	86
ENSDARP00000005843	cellular organisms	1	100
ENSDARP00000005845	Eumetazoa	5	100
ENSDARP00000005849	Eukaryota	2	95
ENSDARP00000005852	cellular organisms	1	100
ENSDARP00000005855	cellular organisms	1	100
ENSDARP00000005856	cellular organisms	1	100
ENSDARP00000005867	cellular organisms	1	100
ENSDARP00000005877	Eukaryota	2	100
ENSDARP00000005886	Eukaryota	2	100
ENSDARP00000005892	Bilateria	6	100
ENSDARP00000005897	cellular organisms	1	91
ENSDARP00000005911	cellular organisms	1	100
ENSDARP00000005915	cellular organisms	1	86
ENSDARP00000005919	cellular organisms	1	100
ENSDARP00000005930	cellular organisms	1	100
ENSDARP00000005947	cellular organisms	1	100
ENSDARP00000005952	cellular organisms	1	100
ENSDARP00000005954	Eukaryota	2	95
ENSDARP00000005968	cellular organisms	1	100
ENSDARP00000005974	cellular organisms	1	100
ENSDARP00000005975	cellular organisms	1	100
ENSDARP00000005989	cellular organisms	1	100
ENSDARP00000006001	cellular organisms	1	100
ENSDARP00000006004	cellular organisms	1	100
ENSDARP00000006008	Eukaryota	2	100
ENSDARP00000006015	cellular organisms	1	91
ENSDARP00000006017	Metazoa	4	100
ENSDARP00000006023	cellular organisms	1	91
ENSDARP00000006025	Eukaryota	2	81
ENSDARP00000006028	cellular organisms	1	91
ENSDARP00000006040	cellular organisms	1	91
ENSDARP00000006047	cellular organisms	1	100
ENSDARP00000006065	cellular organisms	1	95
ENSDARP00000006074	Eumetazoa	5	94
ENSDARP00000006085	cellular organisms	1	100
