#gene	phylostratum	rank	taxonomic_representativeness
ENSMUSP00000000608.7	Eukaryota	2	96
ENSMUSP00000000619.6	cellular organisms	1	100
ENSMUSP00000000631.7	cellular organisms	1	100
ENSMUSP00000000632.6	cellular organisms	1	67
ENSMUSP00000000641.9	Eumetazoa	5	100
ENSMUSP00000000642.4	cellular organisms	1	100
ENSMUSP00000000645.6	cellular organisms	1	100
ENSMUSP00000000646.7	cellular organisms	1	100
ENSMUSP00000000674.6	cellular organisms	1	96
ENSMUSP00000000687.7	cellular organisms	1	100
ENSMUSP00000000696.6	Muroidea	24	100
ENSMUSP00000000704.3	cellular organisms	1	96
ENSMUSP00000000707.2	cellular organisms	1	100
ENSMUSP00000000717.7	Boreoeutheria	19	70
ENSMUSP00000000718.6	Eutheria	18	81
ENSMUSP00000000724.8	cellular organisms	1	100
ENSMUSP00000000727.2	cellular organisms	1	100
ENSMUSP00000000746.5	Metazoa	4	100
ENSMUSP00000000755.7	cellular organisms	1	100
ENSMUSP00000000756.5	cellular organisms	1	96
ENSMUSP00000000759.8	cellular organisms	1	96
ENSMUSP00000000767.5	cellular organisms	1	100
ENSMUSP00000000769.7	cellular organisms	1	96
ENSMUSP00000000776.8	cellular organisms	1	100
ENSMUSP00000000783.6	cellular organisms	1	92
ENSMUSP00000000793.5	Eukaryota	2	96
ENSMUSP00000000804.6	cellular organisms	1	100
ENSMUSP00000000808.7	Euteleostomi	11	88
ENSMUSP00000000809.2	cellular organisms	1	96
ENSMUSP00000000811.7	Eukaryota	2	92
ENSMUSP00000000821.8	cellular organisms	1	100
ENSMUSP00000000828.6	cellular organisms	1	100
ENSMUSP00000000834.2	Eumetazoa	5	95
ENSMUSP00000000844.8	cellular organisms	1	89
ENSMUSP00000000881.6	Opisthokonta	3	92
ENSMUSP00000000889.6	Theria	17	100
ENSMUSP00000000894.5	Eukaryota	2	100
ENSMUSP00000000895.6	Eukaryota	2	96
ENSMUSP00000000896.4	cellular organisms	1	96
ENSMUSP00000000901.6	cellular organisms	1	100
ENSMUSP00000000904.8	Eumetazoa	5	95
ENSMUSP00000000910.6	cellular organisms	1	100
ENSMUSP00000000924.6	cellular organisms	1	96
ENSMUSP00000000925.3	cellular organisms	1	85
ENSMUSP00000000926.2	cellular organisms	1	71
ENSMUSP00000000939.8	cellular organisms	1	100
ENSMUSP00000000940.8	cellular organisms	1	100
ENSMUSP00000000958.8	cellular organisms	1	100
ENSMUSP00000000964.4	cellular organisms	1	96
ENSMUSP00000000984.4	cellular organisms	1	100
ENSMUSP00000000985.5	cellular organisms	1	100
ENSMUSP00000001002.7	Eukaryota	2	100
ENSMUSP00000001008.5	cellular organisms	1	71
ENSMUSP00000001009.7	Eukaryota	2	77
ENSMUSP00000001027.6	cellular organisms	1	100
ENSMUSP00000001036.10	cellular organisms	1	100
ENSMUSP00000001040.5	Gnathostomata	10	89
ENSMUSP00000001042.8	cellular organisms	1	92
ENSMUSP00000001043.7	Bilateria	6	91
ENSMUSP00000001046.5	cellular organisms	1	78
ENSMUSP00000001047.7	cellular organisms	1	78
ENSMUSP00000001049.4	cellular organisms	1	78
ENSMUSP00000001051.4	cellular organisms	1	78
ENSMUSP00000001055.8	Gnathostomata	10	89
ENSMUSP00000001059.2	cellular organisms	1	100
ENSMUSP00000001063.8	cellular organisms	1	100
ENSMUSP00000001079.8	cellular organisms	1	100
ENSMUSP00000001080.9	Bilateria	6	86
ENSMUSP00000001081.3	cellular organisms	1	92
ENSMUSP00000001092.8	Gnathostomata	10	100
ENSMUSP00000001108.4	cellular organisms	1	100
ENSMUSP00000001109.4	cellular organisms	1	100
ENSMUSP00000001112.7	cellular organisms	1	100
ENSMUSP00000001115.8	cellular organisms	1	100
ENSMUSP00000001116.4	Gnathostomata	10	100
ENSMUSP00000001122.5	cellular organisms	1	100
ENSMUSP00000001125.5	Eukaryota	2	100
ENSMUSP00000001126.3	cellular organisms	1	100
ENSMUSP00000001127.4	cellular organisms	1	100
ENSMUSP00000001130.6	cellular organisms	1	100
ENSMUSP00000001147.4	cellular organisms	1	92
ENSMUSP00000001148.4	cellular organisms	1	100
ENSMUSP00000001155.4	cellular organisms	1	100
ENSMUSP00000001156.7	cellular organisms	1	100
ENSMUSP00000001166.7	cellular organisms	1	100
ENSMUSP00000001172.5	cellular organisms	1	100
ENSMUSP00000001179.5	Opisthokonta	3	96
ENSMUSP00000001181.6	cellular organisms	1	96
ENSMUSP00000001183.7	cellular organisms	1	96
ENSMUSP00000001184.7	Metazoa	4	100
ENSMUSP00000001185.7	cellular organisms	1	100
ENSMUSP00000001186.4	cellular organisms	1	89
ENSMUSP00000001187.8	cellular organisms	1	100
ENSMUSP00000001202.8	cellular organisms	1	100
ENSMUSP00000001204.7	cellular organisms	1	96
ENSMUSP00000001226.3	cellular organisms	1	100
ENSMUSP00000001240.5	cellular organisms	1	100
ENSMUSP00000001242.7	cellular organisms	1	96
ENSMUSP00000001247.5	cellular organisms	1	100
ENSMUSP00000001253.7	cellular organisms	1	100
ENSMUSP00000001254.5	cellular organisms	1	100
ENSMUSP00000001256.4	cellular organisms	1	96
ENSMUSP00000001258.8	cellular organisms	1	100
ENSMUSP00000001279.7	Vertebrata	9	100
ENSMUSP00000001280.7	cellular organisms	1	100
ENSMUSP00000001284.6	Sarcopterygii	12	94
ENSMUSP00000001304.7	cellular organisms	1	100
ENSMUSP00000001319.7	cellular organisms	1	89
ENSMUSP00000001326.5	Metazoa	4	100
ENSMUSP00000001327.3	cellular organisms	1	100
ENSMUSP00000001331.6	cellular organisms	1	100
ENSMUSP00000001335.6	Opisthokonta	3	92
ENSMUSP00000001339.5	Eukaryota	2	100
ENSMUSP00000001347.6	cellular organisms	1	100
ENSMUSP00000001384.4	cellular organisms	1	100
ENSMUSP00000001402.7	cellular organisms	1	100
ENSMUSP00000001412.8	Eukaryota	2	100
ENSMUSP00000001415.7	Metazoa	4	100
ENSMUSP00000001416.6	cellular organisms	1	100
ENSMUSP00000001419.8	cellular organisms	1	85
ENSMUSP00000001439.6	cellular organisms	1	100
ENSMUSP00000001451.5	Eukaryota	2	100
ENSMUSP00000001452.7	cellular organisms	1	100
ENSMUSP00000001454.7	Eumetazoa	5	100
ENSMUSP00000001455.6	cellular organisms	1	100
ENSMUSP00000001456.4	cellular organisms	1	89
ENSMUSP00000001460.6	cellular organisms	1	100
ENSMUSP00000001479.3	cellular organisms	1	100
ENSMUSP00000001480.7	cellular organisms	1	100
ENSMUSP00000001484.2	Eukaryota	2	100
ENSMUSP00000001485.3	cellular organisms	1	96
ENSMUSP00000001497.7	Eumetazoa	5	100
ENSMUSP00000001507.4	cellular organisms	1	100
ENSMUSP00000001513.6	cellular organisms	1	100
ENSMUSP00000001520.7	cellular organisms	1	100
ENSMUSP00000001522.3	Eukaryota	2	100
ENSMUSP00000001534.6	Eumetazoa	5	100
ENSMUSP00000001536.7	Metazoa	4	100
ENSMUSP00000001538.9	cellular organisms	1	92
ENSMUSP00000001544.5	cellular organisms	1	100
ENSMUSP00000001547.7	cellular organisms	1	96
ENSMUSP00000001548.7	cellular organisms	1	100
ENSMUSP00000001559.8	Eukaryota	2	100
ENSMUSP00000001561.5	Eukaryota	2	77
ENSMUSP00000001562.6	cellular organisms	1	100
ENSMUSP00000001565.8	cellular organisms	1	100
ENSMUSP00000001566.8	cellular organisms	1	100
ENSMUSP00000001569.8	cellular organisms	1	96
ENSMUSP00000001583.6	Metazoa	4	100
ENSMUSP00000001592.8	cellular organisms	1	96
ENSMUSP00000001595.3	cellular organisms	1	100
ENSMUSP00000001599.3	cellular organisms	1	100
ENSMUSP00000001608.7	cellular organisms	1	92
ENSMUSP00000001611.9	cellular organisms	1	100
ENSMUSP00000001620.8	cellular organisms	1	100
ENSMUSP00000001626.3	cellular organisms	1	100
ENSMUSP00000001631.6	cellular organisms	1	100
ENSMUSP00000001652.5	Metazoa	4	100
ENSMUSP00000001667.6	cellular organisms	1	42
ENSMUSP00000001672.5	Eukaryota	2	100
ENSMUSP00000001675.7	cellular organisms	1	100
ENSMUSP00000001699.7	Eumetazoa	5	100
ENSMUSP00000001700.6	Eumetazoa	5	100
ENSMUSP00000001701.3	Eumetazoa	5	100
ENSMUSP00000001703.6	cellular organisms	1	92
ENSMUSP00000001706.6	cellular organisms	1	89
ENSMUSP00000001709.2	cellular organisms	1	92
ENSMUSP00000001711.4	cellular organisms	1	92
ENSMUSP00000001712.6	Eukaryota	2	100
ENSMUSP00000001713.3	cellular organisms	1	100
ENSMUSP00000001715.3	cellular organisms	1	100
ENSMUSP00000001716.7	cellular organisms	1	96
ENSMUSP00000001720.7	cellular organisms	1	100
ENSMUSP00000001722.7	Vertebrata	9	100
ENSMUSP00000001724.5	cellular organisms	1	100
ENSMUSP00000001757.7	cellular organisms	1	100
ENSMUSP00000001780.3	cellular organisms	1	100
ENSMUSP00000001790.4	cellular organisms	1	78
ENSMUSP00000001792.4	cellular organisms	1	96
ENSMUSP00000001801.4	cellular organisms	1	100
ENSMUSP00000001802.9	cellular organisms	1	100
ENSMUSP00000001806.3	cellular organisms	1	100
ENSMUSP00000001809.8	cellular organisms	1	100
ENSMUSP00000001812.4	cellular organisms	1	96
ENSMUSP00000001818.4	cellular organisms	1	96
ENSMUSP00000001824.5	cellular organisms	1	100
ENSMUSP00000001825.7	cellular organisms	1	100
ENSMUSP00000001826.8	cellular organisms	1	100
ENSMUSP00000001834.3	cellular organisms	1	92
ENSMUSP00000001836.2	cellular organisms	1	100
ENSMUSP00000001837.7	Amniota	15	92
ENSMUSP00000001845.5	cellular organisms	1	100
ENSMUSP00000001854.5	cellular organisms	1	100
ENSMUSP00000001867.6	cellular organisms	1	92
ENSMUSP00000001872.4	Eumetazoa	5	100
ENSMUSP00000001878.4	Metazoa	4	100
ENSMUSP00000001884.7	cellular organisms	1	100
ENSMUSP00000001900.2	cellular organisms	1	100
ENSMUSP00000001920.7	Eukaryota	2	96
ENSMUSP00000001921.1	cellular organisms	1	100
ENSMUSP00000001927.5	Eumetazoa	5	100
ENSMUSP00000001950.5	Eukaryota	2	88
ENSMUSP00000001963.7	cellular organisms	1	100
ENSMUSP00000001964.7	cellular organisms	1	100
ENSMUSP00000001965.7	cellular organisms	1	100
ENSMUSP00000001974.4	cellular organisms	1	96
ENSMUSP00000001975.4	cellular organisms	1	96
ENSMUSP00000001984.3	cellular organisms	1	85
ENSMUSP00000001989.8	cellular organisms	1	100
ENSMUSP00000002007.4	cellular organisms	1	100
ENSMUSP00000002008.5	cellular organisms	1	92
ENSMUSP00000002011.7	cellular organisms	1	75
ENSMUSP00000002013.9	Eumetazoa	5	100
ENSMUSP00000002025.3	cellular organisms	1	100
ENSMUSP00000002029.6	Euteleostomi	11	94
ENSMUSP00000002043.3	cellular organisms	1	100
ENSMUSP00000002044.9	cellular organisms	1	100
ENSMUSP00000002048.7	cellular organisms	1	100
ENSMUSP00000002053.8	cellular organisms	1	96
ENSMUSP00000002063.8	cellular organisms	1	100
ENSMUSP00000002064.8	cellular organisms	1	85
ENSMUSP00000002073.6	Eukaryota	2	92
ENSMUSP00000002079.6	cellular organisms	1	100
ENSMUSP00000002080.5	Eumetazoa	5	100
ENSMUSP00000002081.5	cellular organisms	1	100
ENSMUSP00000002084.7	cellular organisms	1	100
ENSMUSP00000002087.7	cellular organisms	1	100
ENSMUSP00000002090.2	cellular organisms	1	89
ENSMUSP00000002091.5	cellular organisms	1	92
ENSMUSP00000002095.3	cellular organisms	1	100
ENSMUSP00000002099.3	Eukaryota	2	100
ENSMUSP00000002100.7	Bilateria	6	86
ENSMUSP00000002101.5	Gnathostomata	10	94
ENSMUSP00000002112.8	cellular organisms	1	100
ENSMUSP00000002121.4	cellular organisms	1	100
ENSMUSP00000002127.7	cellular organisms	1	100
ENSMUSP00000002128.7	cellular organisms	1	100
ENSMUSP00000002133.8	cellular organisms	1	100
ENSMUSP00000002145.5	Metazoa	4	100
ENSMUSP00000002152.6	Mammalia	16	92
ENSMUSP00000002171.7	cellular organisms	1	100
ENSMUSP00000002172.7	cellular organisms	1	100
ENSMUSP00000002176.5	cellular organisms	1	100
ENSMUSP00000002177.2	cellular organisms	1	92
ENSMUSP00000002180.7	Eumetazoa	5	100
ENSMUSP00000002198.3	cellular organisms	1	96
ENSMUSP00000002259.6	cellular organisms	1	100
ENSMUSP00000002274.8	cellular organisms	1	100
ENSMUSP00000002275.8	cellular organisms	1	100
ENSMUSP00000002280.4	Eukaryota	2	100
ENSMUSP00000002284.9	Gnathostomata	10	94
ENSMUSP00000002289.5	cellular organisms	1	100
ENSMUSP00000002291.7	Eukaryota	2	100
ENSMUSP00000002292.8	cellular organisms	1	92
ENSMUSP00000002297.5	cellular organisms	1	100
ENSMUSP00000002298.6	cellular organisms	1	100
ENSMUSP00000002303.5	cellular organisms	1	100
ENSMUSP00000002305.8	cellular organisms	1	100
ENSMUSP00000002310.6	Eutheria	18	90
ENSMUSP00000002318.1	Bilateria	6	100
ENSMUSP00000002320.8	cellular organisms	1	96
ENSMUSP00000002327.5	Eukaryota	2	100
ENSMUSP00000002336.8	cellular organisms	1	64
ENSMUSP00000002344.6	Bilateria	6	100
ENSMUSP00000002350.4	cellular organisms	1	100
ENSMUSP00000002360.9	cellular organisms	1	100
ENSMUSP00000002368.9	Metazoa	4	100
ENSMUSP00000002379.8	cellular organisms	1	82
ENSMUSP00000002389.7	cellular organisms	1	100
ENSMUSP00000002391.8	cellular organisms	1	100
ENSMUSP00000002395.7	Opisthokonta	3	92
ENSMUSP00000002397.5	cellular organisms	1	100
ENSMUSP00000002398.7	cellular organisms	1	100
ENSMUSP00000002400.6	cellular organisms	1	89
ENSMUSP00000002403.8	cellular organisms	1	100
ENSMUSP00000002412.8	cellular organisms	1	92
ENSMUSP00000002413.8	Eukaryota	2	96
ENSMUSP00000002418.8	Eumetazoa	5	95
ENSMUSP00000002436.9	cellular organisms	1	100
ENSMUSP00000002444.7	Eukaryota	2	100
ENSMUSP00000002445.8	Eukaryota	2	100
ENSMUSP00000002452.6	cellular organisms	1	89
ENSMUSP00000002456.8	cellular organisms	1	96
ENSMUSP00000002457.1	Metazoa	4	100
ENSMUSP00000002466.8	cellular organisms	1	96
ENSMUSP00000002469.8	Bilateria	6	91
ENSMUSP00000002473.8	Eukaryota	2	96
ENSMUSP00000002487.8	cellular organisms	1	100
ENSMUSP00000002495.10	cellular organisms	1	100
ENSMUSP00000002502.5	cellular organisms	1	100
ENSMUSP00000002518.8	cellular organisms	1	96
ENSMUSP00000002529.6	cellular organisms	1	89
ENSMUSP00000002532.2	cellular organisms	1	100
ENSMUSP00000002533.8	cellular organisms	1	100
ENSMUSP00000002549.8	cellular organisms	1	100
ENSMUSP00000002551.3	cellular organisms	1	89
ENSMUSP00000002572.4	cellular organisms	1	96
ENSMUSP00000002588.3	Eukaryota	2	100
ENSMUSP00000002599.9	cellular organisms	1	100
ENSMUSP00000002603.5	cellular organisms	1	100
ENSMUSP00000002625.8	cellular organisms	1	100
ENSMUSP00000002640.5	cellular organisms	1	100
ENSMUSP00000002655.7	cellular organisms	1	92
ENSMUSP00000002663.5	cellular organisms	1	100
ENSMUSP00000002677.4	cellular organisms	1	100
ENSMUSP00000002678.9	Metazoa	4	100
ENSMUSP00000002683.2	Eukaryota	2	100
ENSMUSP00000002699.5	Vertebrata	9	100
ENSMUSP00000002708.3	cellular organisms	1	100
ENSMUSP00000002710.3	cellular organisms	1	100
ENSMUSP00000002733.6	cellular organisms	1	89
ENSMUSP00000002735.7	cellular organisms	1	100
ENSMUSP00000002737.6	cellular organisms	1	100
ENSMUSP00000002740.2	Vertebrata	9	100
ENSMUSP00000002756.7	Eukaryota	2	100
ENSMUSP00000002757.3	Opisthokonta	3	92
ENSMUSP00000002765.7	cellular organisms	1	100
ENSMUSP00000002790.7	cellular organisms	1	100
ENSMUSP00000002805.7	cellular organisms	1	100
ENSMUSP00000002808.6	Eumetazoa	5	100
ENSMUSP00000002809.7	cellular organisms	1	100
ENSMUSP00000002817.5	cellular organisms	1	100
ENSMUSP00000002818.8	cellular organisms	1	100
ENSMUSP00000002825.5	cellular organisms	1	100
ENSMUSP00000002837.4	cellular organisms	1	100
ENSMUSP00000002839.8	cellular organisms	1	100
ENSMUSP00000002840.8	cellular organisms	1	100
ENSMUSP00000002844.7	cellular organisms	1	96
ENSMUSP00000002845.6	Gnathostomata	10	100
ENSMUSP00000002846.8	cellular organisms	1	89
ENSMUSP00000002848.7	cellular organisms	1	92
ENSMUSP00000002850.5	cellular organisms	1	100
ENSMUSP00000002855.5	cellular organisms	1	96
ENSMUSP00000002880.6	cellular organisms	1	100
ENSMUSP00000002881.4	cellular organisms	1	96
ENSMUSP00000002883.5	Metazoa	4	100
ENSMUSP00000002885.6	cellular organisms	1	89
ENSMUSP00000002889.4	cellular organisms	1	100
ENSMUSP00000002891.4	cellular organisms	1	100
ENSMUSP00000002902.6	cellular organisms	1	100
ENSMUSP00000002908.7	cellular organisms	1	71
ENSMUSP00000002911.9	Eukaryota	2	100
ENSMUSP00000002914.8	Eukaryota	2	100
ENSMUSP00000002923.8	cellular organisms	1	100
ENSMUSP00000002924.8	Eukaryota	2	96
ENSMUSP00000002925.5	Metazoa	4	100
ENSMUSP00000002926.6	cellular organisms	1	89
ENSMUSP00000002964.7	Eukaryota	2	100
ENSMUSP00000002976.3	Bilateria	6	100
ENSMUSP00000002979.9	Eukaryota	2	100
ENSMUSP00000002989.9	cellular organisms	1	100
ENSMUSP00000003017.6	cellular organisms	1	100
ENSMUSP00000003027.7	cellular organisms	1	100
ENSMUSP00000003029.7	cellular organisms	1	96
ENSMUSP00000003035.5	Eukaryota	2	96
ENSMUSP00000003038.8	cellular organisms	1	100
ENSMUSP00000003044.7	cellular organisms	1	100
ENSMUSP00000003049.6	Eukaryota	2	100
ENSMUSP00000003061.7	cellular organisms	1	92
ENSMUSP00000003066.9	cellular organisms	1	57
ENSMUSP00000003071.8	Mammalia	16	100
ENSMUSP00000003074.9	Mammalia	16	100
ENSMUSP00000003079.5	cellular organisms	1	100
ENSMUSP00000003100.8	cellular organisms	1	100
ENSMUSP00000003115.6	Eumetazoa	5	100
ENSMUSP00000003117.8	cellular organisms	1	100
ENSMUSP00000003121.8	cellular organisms	1	100
ENSMUSP00000003123.8	Eukaryota	2	85
ENSMUSP00000003135.7	Metazoa	4	100
ENSMUSP00000003137.8	cellular organisms	1	100
ENSMUSP00000003152.7	cellular organisms	1	100
ENSMUSP00000003154.5	Bilateria	6	95
ENSMUSP00000003156.8	cellular organisms	1	100
ENSMUSP00000003183.5	cellular organisms	1	100
ENSMUSP00000003191.7	cellular organisms	1	100
ENSMUSP00000003203.7	cellular organisms	1	100
ENSMUSP00000003207.4	cellular organisms	1	96
ENSMUSP00000003219.8	Eukaryota	2	100
ENSMUSP00000003238.7	cellular organisms	1	100
ENSMUSP00000003268.9	cellular organisms	1	100
ENSMUSP00000003274.6	Vertebrata	9	100
ENSMUSP00000003284.8	Metazoa	4	100
ENSMUSP00000003290.4	cellular organisms	1	67
ENSMUSP00000003310.5	cellular organisms	1	100
ENSMUSP00000003312.4	Deuterostomia	7	100
ENSMUSP00000003313.8	cellular organisms	1	100
ENSMUSP00000003318.5	Metazoa	4	100
ENSMUSP00000003319.5	cellular organisms	1	100
ENSMUSP00000003320.6	cellular organisms	1	100
ENSMUSP00000003345.7	cellular organisms	1	100
ENSMUSP00000003351.6	cellular organisms	1	92
ENSMUSP00000003360.7	cellular organisms	1	100
ENSMUSP00000003369.3	Bilateria	6	100
ENSMUSP00000003370.7	cellular organisms	1	100
ENSMUSP00000003386.5	cellular organisms	1	100
ENSMUSP00000003395.9	cellular organisms	1	100
ENSMUSP00000003397.7	cellular organisms	1	100
ENSMUSP00000003404.8	Eukaryota	2	92
ENSMUSP00000003413.5	cellular organisms	1	100
ENSMUSP00000003416.8	cellular organisms	1	100
ENSMUSP00000003433.6	cellular organisms	1	100
ENSMUSP00000003434.7	cellular organisms	1	100
ENSMUSP00000003436.5	cellular organisms	1	100
ENSMUSP00000003438.8	cellular organisms	1	100
ENSMUSP00000003442.8	Opisthokonta	3	100
ENSMUSP00000003444.4	cellular organisms	1	100
ENSMUSP00000003445.6	cellular organisms	1	100
ENSMUSP00000003450.8	cellular organisms	1	100
ENSMUSP00000003451.4	cellular organisms	1	100
ENSMUSP00000003459.3	cellular organisms	1	100
ENSMUSP00000003461.8	cellular organisms	1	100
ENSMUSP00000003468.8	cellular organisms	1	92
ENSMUSP00000003469.7	Gnathostomata	10	100
ENSMUSP00000003493.7	cellular organisms	1	100
ENSMUSP00000003501.7	cellular organisms	1	100
ENSMUSP00000003502.3	cellular organisms	1	100
ENSMUSP00000003509.8	Eukaryota	2	88
ENSMUSP00000003512.7	cellular organisms	1	71
ENSMUSP00000003513.3	cellular organisms	1	96
ENSMUSP00000003521.8	cellular organisms	1	100
ENSMUSP00000003527.8	cellular organisms	1	100
ENSMUSP00000003529.8	Eukaryota	2	100
ENSMUSP00000003536.8	Eumetazoa	5	95
ENSMUSP00000003544.7	Metazoa	4	100
ENSMUSP00000003550.4	Eukaryota	2	100
ENSMUSP00000003554.4	cellular organisms	1	96
ENSMUSP00000003561.3	Bilateria	6	91
ENSMUSP00000003568.8	Opisthokonta	3	100
ENSMUSP00000003569.5	cellular organisms	1	96
ENSMUSP00000003572.8	cellular organisms	1	100
ENSMUSP00000003574.4	cellular organisms	1	100
ENSMUSP00000003575.9	Vertebrata	9	100
ENSMUSP00000003597.7	cellular organisms	1	78
ENSMUSP00000003599.6	cellular organisms	1	100
ENSMUSP00000003612.6	cellular organisms	1	100
ENSMUSP00000003620.5	cellular organisms	1	100
ENSMUSP00000003621.8	cellular organisms	1	96
ENSMUSP00000003622.8	cellular organisms	1	100
ENSMUSP00000003628.6	cellular organisms	1	100
ENSMUSP00000003635.6	Gnathostomata	10	100
ENSMUSP00000003640.2	cellular organisms	1	85
ENSMUSP00000003642.6	Opisthokonta	3	100
ENSMUSP00000003643.2	cellular organisms	1	100
ENSMUSP00000003645.2	cellular organisms	1	100
ENSMUSP00000003655.7	cellular organisms	1	100
ENSMUSP00000003659.7	cellular organisms	1	96
ENSMUSP00000003669.7	Opisthokonta	3	100
ENSMUSP00000003677.4	cellular organisms	1	100
ENSMUSP00000003681.7	cellular organisms	1	100
ENSMUSP00000003687.6	Metazoa	4	100
ENSMUSP00000003705.5	Eumetazoa	5	100
ENSMUSP00000003710.9	cellular organisms	1	100
ENSMUSP00000003714.6	cellular organisms	1	96
ENSMUSP00000003717.8	cellular organisms	1	100
ENSMUSP00000003720.4	cellular organisms	1	100
ENSMUSP00000003726.8	cellular organisms	1	100
ENSMUSP00000003741.9	cellular organisms	1	100
ENSMUSP00000003754.6	cellular organisms	1	96
ENSMUSP00000003759.4	Eukaryota	2	96
ENSMUSP00000003762.6	cellular organisms	1	89
ENSMUSP00000003777.4	Eukaryota	2	100
ENSMUSP00000003808.7	Metazoa	4	100
ENSMUSP00000003818.7	cellular organisms	1	100
ENSMUSP00000003826.7	cellular organisms	1	92
ENSMUSP00000003828.4	cellular organisms	1	100
ENSMUSP00000003843.8	cellular organisms	1	100
ENSMUSP00000003850.7	Eukaryota	2	100
ENSMUSP00000003857.6	cellular organisms	1	100
