#gene	phylostratum	rank	taxonomic_representativeness
jgi|Schco3|1038870|Schco2.fgenesh1_kg.7_#_141_#_0_0_CBXY4751.x2_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1038938|Schco2.fgenesh1_kg.7_#_209_#_896_2_CBXX_CBXY_CBXZ	Agaricomycetes	8	80
jgi|Schco3|1038954|Schco2.fgenesh1_kg.8_#_4_#_5232_0_CBXZ8437.b1_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1038957|Schco2.fgenesh1_kg.8_#_7_#_4273_0_CBXX1411.g1_CBXX_CBXY_CBXZ	Schizophyllaceae	12	100
jgi|Schco3|1038978|Schco2.fgenesh1_kg.8_#_28_#_5007_0_CBXZ6224.b1_CBXX_CBXY_CBXZ	Agaricales	10	66
jgi|Schco3|1039007|Schco2.fgenesh1_kg.8_#_57_#_2770_1_CBXX_CBXY_CBXZ	cellular organisms	1	100
jgi|Schco3|1039108|Schco2.fgenesh1_kg.8_#_158_#_1659_1_CBXX_CBXY_CBXZ	Agaricomycetes	8	80
jgi|Schco3|1039150|Schco2.fgenesh1_kg.8_#_200_#_110_1_CBXX_CBXY_CBXZ	Eukaryota	2	100
jgi|Schco3|1039183|Schco2.fgenesh1_kg.9_#_21_#_4251_0_CBXX1048.x3_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039195|Schco2.fgenesh1_kg.9_#_33_#_1618_1_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039218|Schco2.fgenesh1_kg.9_#_56_#_223_0_CBXX3771.y3_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039260|Schco2.fgenesh1_kg.9_#_98_#_3056_1_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039281|Schco2.fgenesh1_kg.9_#_119_#_1402_0_CBXX7919.x3_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039360|Schco2.fgenesh1_kg.10_#_41_#_2055_1_CBXX_CBXY_CBXZ	cellular organisms	1	100
jgi|Schco3|1039388|Schco2.fgenesh1_kg.10_#_69_#_1590_1_CBXX_CBXY_CBXZ	Agaricomycotina	7	66
jgi|Schco3|1039421|Schco2.fgenesh1_kg.10_#_102_#_3176_1_CBXX_CBXY_CBXZ	Agaricomycotina	7	100
jgi|Schco3|1039430|Schco2.fgenesh1_kg.11_#_7_#_496_1_CBXX_CBXY_CBXZ	Schizophyllaceae	12	100
jgi|Schco3|1039541|Schco2.fgenesh1_kg.12_#_12_#_4314_0_CBXX2588.y2_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039619|Schco2.fgenesh1_kg.13_#_19_#_3402_1_CBXX_CBXY_CBXZ	cellular organisms	1	100
jgi|Schco3|1039638|Schco2.fgenesh1_kg.13_#_38_#_1770_2_CBXX_CBXY_CBXZ	Schizophyllaceae	12	100
jgi|Schco3|1039640|Schco2.fgenesh1_kg.13_#_40_#_3820_1_CBXX_CBXY_CBXZ	Eukaryota	2	100
jgi|Schco3|1039703|Schco2.fgenesh1_kg.14_#_11_#_782_1_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039721|Schco2.fgenesh1_kg.14_#_29_#_1304_1_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039749|Schco2.fgenesh1_kg.15_#_22_#_0_0_CBXX3221.x3_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1039931|Schco2.fgenesh1_kg.28_#_2_#_1597_2_CBXX_CBXY_CBXZ	Schizophyllum commune	13	100
jgi|Schco3|1040298|Schco2.gw1.3.41.1	Schizophyllum commune	13	100
jgi|Schco3|1041000|Schco2.gw1.4.58.1	Eukaryota	2	90
jgi|Schco3|1041471|Schco2.gw1.1.243.1	cellular organisms	1	58
jgi|Schco3|1041862|Schco2.gw1.1.303.1	Agaricomycetes	8	100
jgi|Schco3|1042483|Schco2.gw1.1.404.1	Schizophyllum commune	13	100
jgi|Schco3|1042987|Schco2.gw1.12.89.1	Schizophyllum commune	13	100
jgi|Schco3|1043183|Schco2.gw1.2.290.1	Eukaryota	2	81
jgi|Schco3|1043577|Schco2.gw1.3.440.1	Schizophyllum commune	13	100
jgi|Schco3|1045075|Schco2.gw1.20.52.1	cellular organisms	1	75
jgi|Schco3|1045551|Schco2.gw1.6.245.1	Eukaryota	2	100
jgi|Schco3|1045692|Schco2.gw1.3.703.1	cellular organisms	1	91
jgi|Schco3|1046019|Schco2.gw1.21.37.1	Schizophyllum commune	13	100
jgi|Schco3|1046021|Schco2.gw1.3.735.1	Fungi	4	44
jgi|Schco3|1046048|Schco2.gw1.7.377.1	Eukaryota	2	54
jgi|Schco3|1046743|Schco2.gw1.7.432.1	Schizophyllum commune	13	100
jgi|Schco3|1047318|Schco2.gw1.21.39.1	Agaricomycetes	8	100
jgi|Schco3|1048102|Schco2.gw1.2.739.1	cellular organisms	1	58
jgi|Schco3|1048353|Schco2.gw1.6.359.1	Eukaryota	2	100
jgi|Schco3|1048368|Schco2.gw1.4.483.1	Schizophyllum commune	13	100
jgi|Schco3|1048847|Schco2.gw1.6.379.1	Schizophyllum commune	13	100
jgi|Schco3|1048946|Schco2.gw1.10.219.1	Schizophyllum commune	13	100
jgi|Schco3|1049283|Schco2.gw1.12.332.1	cellular organisms	1	91
jgi|Schco3|1049409|Schco2.gw1.7.622.1	Agaricomycotina	7	100
jgi|Schco3|1050024|Schco2.gw1.11.562.1	cellular organisms	1	91
jgi|Schco3|1050459|Schco2.gw1.17.99.1	cellular organisms	1	100
jgi|Schco3|105050|Schco2.Schco1.augustus-scaffold_2.g283	Schizophyllum commune	13	100
jgi|Schco3|1050579|Schco2.gw1.11.586.1	Fungi	4	44
jgi|Schco3|1050781|Schco2.gw1.3.1199.1	cellular organisms	1	91
jgi|Schco3|1050936|Schco2.gw1.14.125.1	Agaricomycotina	7	83
jgi|Schco3|1051196|Schco2.gw1.4.700.1	cellular organisms	1	100
jgi|Schco3|1051240|Schco2.gw1.11.608.1	Eukaryota	2	54
jgi|Schco3|1051796|Schco2.gw1.11.628.1	Agaricomycotina	7	100
jgi|Schco3|1051815|Schco2.gw1.4.764.1	Agaricomycotina	7	100
jgi|Schco3|1051997|Schco2.gw1.4.784.1	cellular organisms	1	100
jgi|Schco3|1052103|Schco2.gw1.4.796.1	cellular organisms	1	75
jgi|Schco3|10521|Schco2.Schco1.fgenesh1_kg.C_scaffold_2000222	Schizophyllum commune	13	100
jgi|Schco3|1052289|Schco2.gw1.1.2045.1	cellular organisms	1	100
jgi|Schco3|1052346|Schco2.gw1.4.835.1	Agaricomycetes	8	100
jgi|Schco3|1052980|Schco2.gw1.5.761.1	cellular organisms	1	91
jgi|Schco3|1053121|Schco2.gw1.3.1393.1	Agaricomycetes	8	80
jgi|Schco3|1053959|Schco2.gw1.3.1464.1	Fungi	4	100
jgi|Schco3|1053962|Schco2.gw1.5.816.1	cellular organisms	1	100
jgi|Schco3|1054388|Schco2.gw1.3.1507.1	Eukaryota	2	72
jgi|Schco3|1054521|Schco2.gw1.5.853.1	cellular organisms	1	83
jgi|Schco3|1055286|Schco2.gw1.2.1562.1	Fungi	4	77
jgi|Schco3|1055517|Schco2.gw1.3.1598.1	cellular organisms	1	66
jgi|Schco3|1055870|Schco2.gw1.5.939.1	Schizophyllum commune	13	100
jgi|Schco3|1055873|Schco2.gw1.4.1161.1	cellular organisms	1	58
jgi|Schco3|1056004|Schco2.gw1.5.949.1	Agaricomycetes	8	60
jgi|Schco3|1056443|Schco2.gw1.4.1222.1	Basidiomycota	6	71
jgi|Schco3|1056904|Schco2.gw1.4.1264.1	cellular organisms	1	58
jgi|Schco3|1057211|Schco2.gw1.9.694.1	cellular organisms	1	91
jgi|Schco3|1057317|Schco2.gw1.10.619.1	Basidiomycota	6	85
jgi|Schco3|105731|Schco2.Schco1.augustus-scaffold_2.g964	Schizophyllum commune	13	100
jgi|Schco3|1057329|Schco2.gw1.6.1015.1	Agaricomycotina	7	83
jgi|Schco3|1057425|Schco2.gw1.9.701.1	Basidiomycota	6	71
jgi|Schco3|1057482|Schco2.gw1.1.3070.1	Eukaryota	2	81
jgi|Schco3|1058160|Schco2.gw1.12.529.1	cellular organisms	1	100
jgi|Schco3|1058497|Schco2.gw1.3.1897.1	Agaricomycetes	8	80
jgi|Schco3|1060687|Schco2.gw1.19.280.1	Eukaryota	2	63
jgi|Schco3|1062668|Schco2.gw1.4.1704.1	cellular organisms	1	100
jgi|Schco3|1062728|Schco2.gw1.7.1430.1	Basidiomycota	6	85
jgi|Schco3|106346|Schco2.Schco1.augustus-scaffold_3.g7	Dikarya	5	75
jgi|Schco3|106400|Schco2.Schco1.augustus-scaffold_3.g61	Schizophyllum commune	13	100
jgi|Schco3|1064138|Schco2.gw1.7.1538.1	Schizophyllum commune	13	100
jgi|Schco3|1065207|Schco2.gw1.1.4443.1	Eukaryota	2	100
jgi|Schco3|1065770|Schco2.gw1.2.3062.1	Eukaryota	2	90
jgi|Schco3|1065988|Schco2.gw1.1.4567.1	Schizophyllum commune	13	100
jgi|Schco3|1066120|Schco2.gw1.3.2632.1	cellular organisms	1	75
jgi|Schco3|106692|Schco2.Schco1.augustus-scaffold_3.g353	Schizophyllum commune	13	100
jgi|Schco3|1067198|Schco2.gw1.5.1717.1	Eukaryota	2	72
jgi|Schco3|1067252|Schco2.gw1.3.2745.1	Schizophyllum commune	13	100
jgi|Schco3|1067441|Schco2.gw1.12.863.1	Agaricomycetes	8	80
jgi|Schco3|1067467|Schco2.gw1.15.315.1	cellular organisms	1	83
jgi|Schco3|1068593|Schco2.gw1.5.1839.1	Eukaryota	2	81
jgi|Schco3|1070345|Schco2.gw1.15.398.1	cellular organisms	1	91
jgi|Schco3|1070470|Schco2.gw1.10.1321.1	cellular organisms	1	100
jgi|Schco3|1070640|Schco2.gw1.4.2374.1	Schizophyllum commune	13	100
jgi|Schco3|1070877|Schco2.gw1.15.419.1	Schizophyllum commune	13	100
jgi|Schco3|1071152|Schco2.gw1.2.3737.1	Schizophyllum commune	13	100
jgi|Schco3|107357|Schco2.Schco1.augustus-scaffold_3.g1018	Schizophyllaceae	12	100
jgi|Schco3|107358|Schco2.Schco1.augustus-scaffold_3.g1019	Schizophyllum commune	13	100
jgi|Schco3|107470|Schco2.Schco1.augustus-scaffold_3.g1131	cellular organisms	1	100
jgi|Schco3|1074711|Schco2.gw1.1.6136.1	Schizophyllum commune	13	100
jgi|Schco3|107504|Schco2.Schco1.augustus-scaffold_4.g8	Agaricomycetidae	9	50
jgi|Schco3|1075289|Schco2.gw1.4.2824.1	Agaricomycetidae	9	75
jgi|Schco3|1075783|Schco2.gw1.14.523.1	Agaricomycotina	7	100
jgi|Schco3|1076261|Schco2.gw1.8.2078.1	Agaricomycotina	7	83
jgi|Schco3|1077503|Schco2.e_gw1.1.6174.1	Eukaryota	2	100
jgi|Schco3|1077784|Schco2.e_gw1.1.4850.1	Agaricomycetidae	9	50
jgi|Schco3|1077926|Schco2.e_gw1.1.312.1	Agaricomycetes	8	100
jgi|Schco3|1078031|Schco2.e_gw1.1.2956.1	cellular organisms	1	100
jgi|Schco3|1078154|Schco2.e_gw1.1.2524.1	Eukaryota	2	54
jgi|Schco3|1078237|Schco2.e_gw1.1.728.1	cellular organisms	1	100
jgi|Schco3|1078592|Schco2.e_gw1.1.4666.1	cellular organisms	1	100
jgi|Schco3|1078651|Schco2.e_gw1.1.360.1	cellular organisms	1	100
jgi|Schco3|1078873|Schco2.e_gw1.1.4062.1	Eukaryota	2	90
jgi|Schco3|1078927|Schco2.e_gw1.1.1750.1	cellular organisms	1	91
jgi|Schco3|1078940|Schco2.e_gw1.1.4967.1	cellular organisms	1	100
jgi|Schco3|1078947|Schco2.e_gw1.1.6494.1	Eukaryota	2	90
jgi|Schco3|1079512|Schco2.e_gw1.1.628.1	cellular organisms	1	100
jgi|Schco3|1079542|Schco2.e_gw1.1.578.1	Eukaryota	2	90
jgi|Schco3|1080019|Schco2.e_gw1.1.4668.1	Schizophyllum commune	13	100
jgi|Schco3|1080071|Schco2.e_gw1.1.719.1	Eukaryota	2	90
jgi|Schco3|1080223|Schco2.e_gw1.1.5670.1	Schizophyllaceae	12	100
jgi|Schco3|1080467|Schco2.e_gw1.1.481.1	Agaricomycetidae	9	75
jgi|Schco3|1080547|Schco2.e_gw1.1.5322.1	Schizophyllaceae	12	100
jgi|Schco3|1080583|Schco2.e_gw1.1.3995.1	cellular organisms	1	100
jgi|Schco3|1080613|Schco2.e_gw1.1.4226.1	Basidiomycota	6	85
jgi|Schco3|1080657|Schco2.e_gw1.1.5097.1	Basidiomycota	6	100
jgi|Schco3|1080660|Schco2.e_gw1.1.5345.1	cellular organisms	1	100
jgi|Schco3|1080864|Schco2.e_gw1.1.555.1	Schizophyllum commune	13	100
jgi|Schco3|1080870|Schco2.e_gw1.1.2176.1	Schizophyllum commune	13	100
jgi|Schco3|1081219|Schco2.e_gw1.1.741.1	cellular organisms	1	100
jgi|Schco3|1081291|Schco2.e_gw1.1.2080.1	cellular organisms	1	100
jgi|Schco3|1081828|Schco2.e_gw1.1.654.1	Agaricomycetes	8	80
jgi|Schco3|1081829|Schco2.e_gw1.1.2742.1	Eukaryota	2	100
jgi|Schco3|1082006|Schco2.e_gw1.1.1639.1	Schizophyllaceae	12	100
jgi|Schco3|1082066|Schco2.e_gw1.1.5695.1	Agaricomycetes	8	100
jgi|Schco3|1082539|Schco2.e_gw1.1.568.1	Schizophyllum commune	13	100
jgi|Schco3|1082725|Schco2.e_gw1.1.4277.1	Basidiomycota	6	100
jgi|Schco3|1082776|Schco2.e_gw1.1.2269.1	Agaricomycetes	8	100
jgi|Schco3|1082935|Schco2.e_gw1.1.4630.1	cellular organisms	1	100
jgi|Schco3|1082954|Schco2.e_gw1.1.200.1	Agaricomycotina	7	83
jgi|Schco3|1083109|Schco2.e_gw1.1.2614.1	cellular organisms	1	100
jgi|Schco3|1083424|Schco2.e_gw1.1.534.1	Agaricomycotina	7	100
jgi|Schco3|1083565|Schco2.e_gw1.1.2744.1	Agaricomycetes	8	80
jgi|Schco3|1083620|Schco2.e_gw1.2.2161.1	cellular organisms	1	100
jgi|Schco3|1083669|Schco2.e_gw1.2.2603.1	Schizophyllaceae	12	100
jgi|Schco3|1083748|Schco2.e_gw1.2.4223.1	Schizophyllum commune	13	100
jgi|Schco3|1084057|Schco2.e_gw1.2.4431.1	cellular organisms	1	100
jgi|Schco3|1084124|Schco2.e_gw1.2.2935.1	Eukaryota	2	100
jgi|Schco3|1084257|Schco2.e_gw1.2.858.1	Agaricomycetes	8	60
jgi|Schco3|1084300|Schco2.e_gw1.2.2393.1	Eukaryota	2	90
jgi|Schco3|1084314|Schco2.e_gw1.2.3059.1	Schizophyllum commune	13	100
jgi|Schco3|1084475|Schco2.e_gw1.2.3437.1	Eukaryota	2	90
jgi|Schco3|1084537|Schco2.e_gw1.2.862.1	Eukaryota	2	100
jgi|Schco3|1084550|Schco2.e_gw1.2.896.1	Schizophyllaceae	12	100
jgi|Schco3|1084592|Schco2.e_gw1.2.751.1	Schizophyllum commune	13	100
jgi|Schco3|1084596|Schco2.e_gw1.2.628.1	Eukaryota	2	100
jgi|Schco3|1084787|Schco2.e_gw1.2.620.1	Opisthokonta	3	90
jgi|Schco3|1084888|Schco2.e_gw1.2.2921.1	Schizophyllum commune	13	100
jgi|Schco3|1085193|Schco2.e_gw1.2.3432.1	cellular organisms	1	100
jgi|Schco3|1085466|Schco2.e_gw1.2.2409.1	Schizophyllaceae	12	100
jgi|Schco3|1085597|Schco2.e_gw1.2.3752.1	cellular organisms	1	100
jgi|Schco3|1086210|Schco2.e_gw1.2.1636.1	cellular organisms	1	91
jgi|Schco3|10862|Schco2.Schco1.fgenesh1_kg.C_scaffold_3000184	Schizophyllum commune	13	100
jgi|Schco3|1086349|Schco2.e_gw1.2.3118.1	cellular organisms	1	100
jgi|Schco3|1086388|Schco2.e_gw1.2.4425.1	cellular organisms	1	100
jgi|Schco3|1086444|Schco2.e_gw1.2.418.1	Agaricales	10	66
jgi|Schco3|1086750|Schco2.e_gw1.2.4147.1	cellular organisms	1	66
jgi|Schco3|1087164|Schco2.e_gw1.2.887.1	cellular organisms	1	100
jgi|Schco3|1087235|Schco2.e_gw1.2.2798.1	cellular organisms	1	100
jgi|Schco3|1087415|Schco2.e_gw1.2.2909.1	Agaricomycotina	7	83
jgi|Schco3|1087448|Schco2.e_gw1.2.3482.1	Eukaryota	2	100
jgi|Schco3|1087819|Schco2.e_gw1.3.3060.1	cellular organisms	1	100
jgi|Schco3|1087865|Schco2.e_gw1.3.3237.1	Agaricomycetes	8	80
jgi|Schco3|1087873|Schco2.e_gw1.3.751.1	Opisthokonta	3	100
jgi|Schco3|1087923|Schco2.e_gw1.3.599.1	Eukaryota	2	54
jgi|Schco3|1087954|Schco2.e_gw1.3.899.1	Schizophyllum commune	13	100
jgi|Schco3|1088086|Schco2.e_gw1.3.1052.1	Eukaryota	2	100
jgi|Schco3|1088127|Schco2.e_gw1.3.463.1	cellular organisms	1	83
jgi|Schco3|1088133|Schco2.e_gw1.3.3119.1	Schizophyllum commune	13	100
jgi|Schco3|1088168|Schco2.e_gw1.3.22.1	Eukaryota	2	100
jgi|Schco3|1088282|Schco2.e_gw1.3.2803.1	cellular organisms	1	100
jgi|Schco3|1088297|Schco2.e_gw1.3.1523.1	Eukaryota	2	90
jgi|Schco3|1088449|Schco2.e_gw1.3.691.1	cellular organisms	1	100
jgi|Schco3|1088480|Schco2.e_gw1.3.410.1	cellular organisms	1	100
jgi|Schco3|1088509|Schco2.e_gw1.3.2969.1	Schizophyllum commune	13	100
jgi|Schco3|1088515|Schco2.e_gw1.3.1189.1	Eukaryota	2	100
jgi|Schco3|1088534|Schco2.e_gw1.3.2920.1	Schizophyllum commune	13	100
jgi|Schco3|1088606|Schco2.e_gw1.3.209.1	Agaricomycetes	8	40
jgi|Schco3|1088652|Schco2.e_gw1.3.3000.1	Schizophyllum commune	13	100
jgi|Schco3|1088735|Schco2.e_gw1.3.2380.1	Schizophyllum commune	13	100
jgi|Schco3|1088824|Schco2.e_gw1.3.3125.1	Schizophyllum commune	13	100
jgi|Schco3|1088873|Schco2.e_gw1.3.1056.1	cellular organisms	1	100
jgi|Schco3|1088915|Schco2.e_gw1.3.1893.1	cellular organisms	1	100
jgi|Schco3|1089075|Schco2.e_gw1.3.1689.1	cellular organisms	1	75
jgi|Schco3|1089361|Schco2.e_gw1.3.2949.1	cellular organisms	1	100
jgi|Schco3|1089442|Schco2.e_gw1.3.3171.1	Schizophyllum commune	13	100
jgi|Schco3|1089529|Schco2.e_gw1.3.241.1	Schizophyllaceae	12	100
jgi|Schco3|1089541|Schco2.e_gw1.3.1794.1	cellular organisms	1	100
jgi|Schco3|1089665|Schco2.e_gw1.3.2857.1	Agaricomycetes	8	100
jgi|Schco3|1089789|Schco2.e_gw1.3.2615.1	Fungi	4	77
jgi|Schco3|1089976|Schco2.e_gw1.3.401.1	cellular organisms	1	100
jgi|Schco3|1090196|Schco2.e_gw1.3.1534.1	Fungi	4	77
jgi|Schco3|1090199|Schco2.e_gw1.3.1962.1	cellular organisms	1	100
jgi|Schco3|1090749|Schco2.e_gw1.4.2426.1	Agaricales	10	33
jgi|Schco3|1090810|Schco2.e_gw1.4.201.1	cellular organisms	1	100
jgi|Schco3|1090961|Schco2.e_gw1.4.2296.1	Schizophyllaceae	12	100
