#gene	phylostratum	rank	taxonomic_representativeness
BjuA000501	cellular organisms	1	61
BjuA000502	cellular organisms	1	94
BjuA000512	cellular organisms	1	100
BjuA000513	cellular organisms	1	100
BjuA000516	cellular organisms	1	100
BjuA000517	Spermatophyta	9	100
BjuA000518	cellular organisms	1	100
BjuA000519	Embryophyta	6	76
BjuA000520	Brassicaceae	16	100
BjuA000521	cellular organisms	1	100
BjuA000522	Possible contamination or HGT	NA	22
BjuA000523	cellular organisms	1	50
BjuA000524	Eukaryota	2	100
BjuA000525	Streptophyta	4	100
BjuA000526	cellular organisms	1	100
BjuA000527	Streptophyta	4	86
BjuA000528	Brassica juncea	19	100
BjuA000529	Brassiceae	17	100
BjuA000530	cellular organisms	1	94
BjuA000534	Brassicaceae	16	100
BjuA000539	Brassicaceae	16	100
BjuA000540	Brassicaceae	16	100
BjuA000541	cellular organisms	1	100
BjuA000542	cellular organisms	1	55
BjuA000543	cellular organisms	1	94
BjuA000544	cellular organisms	1	94
BjuA000545	Brassica	18	100
BjuA000546	Brassica	18	100
BjuA000547	Brassica	18	100
BjuA000548	Mesangiospermae	11	100
BjuA000549	Eukaryota	2	100
BjuA000552	Pentapetalae	12	71
BjuA000553	cellular organisms	1	72
BjuA000554	cellular organisms	1	100
BjuA000555	Brassica	18	100
BjuA000556	rosids	13	83
BjuA000557	cellular organisms	1	88
BjuA000558	Magnoliopsida	10	100
BjuA000559	Mesangiospermae	11	75
BjuA000560	cellular organisms	1	88
BjuA000561	Brassica	18	100
BjuA000562	rosids	13	100
BjuA000563	Brassicaceae	16	66
BjuA000564	cellular organisms	1	100
BjuA000565	Mesangiospermae	11	75
BjuA000566	cellular organisms	1	100
BjuA000571	Brassiceae	17	100
BjuA000572	Embryophyta	6	92
BjuA000573	cellular organisms	1	100
BjuA000574	Brassica	18	100
BjuA000575	cellular organisms	1	100
BjuA000576	cellular organisms	1	100
BjuA000577	Possible contamination or HGT	NA	25
BjuA000578	cellular organisms	1	100
BjuA000579	Embryophyta	6	69
BjuA000580	Brassica	18	100
BjuA000581	cellular organisms	1	100
BjuA000582	cellular organisms	1	100
BjuA000583	cellular organisms	1	88
BjuA000584	cellular organisms	1	100
BjuA000585	Brassiceae	17	100
BjuA000586	Magnoliopsida	10	100
BjuA000587	Streptophyta	4	100
BjuA000588	cellular organisms	1	100
BjuA000589	Magnoliopsida	10	100
BjuA000590	Streptophytina	5	100
BjuA000591	Streptophyta	4	100
BjuA000592	cellular organisms	1	100
BjuA000593	cellular organisms	1	88
BjuA000594	cellular organisms	1	100
BjuA000595	Spermatophyta	9	100
BjuA000596	cellular organisms	1	100
BjuA000597	cellular organisms	1	100
BjuA000598	Brassiceae	17	100
BjuA000599	Mesangiospermae	11	100
BjuA000600	Magnoliopsida	10	100
BjuA000601	cellular organisms	1	77
BjuA000602	Brassica juncea	19	100
BjuA000603	rosids	13	83
BjuA000604	cellular organisms	1	100
BjuA000605	cellular organisms	1	100
BjuA000606	Streptophytina	5	100
BjuA000607	Magnoliopsida	10	100
BjuA000608	cellular organisms	1	83
BjuA000610	cellular organisms	1	100
BjuA000612	cellular organisms	1	66
BjuA000613	Spermatophyta	9	90
BjuA000614	cellular organisms	1	100
BjuA000615	Mesangiospermae	11	100
BjuA000616	Mesangiospermae	11	100
BjuA000618	cellular organisms	1	100
BjuA000619	cellular organisms	1	100
BjuA000620	cellular organisms	1	100
BjuA000621	Streptophyta	4	100
BjuA000622	Eukaryota	2	58
BjuA000623	cellular organisms	1	100
BjuA000624	Eukaryota	2	100
BjuA000627	rosids	13	100
BjuA000628	Mesangiospermae	11	100
BjuA000629	Eukaryota	2	94
BjuA000631	Eukaryota	2	82
BjuA000632	cellular organisms	1	94
BjuA000633	cellular organisms	1	100
BjuA000635	Eukaryota	2	100
BjuA000636	Brassica juncea	19	100
BjuA000637	Euphyllophyta	8	100
BjuA000638	cellular organisms	1	100
BjuA000639	cellular organisms	1	100
BjuA000640	cellular organisms	1	94
BjuA000641	cellular organisms	1	100
BjuA000642	Eukaryota	2	100
BjuA000643	cellular organisms	1	100
BjuA000644	cellular organisms	1	100
BjuA000645	cellular organisms	1	83
BjuA000646	cellular organisms	1	100
BjuA000647	cellular organisms	1	83
BjuA000648	cellular organisms	1	100
BjuA000650	Brassicaceae	16	100
BjuA000651	Brassiceae	17	100
BjuA000652	Eukaryota	2	100
BjuA000653	Brassiceae	17	100
BjuA000654	Brassica	18	100
BjuA000655	cellular organisms	1	100
BjuA000656	Brassiceae	17	100
BjuA000657	cellular organisms	1	100
BjuA000658	Eukaryota	2	82
BjuA000659	Pentapetalae	12	100
BjuA000665	cellular organisms	1	100
BjuA000666	Mesangiospermae	11	100
BjuA000667	Brassica juncea	19	100
BjuA000668	cellular organisms	1	77
BjuA000669	Embryophyta	6	100
BjuA000670	cellular organisms	1	66
BjuA000671	cellular organisms	1	72
BjuA000672	Brassicales	15	100
BjuA000673	rosids	13	83
BjuA000674	cellular organisms	1	55
BjuA000675	cellular organisms	1	55
BjuA000676	cellular organisms	1	100
BjuA000677	cellular organisms	1	100
BjuA000678	cellular organisms	1	77
BjuA000679	cellular organisms	1	72
BjuA000680	Brassica juncea	19	100
BjuA000681	cellular organisms	1	100
BjuA000682	Streptophytina	5	92
BjuA000683	Mesangiospermae	11	100
BjuA000684	cellular organisms	1	88
BjuA000685	cellular organisms	1	94
BjuA000686	cellular organisms	1	100
BjuA000687	cellular organisms	1	100
BjuA000688	Mesangiospermae	11	87
BjuA000689	Mesangiospermae	11	100
BjuA000690	cellular organisms	1	100
BjuA000691	Brassica	18	100
BjuA000692	cellular organisms	1	94
BjuA000695	cellular organisms	1	83
BjuA000696	cellular organisms	1	100
BjuA000698	rosids	13	100
BjuA000700	cellular organisms	1	94
BjuA000715	Brassicaceae	16	100
BjuA000721	cellular organisms	1	100
BjuA000722	cellular organisms	1	94
BjuA000723	cellular organisms	1	94
BjuA000724	cellular organisms	1	100
BjuA000725	malvids	14	80
BjuA000726	cellular organisms	1	83
BjuA000727	Brassica	18	100
BjuA000728	Brassiceae	17	100
BjuA000729	cellular organisms	1	100
BjuA000730	Brassicales	15	100
BjuA000731	cellular organisms	1	100
BjuA000736	cellular organisms	1	61
BjuA000737	cellular organisms	1	83
BjuA000738	cellular organisms	1	94
BjuA000739	cellular organisms	1	100
BjuA000742	Mesangiospermae	11	87
BjuA000750	Embryophyta	6	100
BjuA000751	Brassicaceae	16	66
BjuA000752	Brassicaceae	16	100
BjuA000753	cellular organisms	1	94
BjuA000764	cellular organisms	1	100
BjuA000765	cellular organisms	1	100
BjuA000766	Eukaryota	2	94
BjuA000767	Magnoliopsida	10	100
BjuA000768	cellular organisms	1	100
BjuA000769	cellular organisms	1	100
BjuA000770	cellular organisms	1	94
BjuA000772	Eukaryota	2	100
BjuA000773	Eukaryota	2	100
BjuA000774	Mesangiospermae	11	87
BjuA000775	cellular organisms	1	100
BjuA000776	cellular organisms	1	83
BjuA000777	cellular organisms	1	100
BjuA000800	Euphyllophyta	8	81
BjuA000801	Brassica juncea	19	100
BjuA000802	cellular organisms	1	100
BjuA000809	Brassicaceae	16	100
BjuA000810	cellular organisms	1	83
BjuA000811	cellular organisms	1	94
BjuA000812	Mesangiospermae	11	100
BjuA000814	cellular organisms	1	100
BjuA000815	cellular organisms	1	100
BjuA000819	Eukaryota	2	100
BjuA000820	Eukaryota	2	100
BjuA000821	Pentapetalae	12	85
BjuA000823	Tracheophyta	7	100
BjuA000824	Brassica	18	100
BjuA000825	cellular organisms	1	100
BjuA000826	cellular organisms	1	94
BjuA000827	cellular organisms	1	94
BjuA000828	cellular organisms	1	88
BjuA000829	Eukaryota	2	100
BjuA000830	Mesangiospermae	11	100
BjuA000838	cellular organisms	1	100
BjuA000839	cellular organisms	1	100
BjuA000840	Brassica juncea	19	100
BjuA000853	Brassica	18	100
BjuA000859	cellular organisms	1	100
BjuA000860	cellular organisms	1	100
BjuA000861	cellular organisms	1	72
BjuA000863	cellular organisms	1	77
BjuA000864	Brassica juncea	19	100
BjuA000867	cellular organisms	1	88
BjuA000868	Embryophyta	6	92
BjuA000871	Eukaryota	2	82
BjuA000872	cellular organisms	1	72
BjuA000873	Embryophyta	6	100
BjuA000874	cellular organisms	1	100
BjuA000875	cellular organisms	1	100
BjuA000876	Viridiplantae	3	93
BjuA000877	cellular organisms	1	55
BjuA000878	Brassicales	15	100
BjuA000879	Eukaryota	2	94
BjuA000880	Streptophyta	4	100
BjuA000881	cellular organisms	1	100
BjuA000882	malvids	14	100
BjuA000883	Brassica	18	100
BjuA000884	cellular organisms	1	100
BjuA000885	Pentapetalae	12	100
BjuA000886	cellular organisms	1	83
BjuA000887	cellular organisms	1	61
BjuA000891	cellular organisms	1	55
BjuA000892	Brassica	18	100
BjuA000893	Brassicaceae	16	100
BjuA000903	cellular organisms	1	55
BjuA000904	cellular organisms	1	83
BjuA000905	cellular organisms	1	100
BjuA000924	cellular organisms	1	100
BjuA000925	Brassica juncea	19	100
BjuA000926	cellular organisms	1	72
BjuA000927	cellular organisms	1	61
BjuA000928	Viridiplantae	3	100
BjuA000929	Brassicaceae	16	66
BjuA000933	cellular organisms	1	100
BjuA000935	cellular organisms	1	100
BjuA000941	cellular organisms	1	100
BjuA000942	cellular organisms	1	88
BjuA000943	cellular organisms	1	88
BjuA000944	cellular organisms	1	100
BjuA000945	cellular organisms	1	61
BjuA000946	Eukaryota	2	100
BjuA000951	cellular organisms	1	72
BjuA000952	cellular organisms	1	61
BjuA000953	cellular organisms	1	100
BjuA000959	Spermatophyta	9	100
BjuA000960	Eukaryota	2	100
BjuA000962	cellular organisms	1	100
BjuA000970	cellular organisms	1	100
BjuA000972	Pentapetalae	12	71
BjuA000973	cellular organisms	1	100
BjuA000974	Eukaryota	2	58
BjuA000975	cellular organisms	1	100
BjuA000976	Brassica juncea	19	100
BjuA000978	cellular organisms	1	100
BjuA000979	cellular organisms	1	38
BjuA000980	cellular organisms	1	61
BjuA000982	cellular organisms	1	100
BjuA000983	Mesangiospermae	11	100
BjuA000986	cellular organisms	1	100
BjuA000987	cellular organisms	1	100
BjuA000988	Spermatophyta	9	100
BjuA000989	cellular organisms	1	100
BjuA000990	cellular organisms	1	100
BjuA000991	cellular organisms	1	100
BjuA000992	Magnoliopsida	10	100
BjuA000993	Brassicaceae	16	100
BjuA000994	rosids	13	66
BjuA000995	cellular organisms	1	100
BjuA000996	cellular organisms	1	100
BjuA000997	cellular organisms	1	100
BjuA000998	cellular organisms	1	83
BjuA000999	Brassicaceae	16	66
BjuA001005	Eukaryota	2	100
BjuA001006	cellular organisms	1	55
BjuA001007	cellular organisms	1	100
BjuA001009	Magnoliopsida	10	100
BjuA001010	Eukaryota	2	100
BjuA001011	cellular organisms	1	100
BjuA001012	Brassica	18	100
BjuA001013	Brassiceae	17	100
BjuA001014	Mesangiospermae	11	87
BjuA001015	Embryophyta	6	92
BjuA001016	Eukaryota	2	100
BjuA001017	Eukaryota	2	100
BjuA001018	cellular organisms	1	100
BjuA001019	Mesangiospermae	11	100
BjuA001020	Brassica	18	100
BjuA001021	Brassiceae	17	100
BjuA001022	cellular organisms	1	88
BjuA001023	cellular organisms	1	100
BjuA001024	cellular organisms	1	100
BjuA001025	cellular organisms	1	72
BjuA001026	cellular organisms	1	72
BjuA001027	Brassica	18	100
BjuA001028	Brassicaceae	16	66
BjuA001029	cellular organisms	1	50
BjuA001030	cellular organisms	1	88
BjuA001031	Brassica	18	100
BjuA001032	Brassicaceae	16	100
BjuA001033	Euphyllophyta	8	90
BjuA001034	Embryophyta	6	84
BjuA001035	cellular organisms	1	100
BjuA001036	Brassicaceae	16	100
BjuA001037	cellular organisms	1	100
BjuA001038	Brassicaceae	16	100
BjuA001039	Brassicaceae	16	100
BjuA001040	Streptophyta	4	86
BjuA001041	Brassica	18	100
BjuA001042	cellular organisms	1	88
BjuA001043	Mesangiospermae	11	87
BjuA001044	cellular organisms	1	100
BjuA001045	cellular organisms	1	100
BjuA001046	Embryophyta	6	100
BjuA001047	Streptophytina	5	100
BjuA001048	Eukaryota	2	100
BjuA001049	Brassiceae	17	100
BjuA001050	Magnoliopsida	10	100
BjuA001051	cellular organisms	1	100
BjuA001052	Mesangiospermae	11	100
BjuA001053	Embryophyta	6	92
BjuA001054	Brassica	18	100
BjuA001055	Mesangiospermae	11	87
BjuA001056	cellular organisms	1	100
BjuA001057	cellular organisms	1	55
BjuA001058	cellular organisms	1	100
BjuA001059	Brassicaceae	16	100
BjuA001060	Brassiceae	17	100
BjuA001061	Brassiceae	17	100
BjuA001062	Brassicaceae	16	100
BjuA001063	Brassicaceae	16	100
BjuA001064	Streptophyta	4	93
BjuA001065	Brassica	18	100
BjuA001066	Embryophyta	6	92
BjuA001067	Brassiceae	17	100
BjuA001068	Brassicaceae	16	100
BjuA001069	Pentapetalae	12	85
BjuA001070	cellular organisms	1	100
BjuA001071	Brassica	18	100
BjuA001072	cellular organisms	1	100
BjuA001073	Brassicaceae	16	100
BjuA001074	Brassicaceae	16	100
BjuA001075	Brassicaceae	16	100
BjuA001076	Brassicaceae	16	100
BjuA001077	Magnoliopsida	10	100
BjuA001078	Mesangiospermae	11	100
BjuA001079	Eukaryota	2	100
BjuA001080	cellular organisms	1	61
BjuA001081	cellular organisms	1	100
BjuA001082	Brassica	18	100
BjuA001083	cellular organisms	1	100
BjuA001084	Brassica	18	100
BjuA001085	Brassicaceae	16	100
BjuA001086	cellular organisms	1	100
BjuA001094	Brassicales	15	100
BjuA001095	cellular organisms	1	94
BjuA001096	cellular organisms	1	100
BjuA001098	cellular organisms	1	94
BjuA001099	cellular organisms	1	100
BjuA001100	Brassiceae	17	100
BjuA001101	Embryophyta	6	76
BjuA001102	cellular organisms	1	94
BjuA001103	cellular organisms	1	94
BjuA001104	cellular organisms	1	100
BjuA001105	cellular organisms	1	100
BjuA001106	cellular organisms	1	94
BjuA001107	cellular organisms	1	55
BjuA001108	cellular organisms	1	100
BjuA001109	cellular organisms	1	100
BjuA001110	cellular organisms	1	100
BjuA001111	Viridiplantae	3	93
BjuA001112	Eukaryota	2	100
BjuA001113	cellular organisms	1	100
BjuA001117	Brassicales	15	100
BjuA001118	cellular organisms	1	100
BjuA001119	Streptophyta	4	100
BjuA001120	cellular organisms	1	100
BjuA001121	Eukaryota	2	100
BjuA001122	Brassica juncea	19	100
BjuA001123	Mesangiospermae	11	100
BjuA001124	cellular organisms	1	94
BjuA001125	cellular organisms	1	100
BjuA001126	Brassica	18	100
BjuA001127	cellular organisms	1	100
BjuA001128	Spermatophyta	9	90
BjuA001129	Mesangiospermae	11	87
BjuA001130	cellular organisms	1	83
BjuA001132	Brassica	18	100
BjuA001133	cellular organisms	1	94
BjuA001134	cellular organisms	1	94
BjuA001135	cellular organisms	1	88
BjuA001138	Brassica juncea	19	100
BjuA001145	cellular organisms	1	100
BjuA001146	Spermatophyta	9	80
BjuA001147	Embryophyta	6	92
BjuA001149	cellular organisms	1	100
BjuA001150	Brassicales	15	100
BjuA001151	cellular organisms	1	100
BjuA001152	Spermatophyta	9	100
BjuA001153	cellular organisms	1	100
BjuA001154	cellular organisms	1	100
BjuA001155	cellular organisms	1	100
BjuA001156	cellular organisms	1	77
BjuA001157	cellular organisms	1	100
BjuA001158	cellular organisms	1	100
BjuA001159	cellular organisms	1	100
BjuA001160	cellular organisms	1	100
BjuA001161	Embryophyta	6	92
BjuA001162	cellular organisms	1	100
BjuA001163	Brassica	18	100
BjuA001164	cellular organisms	1	100
BjuA001165	cellular organisms	1	100
BjuA001166	cellular organisms	1	94
BjuA001168	cellular organisms	1	94
BjuA001169	cellular organisms	1	100
BjuA001170	Viridiplantae	3	100
BjuA001172	Brassicaceae	16	100
BjuA001176	Embryophyta	6	92
BjuA001178	cellular organisms	1	77
BjuA001179	Embryophyta	6	100
BjuA001180	cellular organisms	1	94
BjuA001181	Streptophytina	5	92
BjuA001182	Eukaryota	2	88
BjuA001183	Embryophyta	6	100
BjuA001184	cellular organisms	1	100
BjuA001185	Brassica	18	100
BjuA001186	Eukaryota	2	82
BjuA001189	cellular organisms	1	94
BjuA001190	cellular organisms	1	100
BjuA001191	cellular organisms	1	83
BjuA001192	cellular organisms	1	88
BjuA001195	Brassica	18	100
BjuA001196	rosids	13	66
BjuA001197	Eukaryota	2	100
BjuA001198	cellular organisms	1	100
BjuA001199	Viridiplantae	3	93
BjuA001202	cellular organisms	1	100
BjuA001203	cellular organisms	1	100
BjuA001204	cellular organisms	1	88
BjuA001205	Eukaryota	2	100
BjuA001206	cellular organisms	1	83
BjuA001207	Mesangiospermae	11	100
BjuA001209	Embryophyta	6	100
