#gene	phylostratum	rank	taxonomic_representativeness
ENSMODP00000000187.3	cellular organisms	1	100
ENSMODP00000000188.3	Eukaryota	2	88
ENSMODP00000000191.3	cellular organisms	1	94
ENSMODP00000000192.1	Eumetazoa	5	93
ENSMODP00000000193.3	cellular organisms	1	100
ENSMODP00000000194.2	cellular organisms	1	100
ENSMODP00000000195.2	cellular organisms	1	100
ENSMODP00000000197.1	cellular organisms	1	100
ENSMODP00000000199.4	Eumetazoa	5	100
ENSMODP00000000202.3	cellular organisms	1	100
ENSMODP00000000204.1	Opisthokonta	3	94
ENSMODP00000000206.1	Eukaryota	2	94
ENSMODP00000000207.2	cellular organisms	1	94
ENSMODP00000000209.4	Eumetazoa	5	100
ENSMODP00000000210.3	Eumetazoa	5	100
ENSMODP00000000213.1	cellular organisms	1	100
ENSMODP00000000214.3	Eukaryota	2	100
ENSMODP00000000215.3	cellular organisms	1	100
ENSMODP00000000216.3	cellular organisms	1	100
ENSMODP00000000217.3	cellular organisms	1	100
ENSMODP00000000222.3	Eukaryota	2	100
ENSMODP00000000223.1	cellular organisms	1	100
ENSMODP00000000226.3	cellular organisms	1	100
ENSMODP00000000228.3	Eumetazoa	5	100
ENSMODP00000000229.3	cellular organisms	1	100
ENSMODP00000000230.2	Monodelphis domestica	20	100
ENSMODP00000000231.2	Monodelphis domestica	20	100
ENSMODP00000000232.2	cellular organisms	1	100
ENSMODP00000000233.1	Metazoa	4	100
ENSMODP00000000235.2	cellular organisms	1	100
ENSMODP00000000237.2	cellular organisms	1	100
ENSMODP00000000239.3	cellular organisms	1	100
ENSMODP00000000241.3	Eukaryota	2	100
ENSMODP00000000242.3	cellular organisms	1	100
ENSMODP00000000243.3	cellular organisms	1	100
ENSMODP00000000244.3	cellular organisms	1	100
ENSMODP00000000245.4	cellular organisms	1	100
ENSMODP00000000249.2	Eukaryota	2	100
ENSMODP00000000250.1	cellular organisms	1	84
ENSMODP00000000251.3	cellular organisms	1	100
ENSMODP00000000253.3	Eumetazoa	5	100
ENSMODP00000000254.2	Eukaryota	2	100
ENSMODP00000000255.1	Deuterostomia	7	100
ENSMODP00000000256.3	cellular organisms	1	100
ENSMODP00000000258.2	cellular organisms	1	100
ENSMODP00000000259.1	Vertebrata	9	100
ENSMODP00000000262.2	cellular organisms	1	100
ENSMODP00000000263.3	cellular organisms	1	100
ENSMODP00000000264.3	Eukaryota	2	100
ENSMODP00000000265.3	Eumetazoa	5	86
ENSMODP00000000266.3	cellular organisms	1	94
ENSMODP00000000269.3	cellular organisms	1	100
ENSMODP00000000271.2	Eukaryota	2	94
ENSMODP00000000274.3	Eukaryota	2	100
ENSMODP00000000275.2	Opisthokonta	3	100
ENSMODP00000000276.3	cellular organisms	1	100
ENSMODP00000000278.3	cellular organisms	1	100
ENSMODP00000000281.2	Monodelphis domestica	20	100
ENSMODP00000000283.3	cellular organisms	1	100
ENSMODP00000000286.2	cellular organisms	1	89
ENSMODP00000000287.1	Opisthokonta	3	100
ENSMODP00000000288.3	Gnathostomata	10	100
ENSMODP00000000291.3	Vertebrata	9	100
ENSMODP00000000292.2	cellular organisms	1	100
ENSMODP00000000294.2	Eumetazoa	5	100
ENSMODP00000000295.2	cellular organisms	1	100
ENSMODP00000000297.2	Gnathostomata	10	100
ENSMODP00000000300.2	cellular organisms	1	100
ENSMODP00000000301.1	cellular organisms	1	100
ENSMODP00000000306.3	cellular organisms	1	100
ENSMODP00000000307.2	Bilateria	6	71
ENSMODP00000000308.3	cellular organisms	1	89
ENSMODP00000000310.3	cellular organisms	1	100
ENSMODP00000000313.3	cellular organisms	1	100
ENSMODP00000000315.3	cellular organisms	1	94
ENSMODP00000000322.1	cellular organisms	1	100
ENSMODP00000000323.1	Amniota	15	80
ENSMODP00000000325.2	cellular organisms	1	100
ENSMODP00000000328.2	cellular organisms	1	63
ENSMODP00000000330.2	Eumetazoa	5	100
ENSMODP00000000331.2	cellular organisms	1	100
ENSMODP00000000334.2	Bilateria	6	92
ENSMODP00000000336.2	cellular organisms	1	100
ENSMODP00000000337.3	cellular organisms	1	100
ENSMODP00000000338.1	Monodelphis domestica	20	100
ENSMODP00000000339.3	cellular organisms	1	100
ENSMODP00000000341.2	Bilateria	6	100
ENSMODP00000000343.2	Eukaryota	2	44
ENSMODP00000000344.3	Opisthokonta	3	88
ENSMODP00000000346.3	cellular organisms	1	100
ENSMODP00000000347.1	cellular organisms	1	89
ENSMODP00000000348.3	cellular organisms	1	100
ENSMODP00000000351.3	cellular organisms	1	84
ENSMODP00000000352.3	Metazoa	4	100
ENSMODP00000000353.1	Bilateria	6	92
ENSMODP00000000356.1	cellular organisms	1	100
ENSMODP00000000358.2	Vertebrata	9	100
ENSMODP00000000361.3	Bilateria	6	85
ENSMODP00000000362.2	cellular organisms	1	94
ENSMODP00000000363.3	cellular organisms	1	100
ENSMODP00000000364.3	Eukaryota	2	100
ENSMODP00000000366.2	cellular organisms	1	94
ENSMODP00000000368.1	cellular organisms	1	100
ENSMODP00000000370.3	cellular organisms	1	100
ENSMODP00000000371.3	cellular organisms	1	84
ENSMODP00000000372.2	cellular organisms	1	89
ENSMODP00000000374.3	Metazoa	4	100
ENSMODP00000000376.2	cellular organisms	1	89
ENSMODP00000000378.3	cellular organisms	1	100
ENSMODP00000000379.3	cellular organisms	1	94
ENSMODP00000000381.3	cellular organisms	1	100
ENSMODP00000000383.2	Eumetazoa	5	100
ENSMODP00000000384.3	cellular organisms	1	100
ENSMODP00000000385.2	cellular organisms	1	100
ENSMODP00000000387.3	Gnathostomata	10	80
ENSMODP00000000388.2	cellular organisms	1	94
ENSMODP00000000389.3	cellular organisms	1	100
ENSMODP00000000390.2	cellular organisms	1	100
ENSMODP00000000391.2	cellular organisms	1	94
ENSMODP00000000392.3	cellular organisms	1	89
ENSMODP00000000393.1	cellular organisms	1	100
ENSMODP00000000396.2	cellular organisms	1	100
ENSMODP00000000399.3	Eukaryota	2	100
ENSMODP00000000400.2	Eukaryota	2	94
ENSMODP00000000402.2	cellular organisms	1	100
ENSMODP00000000404.3	cellular organisms	1	100
ENSMODP00000000405.1	cellular organisms	1	84
ENSMODP00000000406.3	cellular organisms	1	89
ENSMODP00000000408.2	cellular organisms	1	100
ENSMODP00000000409.3	cellular organisms	1	57
ENSMODP00000000410.3	cellular organisms	1	94
ENSMODP00000000415.2	cellular organisms	1	100
ENSMODP00000000417.2	cellular organisms	1	94
ENSMODP00000000418.3	cellular organisms	1	100
ENSMODP00000000421.3	Eukaryota	2	100
ENSMODP00000000422.2	Euteleostomi	11	55
ENSMODP00000000424.3	cellular organisms	1	100
ENSMODP00000000425.2	cellular organisms	1	100
ENSMODP00000000427.3	Euteleostomi	11	77
ENSMODP00000000429.3	cellular organisms	1	94
ENSMODP00000000430.4	cellular organisms	1	100
ENSMODP00000000431.1	Eumetazoa	5	100
ENSMODP00000000433.2	Monodelphis domestica	20	100
ENSMODP00000000434.3	Eukaryota	2	100
ENSMODP00000000437.2	cellular organisms	1	73
ENSMODP00000000438.1	cellular organisms	1	100
ENSMODP00000000440.1	Eukaryota	2	94
ENSMODP00000000443.2	Gnathostomata	10	90
ENSMODP00000000446.2	cellular organisms	1	94
ENSMODP00000000448.2	Eukaryota	2	100
ENSMODP00000000449.2	cellular organisms	1	100
ENSMODP00000000450.2	Opisthokonta	3	100
ENSMODP00000000451.1	cellular organisms	1	84
ENSMODP00000000452.2	Eukaryota	2	100
ENSMODP00000000454.3	Opisthokonta	3	100
ENSMODP00000000458.3	Gnathostomata	10	100
ENSMODP00000000460.2	Metazoa	4	100
ENSMODP00000000462.3	Opisthokonta	3	100
ENSMODP00000000464.2	Gnathostomata	10	100
ENSMODP00000000465.3	cellular organisms	1	100
ENSMODP00000000466.2	Eukaryota	2	94
ENSMODP00000000469.3	Eukaryota	2	100
ENSMODP00000000470.3	cellular organisms	1	100
ENSMODP00000000471.1	cellular organisms	1	100
ENSMODP00000000472.2	cellular organisms	1	100
ENSMODP00000000474.2	cellular organisms	1	78
ENSMODP00000000475.2	cellular organisms	1	100
ENSMODP00000000476.2	Eukaryota	2	88
ENSMODP00000000478.3	Eukaryota	2	100
ENSMODP00000000479.3	Eukaryota	2	100
ENSMODP00000000481.3	cellular organisms	1	84
ENSMODP00000000482.3	cellular organisms	1	100
ENSMODP00000000483.2	cellular organisms	1	100
ENSMODP00000000485.2	Eukaryota	2	100
ENSMODP00000000486.2	Eukaryota	2	100
ENSMODP00000000487.3	cellular organisms	1	89
ENSMODP00000000488.3	Eukaryota	2	94
ENSMODP00000000493.2	cellular organisms	1	100
ENSMODP00000000496.3	cellular organisms	1	94
ENSMODP00000000500.2	cellular organisms	1	100
ENSMODP00000000501.3	cellular organisms	1	84
ENSMODP00000000503.3	cellular organisms	1	100
ENSMODP00000000505.2	Metazoa	4	100
ENSMODP00000000506.1	cellular organisms	1	100
ENSMODP00000000510.2	cellular organisms	1	100
ENSMODP00000000511.1	Eukaryota	2	100
ENSMODP00000000516.3	cellular organisms	1	94
ENSMODP00000000517.3	cellular organisms	1	94
ENSMODP00000000518.2	cellular organisms	1	94
ENSMODP00000000519.3	cellular organisms	1	100
ENSMODP00000000521.2	cellular organisms	1	94
ENSMODP00000000524.3	cellular organisms	1	100
ENSMODP00000000525.3	cellular organisms	1	100
ENSMODP00000000527.3	cellular organisms	1	100
ENSMODP00000000528.3	cellular organisms	1	89
ENSMODP00000000529.3	cellular organisms	1	89
ENSMODP00000000531.2	cellular organisms	1	100
ENSMODP00000000533.2	Eumetazoa	5	100
ENSMODP00000000535.1	cellular organisms	1	100
ENSMODP00000000537.4	cellular organisms	1	89
ENSMODP00000000538.3	Eukaryota	2	100
ENSMODP00000000540.2	Eukaryota	2	100
ENSMODP00000000541.2	cellular organisms	1	68
ENSMODP00000000542.2	cellular organisms	1	78
ENSMODP00000000543.3	cellular organisms	1	100
ENSMODP00000000544.4	Eukaryota	2	77
ENSMODP00000000545.3	cellular organisms	1	100
ENSMODP00000000546.2	cellular organisms	1	89
ENSMODP00000000550.2	cellular organisms	1	84
ENSMODP00000000552.3	cellular organisms	1	84
ENSMODP00000000553.3	cellular organisms	1	100
ENSMODP00000000554.2	cellular organisms	1	100
ENSMODP00000000557.2	Gnathostomata	10	100
ENSMODP00000000558.2	cellular organisms	1	100
ENSMODP00000000559.3	Metazoa	4	100
ENSMODP00000000561.2	cellular organisms	1	94
ENSMODP00000000562.2	cellular organisms	1	100
ENSMODP00000000563.2	Eukaryota	2	94
ENSMODP00000000564.3	cellular organisms	1	100
ENSMODP00000000565.3	cellular organisms	1	100
ENSMODP00000000567.2	cellular organisms	1	100
ENSMODP00000000572.3	cellular organisms	1	89
ENSMODP00000000573.2	cellular organisms	1	89
ENSMODP00000000574.3	Eukaryota	2	100
ENSMODP00000000576.2	cellular organisms	1	100
ENSMODP00000000578.3	Eukaryota	2	100
ENSMODP00000000581.2	cellular organisms	1	100
ENSMODP00000000582.3	Bilateria	6	85
ENSMODP00000000583.2	cellular organisms	1	100
ENSMODP00000000584.2	Eumetazoa	5	100
ENSMODP00000000585.2	Vertebrata	9	100
ENSMODP00000000586.3	cellular organisms	1	100
ENSMODP00000000588.2	Monodelphis domestica	20	100
ENSMODP00000000589.1	cellular organisms	1	100
ENSMODP00000000591.3	cellular organisms	1	100
ENSMODP00000000592.3	cellular organisms	1	94
ENSMODP00000000593.4	Eukaryota	2	94
ENSMODP00000000595.2	Metazoa	4	100
ENSMODP00000000596.3	cellular organisms	1	89
ENSMODP00000000598.2	cellular organisms	1	100
ENSMODP00000000599.3	Monodelphis domestica	20	100
ENSMODP00000000602.3	Eukaryota	2	94
ENSMODP00000000603.1	Eukaryota	2	100
ENSMODP00000000604.2	cellular organisms	1	100
ENSMODP00000000605.2	cellular organisms	1	89
ENSMODP00000000606.2	cellular organisms	1	100
ENSMODP00000000608.3	cellular organisms	1	89
ENSMODP00000000609.2	cellular organisms	1	94
ENSMODP00000000611.1	cellular organisms	1	100
ENSMODP00000000612.2	cellular organisms	1	94
ENSMODP00000000614.1	cellular organisms	1	100
ENSMODP00000000617.2	cellular organisms	1	100
ENSMODP00000000619.2	cellular organisms	1	100
ENSMODP00000000621.2	cellular organisms	1	100
ENSMODP00000000623.3	Bilateria	6	92
ENSMODP00000000625.1	cellular organisms	1	94
ENSMODP00000000626.3	cellular organisms	1	100
ENSMODP00000000629.2	cellular organisms	1	89
ENSMODP00000000630.2	cellular organisms	1	100
ENSMODP00000000631.4	cellular organisms	1	100
ENSMODP00000000633.3	Eukaryota	2	100
ENSMODP00000000635.3	cellular organisms	1	100
ENSMODP00000000638.3	cellular organisms	1	100
ENSMODP00000000639.2	Eukaryota	2	100
ENSMODP00000000640.3	cellular organisms	1	100
ENSMODP00000000641.3	cellular organisms	1	100
ENSMODP00000000643.3	Eumetazoa	5	100
ENSMODP00000000644.2	cellular organisms	1	100
ENSMODP00000000645.3	Eukaryota	2	94
ENSMODP00000000647.3	cellular organisms	1	73
ENSMODP00000000649.3	cellular organisms	1	100
ENSMODP00000000650.1	cellular organisms	1	100
ENSMODP00000000651.3	cellular organisms	1	100
ENSMODP00000000653.2	cellular organisms	1	63
ENSMODP00000000655.2	cellular organisms	1	94
ENSMODP00000000656.2	cellular organisms	1	94
ENSMODP00000000657.3	cellular organisms	1	89
ENSMODP00000000659.3	cellular organisms	1	68
ENSMODP00000000660.3	Metazoa	4	100
ENSMODP00000000661.1	Metazoa	4	100
ENSMODP00000000663.2	cellular organisms	1	100
ENSMODP00000000664.2	cellular organisms	1	84
ENSMODP00000000668.3	Eukaryota	2	100
ENSMODP00000000669.3	cellular organisms	1	100
ENSMODP00000000670.2	cellular organisms	1	100
ENSMODP00000000671.3	Metazoa	4	100
ENSMODP00000000672.3	Gnathostomata	10	100
ENSMODP00000000673.3	cellular organisms	1	94
ENSMODP00000000674.3	cellular organisms	1	89
ENSMODP00000000675.2	cellular organisms	1	100
ENSMODP00000000676.3	cellular organisms	1	100
ENSMODP00000000677.2	cellular organisms	1	100
ENSMODP00000000678.3	cellular organisms	1	100
ENSMODP00000000679.3	cellular organisms	1	100
ENSMODP00000000680.2	Gnathostomata	10	100
ENSMODP00000000681.3	Eukaryota	2	94
ENSMODP00000000682.2	cellular organisms	1	42
ENSMODP00000000683.2	Opisthokonta	3	94
ENSMODP00000000684.3	cellular organisms	1	100
ENSMODP00000000685.2	Eumetazoa	5	100
ENSMODP00000000687.1	Eukaryota	2	100
ENSMODP00000000688.3	cellular organisms	1	100
ENSMODP00000000690.4	Opisthokonta	3	94
ENSMODP00000000691.1	Gnathostomata	10	80
ENSMODP00000000692.3	cellular organisms	1	94
ENSMODP00000000694.4	Eumetazoa	5	100
ENSMODP00000000695.2	cellular organisms	1	100
ENSMODP00000000696.3	Metazoa	4	100
ENSMODP00000000697.3	Eukaryota	2	94
ENSMODP00000000698.3	Eukaryota	2	100
ENSMODP00000000700.3	cellular organisms	1	100
ENSMODP00000000704.3	cellular organisms	1	100
ENSMODP00000000705.2	cellular organisms	1	100
ENSMODP00000000708.1	Metazoa	4	100
ENSMODP00000000714.3	cellular organisms	1	100
ENSMODP00000000715.3	cellular organisms	1	100
ENSMODP00000000716.1	cellular organisms	1	78
ENSMODP00000000717.3	cellular organisms	1	94
ENSMODP00000000719.1	Deuterostomia	7	92
ENSMODP00000000720.1	Bilateria	6	100
ENSMODP00000000721.2	cellular organisms	1	100
ENSMODP00000000725.2	Eukaryota	2	100
ENSMODP00000000726.2	Metazoa	4	100
ENSMODP00000000728.2	cellular organisms	1	100
ENSMODP00000000730.1	Tetrapoda	14	100
ENSMODP00000000732.3	cellular organisms	1	100
ENSMODP00000000734.3	cellular organisms	1	100
ENSMODP00000000735.3	cellular organisms	1	100
ENSMODP00000000738.2	cellular organisms	1	100
ENSMODP00000000740.2	cellular organisms	1	100
ENSMODP00000000741.3	cellular organisms	1	100
ENSMODP00000000744.3	cellular organisms	1	100
ENSMODP00000000745.3	cellular organisms	1	94
ENSMODP00000000746.2	cellular organisms	1	100
ENSMODP00000000748.2	cellular organisms	1	89
ENSMODP00000000749.3	Eukaryota	2	94
ENSMODP00000000751.2	cellular organisms	1	100
ENSMODP00000000752.2	Eukaryota	2	100
ENSMODP00000000753.2	cellular organisms	1	100
ENSMODP00000000754.1	cellular organisms	1	100
ENSMODP00000000757.3	cellular organisms	1	100
ENSMODP00000000759.3	Chordata	8	100
ENSMODP00000000760.3	Metazoa	4	100
ENSMODP00000000761.3	Eukaryota	2	100
ENSMODP00000000763.2	cellular organisms	1	100
ENSMODP00000000764.2	cellular organisms	1	94
ENSMODP00000000765.3	cellular organisms	1	94
ENSMODP00000000766.3	Eumetazoa	5	100
ENSMODP00000000769.3	cellular organisms	1	100
ENSMODP00000000770.3	cellular organisms	1	84
ENSMODP00000000772.3	Eukaryota	2	94
ENSMODP00000000774.3	Eukaryota	2	94
ENSMODP00000000775.2	Eumetazoa	5	100
ENSMODP00000000776.3	cellular organisms	1	78
ENSMODP00000000777.3	cellular organisms	1	100
ENSMODP00000000779.3	cellular organisms	1	100
ENSMODP00000000781.1	cellular organisms	1	100
ENSMODP00000000784.3	cellular organisms	1	94
ENSMODP00000000787.3	Vertebrata	9	90
ENSMODP00000000789.2	Metazoa	4	100
ENSMODP00000000790.3	cellular organisms	1	100
ENSMODP00000000791.2	Eukaryota	2	100
ENSMODP00000000792.3	Metazoa	4	100
ENSMODP00000000793.2	cellular organisms	1	100
ENSMODP00000000794.2	Theria	17	100
ENSMODP00000000795.3	cellular organisms	1	100
ENSMODP00000000796.3	Gnathostomata	10	100
ENSMODP00000000799.2	cellular organisms	1	100
ENSMODP00000000800.2	cellular organisms	1	94
ENSMODP00000000802.3	cellular organisms	1	100
ENSMODP00000000804.2	cellular organisms	1	100
ENSMODP00000000807.3	Metazoa	4	100
ENSMODP00000000808.3	Opisthokonta	3	94
ENSMODP00000000810.1	cellular organisms	1	100
ENSMODP00000000811.2	cellular organisms	1	100
ENSMODP00000000812.3	cellular organisms	1	100
ENSMODP00000000814.3	cellular organisms	1	100
ENSMODP00000000816.3	Bilateria	6	92
ENSMODP00000000817.3	cellular organisms	1	100
ENSMODP00000000818.1	cellular organisms	1	47
ENSMODP00000000823.3	cellular organisms	1	100
ENSMODP00000000824.1	Metazoa	4	100
ENSMODP00000000825.3	cellular organisms	1	100
ENSMODP00000000827.3	cellular organisms	1	100
ENSMODP00000000829.2	cellular organisms	1	100
ENSMODP00000000830.2	cellular organisms	1	36
ENSMODP00000000831.1	cellular organisms	1	94
ENSMODP00000000834.3	cellular organisms	1	100
ENSMODP00000000835.3	cellular organisms	1	100
ENSMODP00000000836.2	Gnathostomata	10	80
ENSMODP00000000838.3	cellular organisms	1	100
ENSMODP00000000839.2	cellular organisms	1	100
ENSMODP00000000841.1	cellular organisms	1	100
ENSMODP00000000843.3	cellular organisms	1	94
ENSMODP00000000844.1	Monodelphis domestica	20	100
ENSMODP00000000845.2	cellular organisms	1	100
ENSMODP00000000846.3	Gnathostomata	10	80
ENSMODP00000000848.3	cellular organisms	1	100
ENSMODP00000000849.2	cellular organisms	1	100
ENSMODP00000000850.1	cellular organisms	1	94
ENSMODP00000000853.3	cellular organisms	1	100
ENSMODP00000000855.3	cellular organisms	1	94
ENSMODP00000000857.3	cellular organisms	1	100
ENSMODP00000000860.1	cellular organisms	1	100
ENSMODP00000000861.1	cellular organisms	1	100
ENSMODP00000000862.2	cellular organisms	1	100
ENSMODP00000000863.3	cellular organisms	1	100
ENSMODP00000000864.2	cellular organisms	1	100
ENSMODP00000000865.4	cellular organisms	1	100
ENSMODP00000000867.2	Eumetazoa	5	100
ENSMODP00000000868.2	cellular organisms	1	100
ENSMODP00000000871.2	Eukaryota	2	100
ENSMODP00000000872.2	Bilateria	6	78
ENSMODP00000000874.3	cellular organisms	1	100
ENSMODP00000000875.2	Eumetazoa	5	100
ENSMODP00000000880.3	Eukaryota	2	100
ENSMODP00000000881.3	Opisthokonta	3	100
ENSMODP00000000882.3	cellular organisms	1	94
ENSMODP00000000884.2	cellular organisms	1	100
ENSMODP00000000887.5	cellular organisms	1	100
ENSMODP00000000890.3	Eukaryota	2	100
ENSMODP00000000893.3	Gnathostomata	10	100
ENSMODP00000000894.2	Vertebrata	9	100
ENSMODP00000000896.3	cellular organisms	1	100
ENSMODP00000000897.2	cellular organisms	1	100
ENSMODP00000000899.3	cellular organisms	1	100
ENSMODP00000000900.1	Monodelphis domestica	20	100
ENSMODP00000000901.2	cellular organisms	1	100
ENSMODP00000000902.3	cellular organisms	1	89
ENSMODP00000000904.3	Eukaryota	2	94
ENSMODP00000000905.2	Metazoa	4	100
ENSMODP00000000906.3	Bilateria	6	100
ENSMODP00000000907.3	cellular organisms	1	100
ENSMODP00000000908.3	Opisthokonta	3	94
ENSMODP00000000909.1	cellular organisms	1	100
ENSMODP00000000911.3	cellular organisms	1	100
ENSMODP00000000915.3	cellular organisms	1	100
ENSMODP00000000916.3	Eukaryota	2	100
ENSMODP00000000918.2	cellular organisms	1	94
ENSMODP00000000919.3	cellular organisms	1	94
ENSMODP00000000920.3	Eukaryota	2	100
ENSMODP00000000921.1	Metazoa	4	100
ENSMODP00000000924.2	Tetrapoda	14	100
ENSMODP00000000927.3	cellular organisms	1	89
ENSMODP00000000929.2	cellular organisms	1	94
ENSMODP00000000934.3	cellular organisms	1	68
ENSMODP00000000936.3	cellular organisms	1	89
ENSMODP00000000937.1	Eumetazoa	5	93
ENSMODP00000000938.3	cellular organisms	1	100
ENSMODP00000000941.3	cellular organisms	1	100
ENSMODP00000000944.2	Eumetazoa	5	100
ENSMODP00000000946.3	cellular organisms	1	100
ENSMODP00000000948.3	cellular organisms	1	94
ENSMODP00000000954.2	cellular organisms	1	100
ENSMODP00000000956.2	cellular organisms	1	89
ENSMODP00000000957.2	cellular organisms	1	94
ENSMODP00000000959.2	cellular organisms	1	100
ENSMODP00000000960.3	Eukaryota	2	88
ENSMODP00000000961.2	cellular organisms	1	100
ENSMODP00000000962.2	cellular organisms	1	94
ENSMODP00000000964.2	cellular organisms	1	100
ENSMODP00000000965.2	cellular organisms	1	47
ENSMODP00000000966.2	Bilateria	6	92
ENSMODP00000000968.2	Eumetazoa	5	100
ENSMODP00000000969.1	cellular organisms	1	89
ENSMODP00000000973.2	Opisthokonta	3	100
ENSMODP00000000974.3	cellular organisms	1	100
ENSMODP00000000977.3	cellular organisms	1	100
ENSMODP00000000978.3	cellular organisms	1	100
ENSMODP00000000979.2	cellular organisms	1	94
ENSMODP00000000980.2	cellular organisms	1	100
ENSMODP00000000983.1	cellular organisms	1	100
ENSMODP00000000984.3	Eumetazoa	5	100
ENSMODP00000000985.2	cellular organisms	1	100
ENSMODP00000000987.3	cellular organisms	1	94
ENSMODP00000000989.2	Bilateria	6	100
ENSMODP00000000990.2	cellular organisms	1	100
ENSMODP00000000992.3	cellular organisms	1	100
ENSMODP00000000993.2	Eukaryota	2	100
