#gene	phylostratum	rank	taxonomic_representativeness
BraA01g000480.3C	cellular organisms	1	100
BraA01g000490.3C	cellular organisms	1	88
BraA01g000500.3C	cellular organisms	1	83
BraA01g000510.3C	Mesangiospermae	11	100
BraA01g000520.3C	Brassicaceae	16	100
BraA01g000530.3C	cellular organisms	1	100
BraA01g000540.3C	Eukaryota	2	88
BraA01g000550.3C	cellular organisms	1	100
BraA01g000560.3C	Magnoliopsida	10	100
BraA01g000570.3C	cellular organisms	1	100
BraA01g000580.3C	cellular organisms	1	100
BraA01g000590.3C	Eukaryota	2	100
BraA01g000600.3C	Brassica	18	100
BraA01g000610.3C	Eukaryota	2	88
BraA01g000620.3C	cellular organisms	1	88
BraA01g000630.3C	cellular organisms	1	100
BraA01g000640.3C	Spermatophyta	9	100
BraA01g000650.3C	cellular organisms	1	100
BraA01g000660.3C	cellular organisms	1	100
BraA01g000670.3C	cellular organisms	1	94
BraA01g000680.3C	Embryophyta	6	100
BraA01g000690.3C	cellular organisms	1	77
BraA01g000700.3C	cellular organisms	1	100
BraA01g000710.3C	cellular organisms	1	83
BraA01g000720.3C	Streptophyta	4	100
BraA01g000730.3C	Streptophyta	4	100
BraA01g000740.3C	cellular organisms	1	100
BraA01g000750.3C	cellular organisms	1	94
BraA01g000760.3C	cellular organisms	1	50
BraA01g000770.3C	Brassica	18	100
BraA01g000780.3C	cellular organisms	1	100
BraA01g000790.3C	cellular organisms	1	100
BraA01g000800.3C	Brassiceae	17	100
BraA01g000810.3C	Brassica	18	100
BraA01g000820.3C	cellular organisms	1	55
BraA01g000830.3C	cellular organisms	1	100
BraA01g000840.3C	cellular organisms	1	100
BraA01g000850.3C	cellular organisms	1	100
BraA01g000860.3C	cellular organisms	1	100
BraA01g000870.3C	Embryophyta	6	100
BraA01g000880.3C	cellular organisms	1	100
BraA01g000890.3C	Magnoliopsida	10	100
BraA01g000900.3C	cellular organisms	1	100
BraA01g000910.3C	Eukaryota	2	100
BraA01g000920.3C	Eukaryota	2	100
BraA01g000930.3C	Magnoliopsida	10	100
BraA01g000940.3C	Magnoliopsida	10	100
BraA01g000950.3C	Eukaryota	2	100
BraA01g000960.3C	rosids	13	66
BraA01g000970.3C	rosids	13	66
BraA01g000980.3C	Eukaryota	2	100
BraA01g000990.3C	cellular organisms	1	94
BraA01g001000.3C	Viridiplantae	3	100
BraA01g001010.3C	Brassicaceae	16	100
BraA01g001020.3C	Magnoliopsida	10	100
BraA01g001030.3C	cellular organisms	1	100
BraA01g001040.3C	cellular organisms	1	100
BraA01g001050.3C	cellular organisms	1	94
BraA01g001060.3C	cellular organisms	1	100
BraA01g001070.3C	cellular organisms	1	94
BraA01g001080.3C	cellular organisms	1	100
BraA01g001090.3C	cellular organisms	1	94
BraA01g001100.3C	cellular organisms	1	100
BraA01g001110.3C	cellular organisms	1	100
BraA01g001120.3C	cellular organisms	1	94
BraA01g001130.3C	cellular organisms	1	100
BraA01g001140.3C	cellular organisms	1	100
BraA01g001150.3C	cellular organisms	1	100
BraA01g001160.3C	Spermatophyta	9	100
BraA01g001170.3C	cellular organisms	1	77
BraA01g001180.3C	cellular organisms	1	100
BraA01g001190.3C	cellular organisms	1	77
BraA01g001200.3C	cellular organisms	1	94
BraA01g001210.3C	cellular organisms	1	100
BraA01g001220.3C	cellular organisms	1	100
BraA01g001230.3C	cellular organisms	1	100
BraA01g001240.3C	cellular organisms	1	100
BraA01g001250.3C	Streptophyta	4	100
BraA01g001260.3C	Magnoliopsida	10	100
BraA01g001270.3C	cellular organisms	1	100
BraA01g001280.3C	cellular organisms	1	100
BraA01g001290.3C	cellular organisms	1	77
BraA01g001300.3C	Eukaryota	2	100
BraA01g001310.3C	Embryophyta	6	100
BraA01g001320.3C	cellular organisms	1	94
BraA01g001330.3C	cellular organisms	1	94
BraA01g001340.3C	cellular organisms	1	83
BraA01g001350.3C	cellular organisms	1	88
BraA01g001360.3C	cellular organisms	1	100
BraA01g001370.3C	cellular organisms	1	77
BraA01g001380.3C	cellular organisms	1	100
BraA01g001390.3C	Embryophyta	6	100
BraA01g001400.3C	Eukaryota	2	94
BraA01g001410.3C	Pentapetalae	12	85
BraA01g001420.3C	cellular organisms	1	66
BraA01g001430.3C	cellular organisms	1	61
BraA01g001440.3C	Euphyllophyta	8	90
BraA01g001450.3C	Pentapetalae	12	85
BraA01g001460.3C	cellular organisms	1	100
BraA01g001470.3C	cellular organisms	1	94
BraA01g001480.3C	cellular organisms	1	88
BraA01g001490.3C	cellular organisms	1	100
BraA01g001500.3C	cellular organisms	1	83
BraA01g001510.3C	cellular organisms	1	94
BraA01g001520.3C	cellular organisms	1	100
BraA01g001530.3C	cellular organisms	1	100
BraA01g001540.3C	cellular organisms	1	100
BraA01g001550.3C	cellular organisms	1	77
BraA01g001560.3C	Brassicales	15	100
BraA01g001570.3C	rosids	13	83
BraA01g001580.3C	cellular organisms	1	100
BraA01g001590.3C	cellular organisms	1	100
BraA01g001600.3C	Brassica	18	100
BraA01g001610.3C	cellular organisms	1	100
BraA01g001620.3C	cellular organisms	1	100
BraA01g001630.3C	Eukaryota	2	94
BraA01g001640.3C	cellular organisms	1	94
BraA01g001650.3C	Eukaryota	2	94
BraA01g001660.3C	Magnoliopsida	10	100
BraA01g001670.3C	cellular organisms	1	100
BraA01g001680.3C	Brassica	18	100
BraA01g001690.3C	cellular organisms	1	94
BraA01g001700.3C	cellular organisms	1	100
BraA01g001710.3C	Viridiplantae	3	93
BraA01g001720.3C	Euphyllophyta	8	90
BraA01g001730.3C	Eukaryota	2	100
BraA01g001740.3C	cellular organisms	1	100
BraA01g001750.3C	cellular organisms	1	100
BraA01g001760.3C	cellular organisms	1	100
BraA01g001770.3C	cellular organisms	1	94
BraA01g001780.3C	cellular organisms	1	94
BraA01g001790.3C	cellular organisms	1	94
BraA01g001800.3C	cellular organisms	1	100
BraA01g001810.3C	Magnoliopsida	10	100
BraA01g001820.3C	cellular organisms	1	100
BraA01g001830.3C	Eukaryota	2	100
BraA01g001840.3C	cellular organisms	1	100
BraA01g001850.3C	Viridiplantae	3	100
BraA01g001860.3C	cellular organisms	1	88
BraA01g001870.3C	cellular organisms	1	94
BraA01g001880.3C	cellular organisms	1	83
BraA01g001890.3C	Eukaryota	2	100
BraA01g001900.3C	Magnoliopsida	10	100
BraA01g001910.3C	cellular organisms	1	100
BraA01g001920.3C	Eukaryota	2	100
BraA01g001930.3C	Embryophyta	6	100
BraA01g001940.3C	Brassiceae	17	100
BraA01g001950.3C	cellular organisms	1	66
BraA01g001960.3C	cellular organisms	1	100
BraA01g001970.3C	cellular organisms	1	94
BraA01g001980.3C	cellular organisms	1	100
BraA01g001990.3C	cellular organisms	1	100
BraA01g002000.3C	cellular organisms	1	100
BraA01g002010.3C	cellular organisms	1	100
BraA01g002020.3C	cellular organisms	1	100
BraA01g002030.3C	cellular organisms	1	83
BraA01g002040.3C	cellular organisms	1	94
BraA01g002050.3C	Embryophyta	6	76
BraA01g002060.3C	cellular organisms	1	100
BraA01g002070.3C	cellular organisms	1	100
BraA01g002080.3C	cellular organisms	1	94
BraA01g002090.3C	Viridiplantae	3	93
BraA01g002100.3C	cellular organisms	1	100
BraA01g002110.3C	cellular organisms	1	77
BraA01g002120.3C	cellular organisms	1	100
BraA01g002130.3C	cellular organisms	1	100
BraA01g002140.3C	cellular organisms	1	100
BraA01g002150.3C	Tracheophyta	7	91
BraA01g002160.3C	cellular organisms	1	94
BraA01g002170.3C	cellular organisms	1	100
BraA01g002180.3C	Eukaryota	2	100
BraA01g002190.3C	cellular organisms	1	94
BraA01g002200.3C	cellular organisms	1	94
BraA01g002210.3C	cellular organisms	1	100
BraA01g002220.3C	cellular organisms	1	100
BraA01g002230.3C	cellular organisms	1	100
BraA01g002240.3C	cellular organisms	1	100
BraA01g002250.3C	cellular organisms	1	100
BraA01g002260.3C	Magnoliopsida	10	100
BraA01g002270.3C	Magnoliopsida	10	100
BraA01g002280.3C	cellular organisms	1	100
BraA01g002290.3C	cellular organisms	1	100
BraA01g002300.3C	cellular organisms	1	100
BraA01g002310.3C	Embryophyta	6	100
BraA01g002320.3C	cellular organisms	1	94
BraA01g002330.3C	cellular organisms	1	100
BraA01g002340.3C	cellular organisms	1	100
BraA01g002350.3C	cellular organisms	1	100
BraA01g002360.3C	cellular organisms	1	100
BraA01g002370.3C	Eukaryota	2	100
BraA01g002380.3C	Streptophytina	5	100
BraA01g002390.3C	cellular organisms	1	100
BraA01g002400.3C	Eukaryota	2	94
BraA01g002410.3C	Brassicaceae	16	100
BraA01g002420.3C	cellular organisms	1	100
BraA01g002430.3C	cellular organisms	1	94
BraA01g002440.3C	cellular organisms	1	94
BraA01g002450.3C	cellular organisms	1	100
BraA01g002460.3C	cellular organisms	1	88
BraA01g002470.3C	cellular organisms	1	94
BraA01g002480.3C	cellular organisms	1	83
BraA01g002490.3C	cellular organisms	1	100
BraA01g002500.3C	Embryophyta	6	100
BraA01g002510.3C	cellular organisms	1	77
BraA01g002520.3C	Tracheophyta	7	83
BraA01g002530.3C	cellular organisms	1	100
BraA01g002540.3C	cellular organisms	1	100
BraA01g002550.3C	Embryophyta	6	100
BraA01g002560.3C	cellular organisms	1	100
BraA01g002570.3C	cellular organisms	1	100
BraA01g002580.3C	cellular organisms	1	100
BraA01g002590.3C	cellular organisms	1	94
BraA01g002600.3C	cellular organisms	1	77
BraA01g002610.3C	cellular organisms	1	100
BraA01g002620.3C	cellular organisms	1	100
BraA01g002630.3C	Mesangiospermae	11	100
BraA01g002640.3C	Eukaryota	2	88
BraA01g002650.3C	Mesangiospermae	11	100
BraA01g002660.3C	cellular organisms	1	100
BraA01g002670.3C	cellular organisms	1	100
BraA01g002680.3C	cellular organisms	1	100
BraA01g002690.3C	Viridiplantae	3	93
BraA01g002700.3C	cellular organisms	1	100
BraA01g002710.3C	cellular organisms	1	100
BraA01g002720.3C	cellular organisms	1	100
BraA01g002730.3C	cellular organisms	1	100
BraA01g002740.3C	cellular organisms	1	100
BraA01g002750.3C	cellular organisms	1	100
BraA01g002760.3C	cellular organisms	1	100
BraA01g002770.3C	cellular organisms	1	94
BraA01g002780.3C	cellular organisms	1	100
BraA01g002790.3C	cellular organisms	1	100
BraA01g002800.3C	cellular organisms	1	100
BraA01g002810.3C	Magnoliopsida	10	100
BraA01g002820.3C	Mesangiospermae	11	100
BraA01g002830.3C	Magnoliopsida	10	100
BraA01g002840.3C	Magnoliopsida	10	100
BraA01g002850.3C	Euphyllophyta	8	81
BraA01g002860.3C	cellular organisms	1	100
BraA01g002870.3C	Eukaryota	2	100
BraA01g002880.3C	Mesangiospermae	11	87
BraA01g002890.3C	cellular organisms	1	94
BraA01g002900.3C	Viridiplantae	3	93
BraA01g002910.3C	Eukaryota	2	94
BraA01g002920.3C	Eukaryota	2	94
BraA01g002930.3C	Mesangiospermae	11	100
BraA01g002940.3C	cellular organisms	1	100
BraA01g002950.3C	cellular organisms	1	100
BraA01g002960.3C	Embryophyta	6	92
BraA01g002970.3C	cellular organisms	1	100
BraA01g002980.3C	cellular organisms	1	100
BraA01g002990.3C	Spermatophyta	9	100
BraA01g003000.3C	cellular organisms	1	100
BraA01g003010.3C	Streptophytina	5	100
BraA01g003020.3C	cellular organisms	1	100
BraA01g003030.3C	Eukaryota	2	100
BraA01g003040.3C	cellular organisms	1	100
BraA01g003050.3C	cellular organisms	1	100
BraA01g003060.3C	cellular organisms	1	100
BraA01g003070.3C	Magnoliopsida	10	100
BraA01g003080.3C	cellular organisms	1	100
BraA01g003090.3C	cellular organisms	1	100
BraA01g003100.3C	cellular organisms	1	94
BraA01g003110.3C	cellular organisms	1	100
BraA01g003120.3C	Embryophyta	6	100
BraA01g003130.3C	cellular organisms	1	100
BraA01g003140.3C	cellular organisms	1	100
BraA01g003150.3C	cellular organisms	1	100
BraA01g003160.3C	Embryophyta	6	100
BraA01g003170.3C	cellular organisms	1	100
BraA01g003180.3C	Eukaryota	2	82
BraA01g003190.3C	Brassicaceae	16	100
BraA01g003200.3C	Brassica	18	100
BraA01g003210.3C	cellular organisms	1	88
BraA01g003220.3C	cellular organisms	1	100
BraA01g003230.3C	cellular organisms	1	94
BraA01g003240.3C	cellular organisms	1	100
BraA01g003250.3C	Mesangiospermae	11	100
BraA01g003260.3C	Brassica	18	100
BraA01g003270.3C	cellular organisms	1	100
BraA01g003280.3C	cellular organisms	1	100
BraA01g003290.3C	cellular organisms	1	100
BraA01g003300.3C	Euphyllophyta	8	90
BraA01g003310.3C	cellular organisms	1	83
BraA01g003320.3C	cellular organisms	1	83
BraA01g003330.3C	cellular organisms	1	50
BraA01g003340.3C	cellular organisms	1	61
BraA01g003350.3C	cellular organisms	1	100
BraA01g003360.3C	cellular organisms	1	100
BraA01g003370.3C	cellular organisms	1	100
BraA01g003380.3C	cellular organisms	1	100
BraA01g003390.3C	cellular organisms	1	100
BraA01g003400.3C	cellular organisms	1	100
BraA01g003410.3C	cellular organisms	1	100
BraA01g003420.3C	Eukaryota	2	82
BraA01g003430.3C	cellular organisms	1	100
BraA01g003440.3C	cellular organisms	1	100
BraA01g003450.3C	cellular organisms	1	100
BraA01g003460.3C	cellular organisms	1	100
BraA01g003470.3C	cellular organisms	1	94
BraA01g003480.3C	cellular organisms	1	94
BraA01g003490.3C	Viridiplantae	3	93
BraA01g003500.3C	cellular organisms	1	77
BraA01g003510.3C	cellular organisms	1	77
BraA01g003520.3C	cellular organisms	1	77
BraA01g003530.3C	cellular organisms	1	77
BraA01g003540.3C	cellular organisms	1	77
BraA01g003550.3C	cellular organisms	1	77
BraA01g003560.3C	cellular organisms	1	88
BraA01g003570.3C	cellular organisms	1	100
BraA01g003580.3C	cellular organisms	1	88
BraA01g003590.3C	cellular organisms	1	100
BraA01g003600.3C	cellular organisms	1	100
BraA01g003610.3C	cellular organisms	1	100
BraA01g003620.3C	cellular organisms	1	100
BraA01g003630.3C	Eukaryota	2	100
BraA01g003640.3C	cellular organisms	1	100
BraA01g003650.3C	Eukaryota	2	94
BraA01g003660.3C	cellular organisms	1	100
BraA01g003670.3C	cellular organisms	1	100
BraA01g003680.3C	cellular organisms	1	44
BraA01g003690.3C	cellular organisms	1	100
BraA01g003700.3C	cellular organisms	1	83
BraA01g003710.3C	cellular organisms	1	100
BraA01g003720.3C	cellular organisms	1	100
BraA01g003730.3C	Mesangiospermae	11	100
BraA01g003740.3C	cellular organisms	1	100
BraA01g003750.3C	Brassica rapa	19	100
BraA01g003760.3C	cellular organisms	1	100
BraA01g003770.3C	cellular organisms	1	100
BraA01g003780.3C	cellular organisms	1	100
BraA01g003790.3C	cellular organisms	1	100
BraA01g003800.3C	cellular organisms	1	100
BraA01g003810.3C	cellular organisms	1	100
BraA01g003820.3C	cellular organisms	1	88
BraA01g003830.3C	Magnoliopsida	10	100
BraA01g003840.3C	cellular organisms	1	100
BraA01g003850.3C	cellular organisms	1	94
BraA01g003860.3C	cellular organisms	1	94
BraA01g003870.3C	cellular organisms	1	100
BraA01g003880.3C	cellular organisms	1	88
BraA01g003890.3C	cellular organisms	1	100
BraA01g003900.3C	cellular organisms	1	100
BraA01g003910.3C	cellular organisms	1	100
BraA01g003920.3C	Eukaryota	2	100
BraA01g003930.3C	cellular organisms	1	100
BraA01g003940.3C	cellular organisms	1	100
BraA01g003950.3C	cellular organisms	1	94
BraA01g003960.3C	cellular organisms	1	100
BraA01g003970.3C	cellular organisms	1	100
BraA01g003980.3C	Magnoliopsida	10	100
BraA01g003990.3C	cellular organisms	1	77
BraA01g004000.3C	cellular organisms	1	100
BraA01g004010.3C	Streptophyta	4	100
BraA01g004020.3C	cellular organisms	1	100
BraA01g004030.3C	cellular organisms	1	100
BraA01g004040.3C	cellular organisms	1	100
BraA01g004050.3C	cellular organisms	1	100
BraA01g004060.3C	cellular organisms	1	88
BraA01g004070.3C	cellular organisms	1	100
BraA01g004080.3C	Streptophyta	4	93
BraA01g004090.3C	cellular organisms	1	100
BraA01g004100.3C	Mesangiospermae	11	100
BraA01g004110.3C	Brassica	18	100
BraA01g004120.3C	Brassicaceae	16	100
BraA01g004130.3C	Eukaryota	2	100
BraA01g004140.3C	cellular organisms	1	94
BraA01g004150.3C	cellular organisms	1	94
BraA01g004160.3C	cellular organisms	1	88
BraA01g004170.3C	Brassicaceae	16	100
BraA01g004180.3C	cellular organisms	1	94
BraA01g004190.3C	cellular organisms	1	100
BraA01g004200.3C	cellular organisms	1	100
BraA01g004210.3C	cellular organisms	1	94
BraA01g004220.3C	cellular organisms	1	100
BraA01g004230.3C	Viridiplantae	3	100
BraA01g004240.3C	Mesangiospermae	11	100
BraA01g004250.3C	Eukaryota	2	82
BraA01g004260.3C	Brassicales	15	100
BraA01g004270.3C	cellular organisms	1	100
BraA01g004280.3C	cellular organisms	1	100
BraA01g004290.3C	Eukaryota	2	94
BraA01g004300.3C	cellular organisms	1	100
BraA01g004310.3C	cellular organisms	1	94
BraA01g004320.3C	cellular organisms	1	100
BraA01g004330.3C	Magnoliopsida	10	100
BraA01g004340.3C	cellular organisms	1	88
BraA01g004350.3C	cellular organisms	1	88
BraA01g004360.3C	cellular organisms	1	100
BraA01g004370.3C	Brassica	18	100
BraA01g004380.3C	cellular organisms	1	100
BraA01g004390.3C	Magnoliopsida	10	100
BraA01g004400.3C	cellular organisms	1	100
BraA01g004410.3C	cellular organisms	1	100
BraA01g004420.3C	Eukaryota	2	70
BraA01g004430.3C	cellular organisms	1	100
BraA01g004440.3C	Viridiplantae	3	87
BraA01g004450.3C	cellular organisms	1	100
BraA01g004460.3C	Brassicaceae	16	100
BraA01g004470.3C	cellular organisms	1	100
BraA01g004480.3C	cellular organisms	1	94
BraA01g004490.3C	Eukaryota	2	94
BraA01g004500.3C	cellular organisms	1	100
BraA01g004510.3C	Brassicaceae	16	100
BraA01g004520.3C	cellular organisms	1	100
BraA01g004530.3C	cellular organisms	1	94
BraA01g004540.3C	cellular organisms	1	100
BraA01g004550.3C	cellular organisms	1	100
BraA01g004560.3C	cellular organisms	1	100
BraA01g004570.3C	Streptophytina	5	100
BraA01g004580.3C	cellular organisms	1	100
BraA01g004590.3C	cellular organisms	1	100
BraA01g004600.3C	cellular organisms	1	100
BraA01g004610.3C	cellular organisms	1	100
BraA01g004620.3C	cellular organisms	1	100
BraA01g004630.3C	cellular organisms	1	100
BraA01g004640.3C	cellular organisms	1	100
BraA01g004650.3C	cellular organisms	1	100
BraA01g004660.3C	Eukaryota	2	100
BraA01g004670.3C	cellular organisms	1	88
BraA01g004680.3C	cellular organisms	1	100
BraA01g004690.3C	cellular organisms	1	100
BraA01g004700.3C	cellular organisms	1	100
BraA01g004710.3C	cellular organisms	1	100
BraA01g004720.3C	cellular organisms	1	100
BraA01g004730.3C	cellular organisms	1	100
BraA01g004740.3C	cellular organisms	1	94
BraA01g004750.3C	Viridiplantae	3	100
BraA01g004760.3C	cellular organisms	1	100
BraA01g004770.3C	cellular organisms	1	100
BraA01g004780.3C	cellular organisms	1	83
BraA01g004790.3C	Embryophyta	6	100
BraA01g004800.3C	cellular organisms	1	88
BraA01g004810.3C	Pentapetalae	12	85
BraA01g004820.3C	Pentapetalae	12	85
BraA01g004830.3C	Brassicaceae	16	100
BraA01g004840.3C	rosids	13	83
BraA01g004850.3C	cellular organisms	1	88
BraA01g004860.3C	Embryophyta	6	92
BraA01g004870.3C	cellular organisms	1	61
BraA01g004880.3C	cellular organisms	1	100
BraA01g004890.3C	cellular organisms	1	100
BraA01g004900.3C	Eukaryota	2	82
BraA01g004910.3C	cellular organisms	1	100
BraA01g004920.3C	cellular organisms	1	100
BraA01g004930.3C	cellular organisms	1	100
BraA01g004940.3C	cellular organisms	1	94
BraA01g004950.3C	cellular organisms	1	94
BraA01g004960.3C	cellular organisms	1	100
BraA01g004970.3C	cellular organisms	1	100
BraA01g004980.3C	cellular organisms	1	100
BraA01g004990.3C	cellular organisms	1	100
BraA01g005000.3C	Eukaryota	2	94
BraA01g005010.3C	Brassicaceae	16	100
BraA01g005020.3C	Brassica	18	100
BraA01g005030.3C	Eukaryota	2	94
BraA01g005040.3C	Eukaryota	2	94
BraA01g005050.3C	Brassicaceae	16	100
BraA01g005060.3C	Brassicaceae	16	100
BraA01g005070.3C	Brassicaceae	16	66
BraA01g005080.3C	Brassicaceae	16	100
BraA01g005090.3C	Brassicaceae	16	100
BraA01g005100.3C	cellular organisms	1	100
BraA01g005110.3C	cellular organisms	1	100
BraA01g005120.3C	cellular organisms	1	100
BraA01g005130.3C	Eukaryota	2	100
BraA01g005140.3C	cellular organisms	1	100
BraA01g005150.3C	Eukaryota	2	100
BraA01g005160.3C	cellular organisms	1	94
BraA01g005170.3C	cellular organisms	1	77
BraA01g005180.3C	Mesangiospermae	11	100
BraA01g005190.3C	cellular organisms	1	100
BraA01g005200.3C	cellular organisms	1	100
BraA01g005210.3C	cellular organisms	1	100
BraA01g005220.3C	Eukaryota	2	100
BraA01g005230.3C	cellular organisms	1	94
BraA01g005240.3C	cellular organisms	1	94
BraA01g005250.3C	Streptophytina	5	100
BraA01g005260.3C	Spermatophyta	9	100
BraA01g005270.3C	Brassicales	15	100
BraA01g005280.3C	Brassicaceae	16	66
BraA01g005290.3C	cellular organisms	1	88
BraA01g005300.3C	Embryophyta	6	76
BraA01g005310.3C	cellular organisms	1	100
BraA01g005320.3C	Embryophyta	6	92
BraA01g005330.3C	cellular organisms	1	77
BraA01g005340.3C	cellular organisms	1	100
BraA01g005350.3C	cellular organisms	1	100
BraA01g005360.3C	cellular organisms	1	100
BraA01g005370.3C	cellular organisms	1	100
BraA01g005380.3C	cellular organisms	1	88
BraA01g005390.3C	Embryophyta	6	76
BraA01g005400.3C	cellular organisms	1	100
BraA01g005410.3C	cellular organisms	1	100
BraA01g005420.3C	cellular organisms	1	100
BraA01g005430.3C	cellular organisms	1	100
BraA01g005440.3C	cellular organisms	1	100
BraA01g005450.3C	cellular organisms	1	100
BraA01g005460.3C	Embryophyta	6	100
BraA01g005470.3C	Embryophyta	6	100
BraA01g005480.3C	Eukaryota	2	88
BraA01g005490.3C	cellular organisms	1	100
BraA01g005500.3C	cellular organisms	1	94
BraA01g005510.3C	Embryophyta	6	100
BraA01g005520.3C	cellular organisms	1	100
BraA01g005530.3C	cellular organisms	1	100
BraA01g005540.3C	cellular organisms	1	94
BraA01g005550.3C	cellular organisms	1	83
BraA01g005560.3C	cellular organisms	1	100
BraA01g005570.3C	cellular organisms	1	100
BraA01g005580.3C	cellular organisms	1	100
BraA01g005590.3C	cellular organisms	1	100
BraA01g005600.3C	cellular organisms	1	61
BraA01g005610.3C	cellular organisms	1	83
BraA01g005620.3C	Euphyllophyta	8	100
BraA01g005630.3C	cellular organisms	1	88
BraA01g005640.3C	cellular organisms	1	100
BraA01g005650.3C	cellular organisms	1	100
BraA01g005660.3C	cellular organisms	1	100
BraA01g005670.3C	cellular organisms	1	100
BraA01g005680.3C	Mesangiospermae	11	100
BraA01g005690.3C	cellular organisms	1	100
BraA01g005700.3C	Eukaryota	2	100
BraA01g005710.3C	cellular organisms	1	61
BraA01g005720.3C	cellular organisms	1	77
BraA01g005730.3C	cellular organisms	1	83
BraA01g005740.3C	cellular organisms	1	100
BraA01g005750.3C	Streptophytina	5	92
BraA01g005760.3C	cellular organisms	1	100
BraA01g005770.3C	Eukaryota	2	100
BraA01g005780.3C	cellular organisms	1	83
BraA01g005790.3C	Eukaryota	2	94
BraA01g005800.3C	Eukaryota	2	94
BraA01g005810.3C	cellular organisms	1	100
BraA01g005820.3C	cellular organisms	1	100
BraA01g005830.3C	Magnoliopsida	10	100
BraA01g005840.3C	cellular organisms	1	100
BraA01g005850.3C	cellular organisms	1	94
BraA01g005860.3C	cellular organisms	1	100
BraA01g005870.3C	cellular organisms	1	100
BraA01g005880.3C	cellular organisms	1	100
BraA01g005890.3C	Mesangiospermae	11	100
BraA01g005900.3C	Mesangiospermae	11	100
BraA01g005910.3C	Embryophyta	6	76
BraA01g005920.3C	cellular organisms	1	94
BraA01g005930.3C	Eukaryota	2	100
BraA01g005940.3C	Eukaryota	2	100
BraA01g005950.3C	cellular organisms	1	100
BraA01g005960.3C	Mesangiospermae	11	100
BraA01g005970.3C	Magnoliopsida	10	100
BraA01g005980.3C	cellular organisms	1	100
BraA01g005990.3C	Mesangiospermae	11	50
BraA01g006000.3C	cellular organisms	1	100
BraA01g006010.3C	cellular organisms	1	100
BraA01g006020.3C	cellular organisms	1	100
BraA01g006030.3C	Brassicaceae	16	100
BraA01g006040.3C	Streptophyta	4	100
BraA01g006050.3C	cellular organisms	1	100
BraA01g006060.3C	cellular organisms	1	100
BraA01g006070.3C	Brassicaceae	16	100
BraA01g006080.3C	Magnoliopsida	10	100
BraA01g006090.3C	Magnoliopsida	10	100
BraA01g006100.3C	cellular organisms	1	77
BraA01g006110.3C	Embryophyta	6	84
BraA01g006120.3C	cellular organisms	1	94
BraA01g006130.3C	cellular organisms	1	100
BraA01g006140.3C	cellular organisms	1	100
BraA01g006150.3C	cellular organisms	1	100
BraA01g006160.3C	cellular organisms	1	100
BraA01g006170.3C	cellular organisms	1	100
BraA01g006180.3C	Spermatophyta	9	100
BraA01g006190.3C	Eukaryota	2	100
BraA01g006200.3C	cellular organisms	1	94
BraA01g006210.3C	cellular organisms	1	100
BraA01g006220.3C	cellular organisms	1	100
BraA01g006230.3C	Magnoliopsida	10	100
BraA01g006240.3C	Brassicales	15	100
BraA01g006250.3C	rosids	13	66
BraA01g006260.3C	Mesangiospermae	11	100
BraA01g006270.3C	Pentapetalae	12	71
BraA01g006280.3C	Eukaryota	2	100
BraA01g006290.3C	cellular organisms	1	100
