#gene	phylostratum	rank	taxonomic_representativeness
BnaA01g01280D	cellular organisms	1	100
BnaA01g01290D	Brassiceae	17	100
BnaA01g01300D	cellular organisms	1	100
BnaA01g01310D	cellular organisms	1	100
BnaA01g01320D	cellular organisms	1	100
BnaA01g01330D	cellular organisms	1	100
BnaA01g01340D	Eukaryota	2	100
BnaA01g01350D	Streptophytina	5	100
BnaA01g01360D	cellular organisms	1	100
BnaA01g01370D	Eukaryota	2	94
BnaA01g01380D	Brassicaceae	16	100
BnaA01g01390D	Brassica	18	100
BnaA01g01400D	cellular organisms	1	100
BnaA01g01410D	cellular organisms	1	94
BnaA01g01420D	cellular organisms	1	100
BnaA01g01430D	cellular organisms	1	100
BnaA01g01440D	cellular organisms	1	88
BnaA01g01450D	cellular organisms	1	94
BnaA01g01460D	cellular organisms	1	83
BnaA01g01470D	cellular organisms	1	100
BnaA01g01480D	Embryophyta	6	100
BnaA01g01490D	cellular organisms	1	77
BnaA01g01500D	cellular organisms	1	55
BnaA01g01510D	cellular organisms	1	100
BnaA01g01520D	cellular organisms	1	100
BnaA01g01530D	Brassicaceae	16	100
BnaA01g01540D	cellular organisms	1	100
BnaA01g01550D	cellular organisms	1	100
BnaA01g01560D	cellular organisms	1	100
BnaA01g01570D	cellular organisms	1	94
BnaA01g01580D	cellular organisms	1	94
BnaA01g01590D	cellular organisms	1	77
BnaA01g01600D	cellular organisms	1	100
BnaA01g01610D	cellular organisms	1	100
BnaA01g01620D	Mesangiospermae	11	100
BnaA01g01630D	Eukaryota	2	88
BnaA01g01640D	cellular organisms	1	50
BnaA01g01650D	cellular organisms	1	100
BnaA01g01660D	cellular organisms	1	100
BnaA01g01670D	cellular organisms	1	100
BnaA01g01680D	Viridiplantae	3	93
BnaA01g01690D	cellular organisms	1	100
BnaA01g01700D	cellular organisms	1	100
BnaA01g01710D	cellular organisms	1	100
BnaA01g01720D	Brassica napus	19	100
BnaA01g01730D	cellular organisms	1	100
BnaA01g01740D	cellular organisms	1	100
BnaA01g01750D	cellular organisms	1	100
BnaA01g01760D	cellular organisms	1	100
BnaA01g01770D	Mesangiospermae	11	100
BnaA01g01780D	cellular organisms	1	94
BnaA01g01790D	cellular organisms	1	100
BnaA01g01800D	cellular organisms	1	100
BnaA01g01810D	cellular organisms	1	100
BnaA01g01820D	Magnoliopsida	10	100
BnaA01g01830D	Mesangiospermae	11	100
BnaA01g01840D	Magnoliopsida	10	100
BnaA01g01850D	Magnoliopsida	10	100
BnaA01g01860D	Euphyllophyta	8	81
BnaA01g01870D	cellular organisms	1	100
BnaA01g01880D	Eukaryota	2	100
BnaA01g01890D	Mesangiospermae	11	87
BnaA01g01900D	cellular organisms	1	94
BnaA01g01910D	Viridiplantae	3	93
BnaA01g01920D	Eukaryota	2	94
BnaA01g01930D	Eukaryota	2	94
BnaA01g01940D	Mesangiospermae	11	100
BnaA01g01950D	cellular organisms	1	100
BnaA01g01960D	cellular organisms	1	100
BnaA01g01970D	Embryophyta	6	92
BnaA01g01980D	cellular organisms	1	100
BnaA01g01990D	cellular organisms	1	100
BnaA01g02000D	cellular organisms	1	94
BnaA01g02010D	Magnoliopsida	10	100
BnaA01g02020D	cellular organisms	1	100
BnaA01g02030D	Streptophytina	5	100
BnaA01g02040D	cellular organisms	1	100
BnaA01g02050D	cellular organisms	1	100
BnaA01g02060D	cellular organisms	1	100
BnaA01g02070D	cellular organisms	1	100
BnaA01g02080D	Magnoliopsida	10	100
BnaA01g02090D	cellular organisms	1	100
BnaA01g02100D	cellular organisms	1	100
BnaA01g02110D	cellular organisms	1	83
BnaA01g02120D	cellular organisms	1	83
BnaA01g02130D	cellular organisms	1	100
BnaA01g02140D	Embryophyta	6	100
BnaA01g02150D	cellular organisms	1	100
BnaA01g02160D	cellular organisms	1	100
BnaA01g02170D	cellular organisms	1	100
BnaA01g02180D	Embryophyta	6	100
BnaA01g02190D	cellular organisms	1	100
BnaA01g02200D	Brassicaceae	16	100
BnaA01g02210D	cellular organisms	1	100
BnaA01g02220D	cellular organisms	1	100
BnaA01g02230D	cellular organisms	1	100
BnaA01g02240D	cellular organisms	1	100
BnaA01g02250D	cellular organisms	1	100
BnaA01g02260D	cellular organisms	1	100
BnaA01g02270D	cellular organisms	1	100
BnaA01g02280D	Eukaryota	2	82
BnaA01g02290D	cellular organisms	1	100
BnaA01g02300D	cellular organisms	1	100
BnaA01g02310D	cellular organisms	1	77
BnaA01g02320D	cellular organisms	1	100
BnaA01g02330D	cellular organisms	1	100
BnaA01g02340D	cellular organisms	1	100
BnaA01g02350D	cellular organisms	1	94
BnaA01g02360D	cellular organisms	1	88
BnaA01g02370D	Viridiplantae	3	93
BnaA01g02380D	cellular organisms	1	77
BnaA01g02390D	cellular organisms	1	77
BnaA01g02400D	cellular organisms	1	77
BnaA01g02410D	cellular organisms	1	77
BnaA01g02420D	cellular organisms	1	77
BnaA01g02430D	cellular organisms	1	77
BnaA01g02440D	cellular organisms	1	100
BnaA01g02450D	cellular organisms	1	100
BnaA01g02460D	cellular organisms	1	100
BnaA01g02470D	cellular organisms	1	100
BnaA01g02480D	Eukaryota	2	100
BnaA01g02490D	cellular organisms	1	100
BnaA01g02500D	Eukaryota	2	94
BnaA01g02510D	cellular organisms	1	100
BnaA01g02520D	cellular organisms	1	100
BnaA01g02530D	cellular organisms	1	44
BnaA01g02540D	cellular organisms	1	100
BnaA01g02550D	Mesangiospermae	11	100
BnaA01g02560D	Brassiceae	17	100
BnaA01g02570D	cellular organisms	1	83
BnaA01g02580D	cellular organisms	1	100
BnaA01g02590D	cellular organisms	1	100
BnaA01g02600D	Mesangiospermae	11	100
BnaA01g02610D	cellular organisms	1	94
BnaA01g02620D	cellular organisms	1	94
BnaA01g02630D	cellular organisms	1	100
BnaA01g02640D	cellular organisms	1	100
BnaA01g02650D	cellular organisms	1	100
BnaA01g02660D	cellular organisms	1	100
BnaA01g02670D	cellular organisms	1	100
BnaA01g02680D	cellular organisms	1	100
BnaA01g02690D	cellular organisms	1	100
BnaA01g02700D	cellular organisms	1	88
BnaA01g02710D	cellular organisms	1	100
BnaA01g02720D	cellular organisms	1	94
BnaA01g02730D	Eukaryota	2	94
BnaA01g02740D	cellular organisms	1	100
BnaA01g02750D	Brassica napus	19	100
BnaA01g02760D	cellular organisms	1	88
BnaA01g02770D	cellular organisms	1	100
BnaA01g02780D	cellular organisms	1	100
BnaA01g02790D	Eukaryota	2	100
BnaA01g02800D	cellular organisms	1	100
BnaA01g02810D	cellular organisms	1	100
BnaA01g02820D	cellular organisms	1	94
BnaA01g02830D	cellular organisms	1	100
BnaA01g02840D	cellular organisms	1	100
BnaA01g02850D	Magnoliopsida	10	100
BnaA01g02860D	cellular organisms	1	77
BnaA01g02870D	cellular organisms	1	100
BnaA01g02880D	cellular organisms	1	100
BnaA01g02890D	cellular organisms	1	100
BnaA01g02900D	cellular organisms	1	100
BnaA01g02910D	cellular organisms	1	100
BnaA01g02920D	cellular organisms	1	88
BnaA01g02930D	cellular organisms	1	100
BnaA01g02940D	Streptophyta	4	93
BnaA01g02950D	cellular organisms	1	100
BnaA01g02960D	Mesangiospermae	11	100
BnaA01g02970D	Eukaryota	2	100
BnaA01g02980D	cellular organisms	1	94
BnaA01g02990D	Eukaryota	2	82
BnaA01g03000D	Brassicaceae	16	100
BnaA01g03010D	cellular organisms	1	94
BnaA01g03020D	cellular organisms	1	88
BnaA01g03030D	cellular organisms	1	94
BnaA01g03040D	cellular organisms	1	100
BnaA01g03050D	cellular organisms	1	100
BnaA01g03060D	cellular organisms	1	100
BnaA01g03070D	cellular organisms	1	94
BnaA01g03080D	Mesangiospermae	11	100
BnaA01g03090D	Eukaryota	2	82
BnaA01g03100D	Brassicales	15	100
BnaA01g03110D	cellular organisms	1	100
BnaA01g03120D	cellular organisms	1	100
BnaA01g03130D	Eukaryota	2	94
BnaA01g03140D	cellular organisms	1	100
BnaA01g03150D	cellular organisms	1	88
BnaA01g03160D	cellular organisms	1	94
BnaA01g03170D	cellular organisms	1	100
BnaA01g03180D	cellular organisms	1	100
BnaA01g03190D	Magnoliopsida	10	100
BnaA01g03200D	cellular organisms	1	88
BnaA01g03210D	Embryophyta	6	84
BnaA01g03220D	Eukaryota	2	100
BnaA01g03230D	cellular organisms	1	100
BnaA01g03240D	Magnoliopsida	10	100
BnaA01g03250D	cellular organisms	1	100
BnaA01g03260D	cellular organisms	1	100
BnaA01g03270D	cellular organisms	1	100
BnaA01g03280D	Viridiplantae	3	81
BnaA01g03290D	cellular organisms	1	100
BnaA01g03300D	Brassicaceae	16	100
BnaA01g03310D	Brassica napus	19	100
BnaA01g03320D	cellular organisms	1	100
BnaA01g03330D	cellular organisms	1	94
BnaA01g03340D	Eukaryota	2	94
BnaA01g03350D	cellular organisms	1	100
BnaA01g03360D	cellular organisms	1	100
BnaA01g03370D	cellular organisms	1	94
BnaA01g03380D	cellular organisms	1	94
BnaA01g03390D	cellular organisms	1	100
BnaA01g03400D	cellular organisms	1	100
BnaA01g03410D	cellular organisms	1	100
BnaA01g03420D	Streptophytina	5	100
BnaA01g03430D	cellular organisms	1	100
BnaA01g03440D	Eukaryota	2	100
BnaA01g03450D	cellular organisms	1	88
BnaA01g03460D	cellular organisms	1	100
BnaA01g03470D	Mesangiospermae	11	100
BnaA01g03480D	cellular organisms	1	100
BnaA01g03490D	cellular organisms	1	100
BnaA01g03500D	cellular organisms	1	100
BnaA01g03510D	cellular organisms	1	100
BnaA01g03520D	cellular organisms	1	100
BnaA01g03530D	cellular organisms	1	100
BnaA01g03540D	Eukaryota	2	100
BnaA01g03550D	cellular organisms	1	88
BnaA01g03560D	cellular organisms	1	100
BnaA01g03570D	cellular organisms	1	100
BnaA01g03580D	cellular organisms	1	100
BnaA01g03590D	cellular organisms	1	100
BnaA01g03600D	cellular organisms	1	100
BnaA01g03610D	cellular organisms	1	100
BnaA01g03620D	cellular organisms	1	94
BnaA01g03630D	Viridiplantae	3	100
BnaA01g03640D	cellular organisms	1	100
BnaA01g03650D	cellular organisms	1	100
BnaA01g03660D	cellular organisms	1	83
BnaA01g03670D	Embryophyta	6	100
BnaA01g03680D	cellular organisms	1	88
BnaA01g03690D	Pentapetalae	12	85
BnaA01g03700D	Pentapetalae	12	85
BnaA01g03710D	rosids	13	83
BnaA01g03720D	rosids	13	83
BnaA01g03730D	cellular organisms	1	88
BnaA01g03740D	Embryophyta	6	92
BnaA01g03750D	cellular organisms	1	100
BnaA01g03760D	Brassicaceae	16	100
BnaA01g03770D	cellular organisms	1	100
BnaA01g03780D	Eukaryota	2	82
BnaA01g03790D	cellular organisms	1	100
BnaA01g03800D	cellular organisms	1	100
BnaA01g03810D	cellular organisms	1	100
BnaA01g03820D	cellular organisms	1	94
BnaA01g03830D	cellular organisms	1	100
BnaA01g03840D	cellular organisms	1	100
BnaA01g03850D	cellular organisms	1	100
BnaA01g03860D	cellular organisms	1	100
BnaA01g03870D	Brassiceae	17	100
BnaA01g03880D	cellular organisms	1	100
BnaA01g03890D	Eukaryota	2	94
BnaA01g03900D	Brassica	18	100
BnaA01g03910D	Brassicaceae	16	100
BnaA01g03920D	Brassicaceae	16	66
BnaA01g03930D	Brassicaceae	16	100
BnaA01g03940D	Brassicaceae	16	100
BnaA01g03950D	cellular organisms	1	94
BnaA01g03960D	Brassicaceae	16	100
BnaA01g03970D	Brassica napus	19	100
BnaA01g03980D	Brassica	18	100
BnaA01g03990D	Streptophyta	4	86
BnaA01g04000D	cellular organisms	1	100
BnaA01g04010D	cellular organisms	1	100
BnaA01g04020D	cellular organisms	1	100
BnaA01g04030D	Eukaryota	2	100
BnaA01g04040D	cellular organisms	1	100
BnaA01g04050D	Eukaryota	2	100
BnaA01g04060D	rosids	13	83
BnaA01g04070D	cellular organisms	1	77
BnaA01g04080D	Mesangiospermae	11	100
BnaA01g04090D	Brassica	18	100
BnaA01g04100D	cellular organisms	1	100
BnaA01g04110D	cellular organisms	1	100
BnaA01g04120D	cellular organisms	1	100
BnaA01g04130D	Eukaryota	2	100
BnaA01g04140D	cellular organisms	1	94
BnaA01g04150D	cellular organisms	1	94
BnaA01g04160D	Streptophytina	5	100
BnaA01g04170D	Spermatophyta	9	100
BnaA01g04180D	Brassicaceae	16	66
BnaA01g04190D	Embryophyta	6	76
BnaA01g04200D	cellular organisms	1	100
BnaA01g04210D	Embryophyta	6	100
BnaA01g04220D	cellular organisms	1	100
BnaA01g04230D	Eukaryota	2	88
BnaA01g04240D	Brassicaceae	16	100
BnaA01g04250D	Brassicaceae	16	100
BnaA01g04260D	Brassicaceae	16	100
BnaA01g04270D	cellular organisms	1	100
BnaA01g04280D	Brassica	18	100
BnaA01g04290D	cellular organisms	1	100
BnaA01g04300D	cellular organisms	1	88
BnaA01g04310D	Embryophyta	6	76
BnaA01g04320D	cellular organisms	1	100
BnaA01g04330D	Eukaryota	2	100
BnaA01g04340D	cellular organisms	1	100
BnaA01g04350D	cellular organisms	1	100
BnaA01g04360D	cellular organisms	1	100
BnaA01g04370D	cellular organisms	1	100
BnaA01g04380D	Streptophyta	4	100
BnaA01g04390D	Eukaryota	2	100
BnaA01g04400D	Embryophyta	6	100
BnaA01g04410D	Brassica	18	100
BnaA01g04420D	Embryophyta	6	100
BnaA01g04430D	Eukaryota	2	88
BnaA01g04440D	cellular organisms	1	100
BnaA01g04450D	cellular organisms	1	94
BnaA01g04460D	Embryophyta	6	100
BnaA01g04470D	cellular organisms	1	100
BnaA01g04480D	cellular organisms	1	100
BnaA01g04490D	cellular organisms	1	94
BnaA01g04500D	cellular organisms	1	83
BnaA01g04510D	cellular organisms	1	100
BnaA01g04520D	cellular organisms	1	100
BnaA01g04530D	cellular organisms	1	100
BnaA01g04540D	cellular organisms	1	100
BnaA01g04550D	cellular organisms	1	61
BnaA01g04560D	cellular organisms	1	83
BnaA01g04570D	Euphyllophyta	8	100
BnaA01g04580D	cellular organisms	1	88
BnaA01g04590D	cellular organisms	1	100
BnaA01g04600D	cellular organisms	1	100
BnaA01g04610D	cellular organisms	1	100
BnaA01g04620D	cellular organisms	1	100
BnaA01g04630D	cellular organisms	1	100
BnaA01g04640D	Eukaryota	2	100
BnaA01g04650D	cellular organisms	1	61
BnaA01g04660D	Embryophyta	6	100
BnaA01g04670D	cellular organisms	1	100
BnaA01g04680D	Streptophytina	5	92
BnaA01g04690D	Streptophytina	5	100
BnaA01g04700D	Eukaryota	2	100
BnaA01g04710D	cellular organisms	1	83
BnaA01g04720D	Eukaryota	2	94
BnaA01g04730D	cellular organisms	1	100
BnaA01g04740D	cellular organisms	1	100
BnaA01g04750D	Magnoliopsida	10	100
BnaA01g04760D	cellular organisms	1	100
BnaA01g04770D	cellular organisms	1	94
BnaA01g04780D	cellular organisms	1	100
BnaA01g04790D	cellular organisms	1	100
BnaA01g04800D	cellular organisms	1	100
BnaA01g04810D	Magnoliopsida	10	100
BnaA01g04820D	Magnoliopsida	10	100
BnaA01g04830D	Embryophyta	6	76
BnaA01g04840D	cellular organisms	1	94
BnaA01g04850D	Eukaryota	2	100
BnaA01g04860D	Eukaryota	2	100
BnaA01g04870D	cellular organisms	1	100
BnaA01g04880D	Mesangiospermae	11	100
BnaA01g04890D	Magnoliopsida	10	100
BnaA01g04900D	cellular organisms	1	100
BnaA01g04910D	cellular organisms	1	100
BnaA01g04920D	Mesangiospermae	11	50
BnaA01g04930D	cellular organisms	1	100
BnaA01g04940D	cellular organisms	1	100
BnaA01g04950D	Brassicaceae	16	100
BnaA01g04960D	cellular organisms	1	100
BnaA01g04970D	Streptophyta	4	100
BnaA01g04980D	cellular organisms	1	100
BnaA01g04990D	cellular organisms	1	55
BnaA01g05000D	Brassicaceae	16	100
BnaA01g05010D	Magnoliopsida	10	100
BnaA01g05020D	cellular organisms	1	77
BnaA01g05030D	Embryophyta	6	84
BnaA01g05040D	cellular organisms	1	94
BnaA01g05050D	cellular organisms	1	100
BnaA01g05060D	cellular organisms	1	100
BnaA01g05070D	cellular organisms	1	100
BnaA01g05080D	cellular organisms	1	100
BnaA01g05090D	cellular organisms	1	100
BnaA01g05100D	cellular organisms	1	100
BnaA01g05110D	Eukaryota	2	100
BnaA01g05120D	cellular organisms	1	94
BnaA01g05130D	cellular organisms	1	100
BnaA01g05140D	cellular organisms	1	100
BnaA01g05150D	Magnoliopsida	10	100
BnaA01g05160D	Magnoliopsida	10	100
BnaA01g05170D	cellular organisms	1	44
BnaA01g05180D	Brassiceae	17	100
BnaA01g05190D	cellular organisms	1	77
BnaA01g05200D	Brassica napus	19	100
BnaA01g05210D	cellular organisms	1	100
BnaA01g05220D	cellular organisms	1	100
BnaA01g05230D	Embryophyta	6	100
BnaA01g05240D	cellular organisms	1	100
BnaA01g05250D	Eukaryota	2	82
BnaA01g05260D	cellular organisms	1	100
BnaA01g05270D	cellular organisms	1	100
BnaA01g05280D	cellular organisms	1	100
BnaA01g05290D	cellular organisms	1	100
BnaA01g05300D	cellular organisms	1	100
BnaA01g05310D	Brassica napus	19	100
BnaA01g05320D	cellular organisms	1	100
BnaA01g05330D	Spermatophyta	9	90
BnaA01g05340D	cellular organisms	1	100
BnaA01g05350D	cellular organisms	1	100
BnaA01g05360D	Brassicaceae	16	100
BnaA01g05370D	Embryophyta	6	100
BnaA01g05380D	cellular organisms	1	100
BnaA01g05390D	cellular organisms	1	100
BnaA01g05400D	cellular organisms	1	100
BnaA01g05410D	cellular organisms	1	100
BnaA01g05420D	Mesangiospermae	11	100
BnaA01g05430D	Brassicales	15	100
BnaA01g05440D	Magnoliopsida	10	100
BnaA01g05450D	cellular organisms	1	100
BnaA01g05460D	Brassicaceae	16	100
BnaA01g05470D	Brassica napus	19	100
BnaA01g05480D	cellular organisms	1	100
BnaA01g05490D	cellular organisms	1	100
BnaA01g05500D	cellular organisms	1	100
BnaA01g05510D	cellular organisms	1	100
BnaA01g05520D	cellular organisms	1	100
BnaA01g05530D	cellular organisms	1	100
BnaA01g05540D	cellular organisms	1	100
BnaA01g05550D	Embryophyta	6	92
BnaA01g05560D	cellular organisms	1	88
BnaA01g05570D	Magnoliopsida	10	100
BnaA01g05580D	cellular organisms	1	88
BnaA01g05590D	Streptophyta	4	86
BnaA01g05600D	Brassicaceae	16	100
BnaA01g05610D	cellular organisms	1	100
BnaA01g05620D	Eukaryota	2	88
BnaA01g05630D	cellular organisms	1	100
BnaA01g05640D	malvids	14	80
BnaA01g05650D	Brassica napus	19	100
BnaA01g05660D	cellular organisms	1	100
BnaA01g05670D	cellular organisms	1	100
BnaA01g05680D	Brassicaceae	16	100
BnaA01g05690D	Eukaryota	2	100
BnaA01g05700D	Eukaryota	2	94
BnaA01g05710D	cellular organisms	1	88
BnaA01g05720D	cellular organisms	1	100
BnaA01g05730D	Spermatophyta	9	100
BnaA01g05740D	cellular organisms	1	100
BnaA01g05750D	cellular organisms	1	72
BnaA01g05760D	cellular organisms	1	94
BnaA01g05770D	Embryophyta	6	100
BnaA01g05780D	Pentapetalae	12	71
BnaA01g05790D	Brassica	18	100
BnaA01g05800D	Eukaryota	2	88
BnaA01g05810D	Magnoliopsida	10	100
BnaA01g05820D	cellular organisms	1	100
BnaA01g05830D	cellular organisms	1	83
BnaA01g05840D	cellular organisms	1	100
BnaA01g05850D	Brassiceae	17	100
BnaA01g05860D	cellular organisms	1	77
BnaA01g05870D	Brassiceae	17	100
BnaA01g05880D	Eukaryota	2	88
BnaA01g05890D	Eukaryota	2	88
BnaA01g05900D	cellular organisms	1	100
BnaA01g05910D	Pentapetalae	12	57
BnaA01g05920D	cellular organisms	1	83
BnaA01g05930D	cellular organisms	1	88
BnaA01g05940D	cellular organisms	1	77
BnaA01g05950D	cellular organisms	1	100
BnaA01g05960D	cellular organisms	1	100
BnaA01g05970D	cellular organisms	1	100
BnaA01g05980D	cellular organisms	1	88
BnaA01g05990D	cellular organisms	1	100
BnaA01g06000D	cellular organisms	1	100
BnaA01g06010D	cellular organisms	1	100
BnaA01g06020D	cellular organisms	1	100
BnaA01g06030D	cellular organisms	1	94
BnaA01g06040D	Embryophyta	6	100
BnaA01g06050D	cellular organisms	1	100
BnaA01g06060D	cellular organisms	1	100
BnaA01g06070D	Brassica napus	19	100
BnaA01g06080D	cellular organisms	1	100
BnaA01g06090D	cellular organisms	1	100
BnaA01g06100D	cellular organisms	1	100
BnaA01g06110D	cellular organisms	1	100
BnaA01g06120D	Viridiplantae	3	100
BnaA01g06130D	Embryophyta	6	100
BnaA01g06140D	cellular organisms	1	100
BnaA01g06150D	cellular organisms	1	100
BnaA01g06160D	Magnoliopsida	10	100
BnaA01g06170D	cellular organisms	1	94
BnaA01g06180D	cellular organisms	1	100
BnaA01g06190D	cellular organisms	1	100
BnaA01g06200D	Brassicaceae	16	100
BnaA01g06210D	cellular organisms	1	100
BnaA01g06220D	cellular organisms	1	100
BnaA01g06230D	cellular organisms	1	83
BnaA01g06240D	cellular organisms	1	83
BnaA01g06250D	cellular organisms	1	100
BnaA01g06260D	cellular organisms	1	66
BnaA01g06270D	cellular organisms	1	100
BnaA01g06280D	Viridiplantae	3	100
BnaA01g06290D	Streptophytina	5	100
BnaA01g06300D	Euphyllophyta	8	100
BnaA01g06310D	Eukaryota	2	88
BnaA01g06320D	cellular organisms	1	100
BnaA01g06330D	cellular organisms	1	100
BnaA01g06340D	cellular organisms	1	100
BnaA01g06350D	cellular organisms	1	100
BnaA01g06360D	Mesangiospermae	11	100
BnaA01g06370D	cellular organisms	1	94
BnaA01g06380D	cellular organisms	1	100
BnaA01g06390D	Brassicaceae	16	100
BnaA01g06400D	cellular organisms	1	100
BnaA01g06410D	Eukaryota	2	100
BnaA01g06420D	Embryophyta	6	100
BnaA01g06430D	cellular organisms	1	100
BnaA01g06440D	Brassicaceae	16	100
BnaA01g06450D	Magnoliopsida	10	100
BnaA01g06460D	cellular organisms	1	100
BnaA01g06470D	Brassicaceae	16	100
BnaA01g06480D	cellular organisms	1	94
BnaA01g06490D	cellular organisms	1	94
BnaA01g06500D	Embryophyta	6	100
BnaA01g06510D	Eukaryota	2	52
BnaA01g06520D	Magnoliopsida	10	100
BnaA01g06530D	cellular organisms	1	100
BnaA01g06540D	cellular organisms	1	100
BnaA01g06550D	cellular organisms	1	100
BnaA01g06560D	Brassica	18	100
BnaA01g06570D	Eukaryota	2	100
BnaA01g06580D	Brassica	18	100
