#gene	phylostratum	rank	taxonomic_representativeness
NP_001268680.1	cellular organisms	1	100
NP_001268681.1	Strongylocentrotus purpuratus	13	100
NP_001268682.1	Bilateria	6	71
NP_001268683.1	Bilateria	6	85
NP_001268684.1	cellular organisms	1	75
NP_001268685.1	Strongylocentrotus purpuratus	13	100
NP_001268686.1	Eukaryota	2	72
NP_001268687.1	Bilateria	6	71
NP_001268688.1	cellular organisms	1	100
NP_001268689.1	cellular organisms	1	100
NP_001268690.1	cellular organisms	1	100
NP_001278230.1	cellular organisms	1	91
NP_001292601.1	cellular organisms	1	91
NP_001295587.1	Bilateria	6	85
NP_001295590.1	cellular organisms	1	100
NP_001306793.1	cellular organisms	1	83
NP_001335957.1	Eukaryota	2	90
NP_001335958.1	Eukaryota	2	90
NP_001353271.1	cellular organisms	1	100
NP_001353340.1	cellular organisms	1	100
NP_001353670.1	Eumetazoa	5	87
NP_001354494.1	cellular organisms	1	91
NP_001354909.1	cellular organisms	1	100
NP_006965.1	cellular organisms	1	100
NP_006966.1	cellular organisms	1	100
NP_006967.1	cellular organisms	1	100
NP_006968.1	cellular organisms	1	83
NP_006969.1	cellular organisms	1	100
NP_006970.2	Eleutherozoa	9	100
NP_006971.2	cellular organisms	1	100
NP_006972.1	cellular organisms	1	100
NP_006973.1	cellular organisms	1	100
NP_006974.2	cellular organisms	1	100
NP_006975.1	cellular organisms	1	100
NP_006976.1	cellular organisms	1	66
NP_006977.1	cellular organisms	1	100
NP_999628.1	cellular organisms	1	100
NP_999630.1	Bilateria	6	71
NP_999631.1	cellular organisms	1	75
NP_999632.1	Eumetazoa	5	87
NP_999633.1	cellular organisms	1	91
NP_999634.1	cellular organisms	1	100
NP_999635.2	cellular organisms	1	100
NP_999636.2	cellular organisms	1	91
NP_999637.2	Eukaryota	2	100
NP_999638.1	cellular organisms	1	100
NP_999639.1	cellular organisms	1	100
NP_999640.1	Opisthokonta	3	100
NP_999641.1	Deuterostomia	7	83
NP_999642.1	cellular organisms	1	100
NP_999643.1	cellular organisms	1	91
NP_999644.2	cellular organisms	1	100
NP_999645.1	Bilateria	6	71
NP_999647.2	cellular organisms	1	91
NP_999649.1	cellular organisms	1	91
NP_999650.1	cellular organisms	1	91
NP_999651.1	Eleutherozoa	9	75
NP_999653.2	cellular organisms	1	66
NP_999654.1	cellular organisms	1	100
NP_999655.1	cellular organisms	1	100
NP_999656.2	cellular organisms	1	100
NP_999657.1	cellular organisms	1	100
NP_999658.2	cellular organisms	1	91
NP_999659.1	cellular organisms	1	100
NP_999660.1	cellular organisms	1	100
NP_999661.1	cellular organisms	1	91
NP_999662.2	Echinacea	11	100
NP_999663.1	Metazoa	4	100
NP_999664.1	cellular organisms	1	100
NP_999665.1	cellular organisms	1	91
NP_999666.1	cellular organisms	1	91
NP_999669.2	Bilateria	6	42
NP_999670.1	Eumetazoa	5	100
NP_999671.1	Eumetazoa	5	100
NP_999672.1	cellular organisms	1	83
NP_999673.2	Opisthokonta	3	100
NP_999674.1	cellular organisms	1	91
NP_999675.1	cellular organisms	1	91
NP_999676.1	cellular organisms	1	75
NP_999677.1	cellular organisms	1	100
NP_999680.1	cellular organisms	1	91
NP_999681.1	cellular organisms	1	100
NP_999683.1	Eleutherozoa	9	100
NP_999684.1	Bilateria	6	71
NP_999685.1	cellular organisms	1	91
NP_999686.1	cellular organisms	1	75
NP_999687.1	cellular organisms	1	91
NP_999688.1	cellular organisms	1	100
NP_999689.1	cellular organisms	1	100
NP_999692.1	cellular organisms	1	100
NP_999693.1	cellular organisms	1	100
NP_999694.1	cellular organisms	1	100
NP_999695.1	cellular organisms	1	100
NP_999696.1	Bilateria	6	57
NP_999697.1	cellular organisms	1	91
NP_999698.1	Eukaryota	2	90
NP_999699.1	Metazoa	4	100
NP_999700.1	cellular organisms	1	91
NP_999701.1	Opisthokonta	3	90
NP_999702.1	cellular organisms	1	100
NP_999703.1	cellular organisms	1	75
NP_999704.1	cellular organisms	1	100
NP_999705.1	cellular organisms	1	100
NP_999706.1	cellular organisms	1	100
NP_999707.1	cellular organisms	1	100
NP_999708.1	cellular organisms	1	100
NP_999710.2	cellular organisms	1	100
NP_999711.1	cellular organisms	1	91
NP_999712.1	cellular organisms	1	100
NP_999713.1	cellular organisms	1	100
NP_999714.1	cellular organisms	1	100
NP_999715.1	cellular organisms	1	100
NP_999716.1	cellular organisms	1	100
NP_999717.1	cellular organisms	1	100
NP_999718.1	cellular organisms	1	100
NP_999719.1	cellular organisms	1	100
NP_999720.1	cellular organisms	1	100
NP_999721.1	cellular organisms	1	100
NP_999722.1	cellular organisms	1	100
NP_999723.1	cellular organisms	1	100
NP_999724.1	cellular organisms	1	100
NP_999725.1	cellular organisms	1	91
NP_999726.1	Metazoa	4	100
NP_999727.1	Metazoa	4	100
NP_999728.1	cellular organisms	1	100
NP_999729.1	cellular organisms	1	91
NP_999730.1	cellular organisms	1	91
NP_999731.2	cellular organisms	1	91
NP_999732.1	cellular organisms	1	91
NP_999733.1	cellular organisms	1	91
NP_999734.1	cellular organisms	1	91
NP_999735.1	Opisthokonta	3	90
NP_999736.1	Opisthokonta	3	90
NP_999737.1	Opisthokonta	3	90
NP_999738.1	Opisthokonta	3	90
NP_999739.2	Metazoa	4	100
NP_999740.1	cellular organisms	1	91
NP_999741.2	Echinacea	11	100
NP_999742.2	Echinidea	12	100
NP_999743.2	cellular organisms	1	100
NP_999744.1	cellular organisms	1	75
NP_999752.1	cellular organisms	1	91
NP_999753.2	Metazoa	4	100
NP_999754.1	cellular organisms	1	91
NP_999755.1	cellular organisms	1	100
NP_999757.1	Echinacea	11	50
NP_999758.1	Metazoa	4	88
NP_999759.1	Metazoa	4	100
NP_999760.1	cellular organisms	1	100
NP_999761.1	cellular organisms	1	91
NP_999762.1	cellular organisms	1	91
NP_999763.1	cellular organisms	1	91
NP_999764.1	cellular organisms	1	100
NP_999765.1	cellular organisms	1	100
NP_999766.1	cellular organisms	1	50
NP_999767.2	cellular organisms	1	100
NP_999768.1	cellular organisms	1	100
NP_999769.1	cellular organisms	1	100
NP_999770.2	cellular organisms	1	91
NP_999771.1	Echinozoa	10	100
NP_999772.1	cellular organisms	1	91
NP_999773.1	cellular organisms	1	100
NP_999774.1	cellular organisms	1	83
NP_999775.2	Eleutherozoa	9	75
NP_999776.1	Deuterostomia	7	83
NP_999777.1	cellular organisms	1	100
NP_999778.1	Metazoa	4	100
NP_999779.1	Opisthokonta	3	100
NP_999780.1	cellular organisms	1	100
NP_999781.1	Echinacea	11	100
NP_999782.1	cellular organisms	1	91
NP_999783.1	cellular organisms	1	100
NP_999784.1	cellular organisms	1	100
NP_999785.1	cellular organisms	1	91
NP_999786.1	cellular organisms	1	100
NP_999787.1	Eukaryota	2	90
NP_999788.1	Eukaryota	2	90
NP_999789.1	Opisthokonta	3	90
NP_999790.1	cellular organisms	1	91
NP_999791.2	cellular organisms	1	66
NP_999792.1	Metazoa	4	100
NP_999793.1	Metazoa	4	100
NP_999794.1	Eumetazoa	5	87
NP_999796.1	cellular organisms	1	100
NP_999797.1	cellular organisms	1	100
NP_999798.1	cellular organisms	1	83
NP_999799.1	Eukaryota	2	100
NP_999800.1	Metazoa	4	100
NP_999801.1	cellular organisms	1	100
NP_999802.1	cellular organisms	1	100
NP_999803.1	Eleutherozoa	9	75
NP_999804.1	Bilateria	6	57
NP_999805.1	cellular organisms	1	100
NP_999806.1	cellular organisms	1	83
NP_999807.1	cellular organisms	1	83
NP_999808.1	cellular organisms	1	100
NP_999809.1	Metazoa	4	100
NP_999810.1	cellular organisms	1	100
NP_999811.1	Echinacea	11	100
NP_999812.1	Eleutherozoa	9	75
NP_999813.1	cellular organisms	1	100
NP_999814.1	cellular organisms	1	100
NP_999815.2	cellular organisms	1	83
NP_999816.1	cellular organisms	1	83
NP_999817.1	cellular organisms	1	100
NP_999818.2	Opisthokonta	3	100
NP_999819.1	cellular organisms	1	100
NP_999820.1	Metazoa	4	100
NP_999821.1	Eumetazoa	5	62
NP_999822.1	Eukaryota	2	90
NP_999823.1	cellular organisms	1	91
NP_999824.2	Eumetazoa	5	100
NP_999825.1	Bilateria	6	85
NP_999826.1	Eumetazoa	5	100
NP_999827.1	cellular organisms	1	91
NP_999828.1	cellular organisms	1	91
NP_999829.1	Eumetazoa	5	87
NP_999830.1	cellular organisms	1	100
NP_999831.1	Eukaryota	2	90
NP_999832.1	Metazoa	4	100
NP_999833.1	Metazoa	4	100
NP_999834.1	cellular organisms	1	91
NP_999835.1	cellular organisms	1	91
NP_999836.1	cellular organisms	1	100
XP_001175481.2	Strongylocentrotus purpuratus	13	100
XP_001175485.4	Strongylocentrotus purpuratus	13	100
XP_001175486.2	Strongylocentrotus purpuratus	13	100
XP_001175489.2	Strongylocentrotus purpuratus	13	100
XP_001175503.2	Strongylocentrotus purpuratus	13	100
XP_001175504.1	Strongylocentrotus purpuratus	13	100
XP_001175505.3	Strongylocentrotus purpuratus	13	100
XP_001175508.3	Strongylocentrotus purpuratus	13	100
XP_001175598.3	Strongylocentrotus purpuratus	13	100
XP_001175610.1	Strongylocentrotus purpuratus	13	100
XP_001175635.2	Strongylocentrotus purpuratus	13	100
XP_001175653.1	Strongylocentrotus purpuratus	13	100
XP_001175654.3	Strongylocentrotus purpuratus	13	100
XP_001175735.1	Strongylocentrotus purpuratus	13	100
XP_001175788.2	Strongylocentrotus purpuratus	13	100
XP_001175790.1	Strongylocentrotus purpuratus	13	100
XP_001175793.2	Strongylocentrotus purpuratus	13	100
XP_001175794.2	Strongylocentrotus purpuratus	13	100
XP_001175797.1	Strongylocentrotus purpuratus	13	100
XP_001175881.1	Strongylocentrotus purpuratus	13	100
XP_001175931.2	Strongylocentrotus purpuratus	13	100
XP_001175932.3	Strongylocentrotus purpuratus	13	100
XP_001175936.1	Strongylocentrotus purpuratus	13	100
XP_001175939.1	Strongylocentrotus purpuratus	13	100
XP_001176086.1	Strongylocentrotus purpuratus	13	100
XP_001176088.1	Strongylocentrotus purpuratus	13	100
XP_001176091.1	Strongylocentrotus purpuratus	13	100
XP_001176097.1	cellular organisms	1	83
XP_001176098.2	Strongylocentrotus purpuratus	13	100
XP_001176190.4	Strongylocentrotus purpuratus	13	100
XP_001176225.1	Strongylocentrotus purpuratus	13	100
XP_001176229.1	Strongylocentrotus purpuratus	13	100
XP_001176234.3	Strongylocentrotus purpuratus	13	100
XP_001176236.1	Strongylocentrotus purpuratus	13	100
XP_001176242.1	cellular organisms	1	100
XP_001176244.2	cellular organisms	1	100
XP_001176328.3	Strongylocentrotus purpuratus	13	100
XP_001176371.1	Strongylocentrotus purpuratus	13	100
XP_001176388.2	Strongylocentrotus purpuratus	13	100
XP_001176471.3	Strongylocentrotus purpuratus	13	100
XP_001176515.2	Strongylocentrotus purpuratus	13	100
XP_001176529.2	Strongylocentrotus purpuratus	13	100
XP_001176618.1	Strongylocentrotus purpuratus	13	100
XP_001176662.1	Strongylocentrotus purpuratus	13	100
XP_001176667.1	Strongylocentrotus purpuratus	13	100
XP_001176679.2	Strongylocentrotus purpuratus	13	100
XP_001176791.2	Strongylocentrotus purpuratus	13	100
XP_001176793.1	Strongylocentrotus purpuratus	13	100
XP_001176794.1	Strongylocentrotus purpuratus	13	100
XP_001176802.2	Strongylocentrotus purpuratus	13	100
XP_001176813.1	cellular organisms	1	91
XP_001176932.1	Strongylocentrotus purpuratus	13	100
XP_001176938.2	Strongylocentrotus purpuratus	13	100
XP_001176939.1	cellular organisms	1	100
XP_001177072.3	Strongylocentrotus purpuratus	13	100
XP_001177083.2	Strongylocentrotus purpuratus	13	100
XP_001177085.1	Strongylocentrotus purpuratus	13	100
XP_001177162.2	Strongylocentrotus purpuratus	13	100
XP_001177216.1	Strongylocentrotus purpuratus	13	100
XP_001177221.2	Metazoa	4	100
XP_001177224.1	Strongylocentrotus purpuratus	13	100
XP_001177225.1	Strongylocentrotus purpuratus	13	100
XP_001177227.1	Strongylocentrotus purpuratus	13	100
XP_001177297.1	Strongylocentrotus purpuratus	13	100
XP_001177300.1	Strongylocentrotus purpuratus	13	100
XP_001177344.2	Strongylocentrotus purpuratus	13	100
XP_001177437.2	Strongylocentrotus purpuratus	13	100
XP_001177482.2	Strongylocentrotus purpuratus	13	100
XP_001177488.1	Strongylocentrotus purpuratus	13	100
XP_001177494.1	Strongylocentrotus purpuratus	13	100
XP_001177568.1	Strongylocentrotus purpuratus	13	100
XP_001177614.1	Opisthokonta	3	80
XP_001177619.1	Strongylocentrotus purpuratus	13	100
XP_001177624.1	Strongylocentrotus purpuratus	13	100
XP_001177626.2	Strongylocentrotus purpuratus	13	100
XP_001177627.1	Strongylocentrotus purpuratus	13	100
XP_001177706.3	Strongylocentrotus purpuratus	13	100
XP_001177745.2	Strongylocentrotus purpuratus	13	100
XP_001177748.1	Strongylocentrotus purpuratus	13	100
XP_001177754.2	Eukaryota	2	90
XP_001177756.1	Strongylocentrotus purpuratus	13	100
XP_001177757.1	Strongylocentrotus purpuratus	13	100
XP_001177880.2	Strongylocentrotus purpuratus	13	100
XP_001177881.4	Strongylocentrotus purpuratus	13	100
XP_001177888.4	Strongylocentrotus purpuratus	13	100
XP_001178007.1	Strongylocentrotus purpuratus	13	100
XP_001178085.3	Strongylocentrotus purpuratus	13	100
XP_001178133.3	Strongylocentrotus purpuratus	13	100
XP_001178205.4	Strongylocentrotus purpuratus	13	100
XP_001178245.1	Strongylocentrotus purpuratus	13	100
XP_001178255.2	Strongylocentrotus purpuratus	13	100
XP_001178256.1	Strongylocentrotus purpuratus	13	100
XP_001178341.1	Strongylocentrotus purpuratus	13	100
XP_001178344.1	Strongylocentrotus purpuratus	13	100
XP_001178348.1	Strongylocentrotus purpuratus	13	100
XP_001178402.3	Strongylocentrotus purpuratus	13	100
XP_001178435.1	Strongylocentrotus purpuratus	13	100
XP_001178441.3	Strongylocentrotus purpuratus	13	100
XP_001178443.1	Strongylocentrotus purpuratus	13	100
XP_001178487.3	Strongylocentrotus purpuratus	13	100
XP_001178521.2	cellular organisms	1	83
XP_001178525.2	Strongylocentrotus purpuratus	13	100
XP_001178526.1	Strongylocentrotus purpuratus	13	100
XP_001178621.1	Strongylocentrotus purpuratus	13	100
XP_001178625.2	Strongylocentrotus purpuratus	13	100
XP_001178630.3	Strongylocentrotus purpuratus	13	100
XP_001178673.2	Strongylocentrotus purpuratus	13	100
XP_001178789.2	Strongylocentrotus purpuratus	13	100
XP_001178791.1	Strongylocentrotus purpuratus	13	100
XP_001178896.2	Strongylocentrotus purpuratus	13	100
XP_001178934.1	Strongylocentrotus purpuratus	13	100
XP_001178960.2	Strongylocentrotus purpuratus	13	100
XP_001178994.1	Strongylocentrotus purpuratus	13	100
XP_001179011.2	Strongylocentrotus purpuratus	13	100
XP_001179251.2	Strongylocentrotus purpuratus	13	100
XP_001179256.2	Strongylocentrotus purpuratus	13	100
XP_001179356.3	Strongylocentrotus purpuratus	13	100
XP_001179358.2	Strongylocentrotus purpuratus	13	100
XP_001179360.2	Strongylocentrotus purpuratus	13	100
XP_001179444.2	Strongylocentrotus purpuratus	13	100
XP_001179446.2	Strongylocentrotus purpuratus	13	100
XP_001179447.3	Strongylocentrotus purpuratus	13	100
XP_001179559.2	Strongylocentrotus purpuratus	13	100
XP_001179562.2	Strongylocentrotus purpuratus	13	100
XP_001179566.3	Strongylocentrotus purpuratus	13	100
XP_001179708.3	Strongylocentrotus purpuratus	13	100
XP_001179710.2	Strongylocentrotus purpuratus	13	100
XP_001179750.2	Strongylocentrotus purpuratus	13	100
XP_001179755.3	Strongylocentrotus purpuratus	13	100
XP_001179833.3	Strongylocentrotus purpuratus	13	100
XP_001179840.1	Strongylocentrotus purpuratus	13	100
XP_001180028.3	Strongylocentrotus purpuratus	13	100
XP_001180074.2	Strongylocentrotus purpuratus	13	100
XP_001180082.3	Strongylocentrotus purpuratus	13	100
XP_001180116.1	Strongylocentrotus purpuratus	13	100
XP_001180150.3	Strongylocentrotus purpuratus	13	100
XP_001180189.1	Strongylocentrotus purpuratus	13	100
XP_001180232.2	Strongylocentrotus purpuratus	13	100
XP_001180237.3	Strongylocentrotus purpuratus	13	100
XP_001180287.1	Strongylocentrotus purpuratus	13	100
XP_001180329.1	Strongylocentrotus purpuratus	13	100
XP_001180414.3	Strongylocentrotus purpuratus	13	100
XP_001180456.3	Strongylocentrotus purpuratus	13	100
XP_001180492.2	Strongylocentrotus purpuratus	13	100
XP_001180614.3	Strongylocentrotus purpuratus	13	100
XP_001180621.2	Strongylocentrotus purpuratus	13	100
XP_001180668.2	Strongylocentrotus purpuratus	13	100
XP_001180710.3	Strongylocentrotus purpuratus	13	100
XP_001180753.2	Strongylocentrotus purpuratus	13	100
XP_001180755.2	Strongylocentrotus purpuratus	13	100
XP_001180800.3	Strongylocentrotus purpuratus	13	100
XP_001180804.2	Strongylocentrotus purpuratus	13	100
XP_001180805.3	Strongylocentrotus purpuratus	13	100
XP_001180929.1	Strongylocentrotus purpuratus	13	100
XP_001180933.2	Strongylocentrotus purpuratus	13	100
XP_001180985.2	Strongylocentrotus purpuratus	13	100
XP_001181022.2	Strongylocentrotus purpuratus	13	100
XP_001181077.2	Strongylocentrotus purpuratus	13	100
XP_001181125.3	Strongylocentrotus purpuratus	13	100
XP_001181128.3	Strongylocentrotus purpuratus	13	100
XP_001181213.2	Strongylocentrotus purpuratus	13	100
XP_001181290.1	Strongylocentrotus purpuratus	13	100
XP_001181408.1	Strongylocentrotus purpuratus	13	100
XP_001181697.3	Strongylocentrotus purpuratus	13	100
XP_001181782.2	Strongylocentrotus purpuratus	13	100
XP_001181885.1	Strongylocentrotus purpuratus	13	100
XP_001181889.1	Strongylocentrotus purpuratus	13	100
XP_001181890.3	Strongylocentrotus purpuratus	13	100
XP_001182051.3	Strongylocentrotus purpuratus	13	100
XP_001182055.3	Strongylocentrotus purpuratus	13	100
XP_001182123.2	Strongylocentrotus purpuratus	13	100
XP_001182174.2	Strongylocentrotus purpuratus	13	100
XP_001182336.2	Strongylocentrotus purpuratus	13	100
XP_001182486.2	Strongylocentrotus purpuratus	13	100
XP_001182487.3	Strongylocentrotus purpuratus	13	100
XP_001182607.1	Strongylocentrotus purpuratus	13	100
XP_001182643.1	Strongylocentrotus purpuratus	13	100
XP_001182828.3	Strongylocentrotus purpuratus	13	100
XP_001182835.3	Strongylocentrotus purpuratus	13	100
XP_001182914.3	Strongylocentrotus purpuratus	13	100
XP_001182923.1	Strongylocentrotus purpuratus	13	100
XP_001183007.2	Strongylocentrotus purpuratus	13	100
XP_001183009.2	Strongylocentrotus purpuratus	13	100
XP_001183018.2	Strongylocentrotus purpuratus	13	100
XP_001183272.2	Strongylocentrotus purpuratus	13	100
XP_001183408.2	Strongylocentrotus purpuratus	13	100
XP_001183453.2	Strongylocentrotus purpuratus	13	100
XP_001183487.2	Strongylocentrotus purpuratus	13	100
XP_001183516.2	Strongylocentrotus purpuratus	13	100
