#gene	phylostratum	rank	taxonomic_representativeness
ENSGALP00000000167	Euteleostomi	11	92
ENSGALP00000000168	Metazoa	4	100
ENSGALP00000000170	cellular organisms	1	95
ENSGALP00000000171	cellular organisms	1	79
ENSGALP00000000178	cellular organisms	1	100
ENSGALP00000000182	cellular organisms	1	83
ENSGALP00000000183	cellular organisms	1	100
ENSGALP00000000185	Amniota	15	80
ENSGALP00000000187	Eumetazoa	5	80
ENSGALP00000000189	cellular organisms	1	95
ENSGALP00000000191	cellular organisms	1	100
ENSGALP00000000192	Eumetazoa	5	100
ENSGALP00000000193	cellular organisms	1	70
ENSGALP00000000194	cellular organisms	1	100
ENSGALP00000000199	cellular organisms	1	100
ENSGALP00000000202	Bilateria	6	84
ENSGALP00000000204	cellular organisms	1	83
ENSGALP00000000205	cellular organisms	1	95
ENSGALP00000000206	cellular organisms	1	100
ENSGALP00000000209	cellular organisms	1	100
ENSGALP00000000210	cellular organisms	1	83
ENSGALP00000000211	cellular organisms	1	100
ENSGALP00000000213	cellular organisms	1	66
ENSGALP00000000215	Gnathostomata	10	100
ENSGALP00000000216	cellular organisms	1	95
ENSGALP00000000220	cellular organisms	1	100
ENSGALP00000000221	cellular organisms	1	70
ENSGALP00000000223	Eumetazoa	5	100
ENSGALP00000000224	cellular organisms	1	95
ENSGALP00000000226	Eukaryota	2	91
ENSGALP00000000232	cellular organisms	1	91
ENSGALP00000000233	cellular organisms	1	70
ENSGALP00000000235	cellular organisms	1	70
ENSGALP00000000236	cellular organisms	1	100
ENSGALP00000000237	cellular organisms	1	83
ENSGALP00000000239	cellular organisms	1	100
ENSGALP00000000242	cellular organisms	1	100
ENSGALP00000000244	Euteleostomi	11	78
ENSGALP00000000246	cellular organisms	1	100
ENSGALP00000000252	cellular organisms	1	100
ENSGALP00000000256	cellular organisms	1	100
ENSGALP00000000260	cellular organisms	1	95
ENSGALP00000000261	cellular organisms	1	100
ENSGALP00000000266	Eukaryota	2	100
ENSGALP00000000272	Metazoa	4	100
ENSGALP00000000275	Metazoa	4	100
ENSGALP00000000282	cellular organisms	1	100
ENSGALP00000000286	cellular organisms	1	91
ENSGALP00000000293	cellular organisms	1	87
ENSGALP00000000295	cellular organisms	1	91
ENSGALP00000000297	Opisthokonta	3	100
ENSGALP00000000302	cellular organisms	1	95
ENSGALP00000000303	Eumetazoa	5	100
ENSGALP00000000304	cellular organisms	1	100
ENSGALP00000000309	cellular organisms	1	87
ENSGALP00000000311	Metazoa	4	100
ENSGALP00000000312	cellular organisms	1	100
ENSGALP00000000316	cellular organisms	1	95
ENSGALP00000000317	Bilateria	6	73
ENSGALP00000000319	Opisthokonta	3	95
ENSGALP00000000320	Opisthokonta	3	100
ENSGALP00000000321	Eukaryota	2	95
ENSGALP00000000322	cellular organisms	1	100
ENSGALP00000000324	Amniota	15	80
ENSGALP00000000325	cellular organisms	1	100
ENSGALP00000000327	cellular organisms	1	75
ENSGALP00000000329	Gnathostomata	10	93
ENSGALP00000000331	Opisthokonta	3	100
ENSGALP00000000333	cellular organisms	1	100
ENSGALP00000000337	cellular organisms	1	100
ENSGALP00000000338	Eukaryota	2	100
ENSGALP00000000343	cellular organisms	1	100
ENSGALP00000000350	Eumetazoa	5	100
ENSGALP00000000351	cellular organisms	1	91
ENSGALP00000000352	Bilateria	6	100
ENSGALP00000000354	Gnathostomata	10	93
ENSGALP00000000358	cellular organisms	1	100
ENSGALP00000000360	Opisthokonta	3	100
ENSGALP00000000361	cellular organisms	1	100
ENSGALP00000000364	Eukaryota	2	95
ENSGALP00000000365	Gnathostomata	10	80
ENSGALP00000000368	Bilateria	6	100
ENSGALP00000000372	Bilateria	6	94
ENSGALP00000000373	cellular organisms	1	100
ENSGALP00000000375	cellular organisms	1	95
ENSGALP00000000379	cellular organisms	1	100
ENSGALP00000000383	cellular organisms	1	100
ENSGALP00000000384	cellular organisms	1	100
ENSGALP00000000385	cellular organisms	1	91
ENSGALP00000000387	cellular organisms	1	100
ENSGALP00000000392	cellular organisms	1	100
ENSGALP00000000400	cellular organisms	1	79
ENSGALP00000000403	cellular organisms	1	100
ENSGALP00000000406	cellular organisms	1	100
ENSGALP00000000408	Galloanserae	21	50
ENSGALP00000000409	Gnathostomata	10	100
ENSGALP00000000410	cellular organisms	1	100
ENSGALP00000000412	cellular organisms	1	100
ENSGALP00000000416	cellular organisms	1	100
ENSGALP00000000418	cellular organisms	1	83
ENSGALP00000000419	cellular organisms	1	91
ENSGALP00000000421	cellular organisms	1	100
ENSGALP00000000422	cellular organisms	1	91
ENSGALP00000000423	cellular organisms	1	100
ENSGALP00000000429	cellular organisms	1	100
ENSGALP00000000432	Eukaryota	2	95
ENSGALP00000000438	cellular organisms	1	100
ENSGALP00000000449	Opisthokonta	3	95
ENSGALP00000000451	Vertebrata	9	100
ENSGALP00000000456	Neognathae	20	100
ENSGALP00000000459	cellular organisms	1	70
ENSGALP00000000465	cellular organisms	1	58
ENSGALP00000000468	cellular organisms	1	100
ENSGALP00000000469	Euteleostomi	11	71
ENSGALP00000000471	cellular organisms	1	100
ENSGALP00000000478	cellular organisms	1	100
ENSGALP00000000480	cellular organisms	1	100
ENSGALP00000000484	Bilateria	6	100
ENSGALP00000000485	Opisthokonta	3	100
ENSGALP00000000490	cellular organisms	1	91
ENSGALP00000000494	Eukaryota	2	100
ENSGALP00000000495	Chordata	8	100
ENSGALP00000000496	Metazoa	4	100
ENSGALP00000000497	cellular organisms	1	100
ENSGALP00000000498	Eukaryota	2	95
ENSGALP00000000499	Eukaryota	2	100
ENSGALP00000000502	Opisthokonta	3	100
ENSGALP00000000503	cellular organisms	1	62
ENSGALP00000000504	Gnathostomata	10	100
ENSGALP00000000506	cellular organisms	1	100
ENSGALP00000000509	cellular organisms	1	100
ENSGALP00000000517	cellular organisms	1	100
ENSGALP00000000518	cellular organisms	1	100
ENSGALP00000000524	cellular organisms	1	95
ENSGALP00000000526	cellular organisms	1	100
ENSGALP00000000528	cellular organisms	1	100
ENSGALP00000000530	cellular organisms	1	100
ENSGALP00000000534	Eumetazoa	5	100
ENSGALP00000000538	cellular organisms	1	100
ENSGALP00000000539	cellular organisms	1	100
ENSGALP00000000540	cellular organisms	1	100
ENSGALP00000000541	Eukaryota	2	100
ENSGALP00000000543	cellular organisms	1	100
ENSGALP00000000544	cellular organisms	1	95
ENSGALP00000000545	cellular organisms	1	100
ENSGALP00000000547	cellular organisms	1	100
ENSGALP00000000549	cellular organisms	1	100
ENSGALP00000000551	Eukaryota	2	95
ENSGALP00000000552	cellular organisms	1	100
ENSGALP00000000554	cellular organisms	1	100
ENSGALP00000000555	cellular organisms	1	95
ENSGALP00000000556	cellular organisms	1	100
ENSGALP00000000558	cellular organisms	1	100
ENSGALP00000000562	Eumetazoa	5	100
ENSGALP00000000569	cellular organisms	1	95
ENSGALP00000000571	Eukaryota	2	95
ENSGALP00000000572	cellular organisms	1	87
ENSGALP00000000573	Eumetazoa	5	100
ENSGALP00000000579	Bilateria	6	94
ENSGALP00000000581	cellular organisms	1	100
ENSGALP00000000583	cellular organisms	1	100
ENSGALP00000000586	cellular organisms	1	100
ENSGALP00000000592	Eukaryota	2	100
ENSGALP00000000593	cellular organisms	1	100
ENSGALP00000000594	cellular organisms	1	100
ENSGALP00000000595	cellular organisms	1	100
ENSGALP00000000597	cellular organisms	1	95
ENSGALP00000000599	Eukaryota	2	100
ENSGALP00000000602	Gallus gallus	25	100
ENSGALP00000000611	Eukaryota	2	91
ENSGALP00000000613	Eukaryota	2	100
ENSGALP00000000615	cellular organisms	1	100
ENSGALP00000000617	cellular organisms	1	91
ENSGALP00000000619	cellular organisms	1	100
ENSGALP00000000625	cellular organisms	1	100
ENSGALP00000000626	cellular organisms	1	100
ENSGALP00000000631	cellular organisms	1	100
ENSGALP00000000632	cellular organisms	1	100
ENSGALP00000000634	cellular organisms	1	100
ENSGALP00000000638	cellular organisms	1	95
ENSGALP00000000639	cellular organisms	1	100
ENSGALP00000000643	cellular organisms	1	95
ENSGALP00000000645	Vertebrata	9	100
ENSGALP00000000646	cellular organisms	1	100
ENSGALP00000000647	cellular organisms	1	87
ENSGALP00000000654	cellular organisms	1	83
ENSGALP00000000657	cellular organisms	1	83
ENSGALP00000000662	cellular organisms	1	100
ENSGALP00000000663	Metazoa	4	100
ENSGALP00000000666	cellular organisms	1	100
ENSGALP00000000669	cellular organisms	1	100
ENSGALP00000000670	cellular organisms	1	100
ENSGALP00000000677	Eukaryota	2	100
ENSGALP00000000679	Gnathostomata	10	100
ENSGALP00000000686	cellular organisms	1	83
ENSGALP00000000688	Metazoa	4	100
ENSGALP00000000693	cellular organisms	1	95
ENSGALP00000000694	cellular organisms	1	83
ENSGALP00000000696	cellular organisms	1	87
ENSGALP00000000699	Opisthokonta	3	100
ENSGALP00000000701	Gnathostomata	10	100
ENSGALP00000000702	cellular organisms	1	100
ENSGALP00000000703	cellular organisms	1	100
ENSGALP00000000704	cellular organisms	1	95
ENSGALP00000000711	cellular organisms	1	100
ENSGALP00000000713	cellular organisms	1	95
ENSGALP00000000715	cellular organisms	1	100
ENSGALP00000000716	cellular organisms	1	87
ENSGALP00000000719	cellular organisms	1	100
ENSGALP00000000720	cellular organisms	1	100
ENSGALP00000000725	Gallus gallus	25	100
ENSGALP00000000726	cellular organisms	1	100
ENSGALP00000000727	Gnathostomata	10	100
ENSGALP00000000730	cellular organisms	1	100
ENSGALP00000000734	cellular organisms	1	100
ENSGALP00000000737	Gnathostomata	10	100
ENSGALP00000000738	Gnathostomata	10	100
ENSGALP00000000742	cellular organisms	1	100
ENSGALP00000000744	cellular organisms	1	100
ENSGALP00000000747	Eukaryota	2	95
ENSGALP00000000748	cellular organisms	1	100
ENSGALP00000000749	Eumetazoa	5	100
ENSGALP00000000754	Gnathostomata	10	93
ENSGALP00000000756	cellular organisms	1	100
ENSGALP00000000758	Eumetazoa	5	100
ENSGALP00000000759	Eukaryota	2	100
ENSGALP00000000760	cellular organisms	1	100
ENSGALP00000000762	cellular organisms	1	95
ENSGALP00000000765	cellular organisms	1	100
ENSGALP00000000771	Gnathostomata	10	93
ENSGALP00000000772	cellular organisms	1	100
ENSGALP00000000775	cellular organisms	1	100
ENSGALP00000000778	cellular organisms	1	100
ENSGALP00000000780	cellular organisms	1	66
ENSGALP00000000782	cellular organisms	1	100
ENSGALP00000000791	Eukaryota	2	95
ENSGALP00000000792	Bilateria	6	94
ENSGALP00000000795	Amniota	15	100
ENSGALP00000000796	Metazoa	4	100
ENSGALP00000000803	cellular organisms	1	100
ENSGALP00000000805	Eukaryota	2	100
ENSGALP00000000810	cellular organisms	1	100
ENSGALP00000000812	cellular organisms	1	100
ENSGALP00000000814	cellular organisms	1	100
ENSGALP00000000815	cellular organisms	1	100
ENSGALP00000000818	Eukaryota	2	91
ENSGALP00000000823	cellular organisms	1	79
ENSGALP00000000827	cellular organisms	1	79
ENSGALP00000000830	cellular organisms	1	95
ENSGALP00000000832	Eukaryota	2	100
ENSGALP00000000835	cellular organisms	1	100
ENSGALP00000000837	cellular organisms	1	100
ENSGALP00000000840	Metazoa	4	100
ENSGALP00000000843	Eumetazoa	5	100
ENSGALP00000000847	Eumetazoa	5	100
ENSGALP00000000853	cellular organisms	1	100
ENSGALP00000000855	cellular organisms	1	100
ENSGALP00000000860	Eukaryota	2	100
ENSGALP00000000862	cellular organisms	1	75
ENSGALP00000000864	cellular organisms	1	100
ENSGALP00000000871	Metazoa	4	100
ENSGALP00000000874	cellular organisms	1	91
ENSGALP00000000875	cellular organisms	1	100
ENSGALP00000000876	cellular organisms	1	91
ENSGALP00000000880	cellular organisms	1	100
ENSGALP00000000882	cellular organisms	1	100
ENSGALP00000000883	Eukaryota	2	100
ENSGALP00000000885	Bilateria	6	89
ENSGALP00000000889	cellular organisms	1	100
ENSGALP00000000893	Metazoa	4	100
ENSGALP00000000894	cellular organisms	1	87
ENSGALP00000000896	Eukaryota	2	95
ENSGALP00000000899	cellular organisms	1	95
ENSGALP00000000906	Eukaryota	2	91
ENSGALP00000000907	Bilateria	6	100
ENSGALP00000000908	cellular organisms	1	100
ENSGALP00000000909	Eumetazoa	5	100
ENSGALP00000000911	Eukaryota	2	100
ENSGALP00000000913	cellular organisms	1	95
ENSGALP00000000914	cellular organisms	1	95
ENSGALP00000000915	cellular organisms	1	100
ENSGALP00000000916	Vertebrata	9	100
ENSGALP00000000921	Eukaryota	2	100
ENSGALP00000000924	cellular organisms	1	100
ENSGALP00000000926	cellular organisms	1	100
ENSGALP00000000927	Eukaryota	2	95
ENSGALP00000000929	Vertebrata	9	100
ENSGALP00000000930	Eumetazoa	5	100
ENSGALP00000000933	cellular organisms	1	100
ENSGALP00000000940	Vertebrata	9	100
ENSGALP00000000941	cellular organisms	1	100
ENSGALP00000000943	Metazoa	4	100
ENSGALP00000000945	Eumetazoa	5	100
ENSGALP00000000947	Opisthokonta	3	100
ENSGALP00000000948	Eumetazoa	5	100
ENSGALP00000000954	cellular organisms	1	100
ENSGALP00000000955	cellular organisms	1	100
ENSGALP00000000958	Vertebrata	9	100
ENSGALP00000000960	cellular organisms	1	100
ENSGALP00000000961	cellular organisms	1	100
ENSGALP00000000965	cellular organisms	1	95
ENSGALP00000000966	cellular organisms	1	100
ENSGALP00000000968	cellular organisms	1	100
ENSGALP00000000971	cellular organisms	1	100
ENSGALP00000000973	cellular organisms	1	100
ENSGALP00000000975	cellular organisms	1	100
ENSGALP00000000981	cellular organisms	1	100
ENSGALP00000000989	cellular organisms	1	100
ENSGALP00000000992	Metazoa	4	100
ENSGALP00000000995	cellular organisms	1	100
ENSGALP00000000998	cellular organisms	1	100
ENSGALP00000000999	cellular organisms	1	100
ENSGALP00000001002	Gnathostomata	10	93
ENSGALP00000001004	Eukaryota	2	91
ENSGALP00000001006	cellular organisms	1	100
ENSGALP00000001007	cellular organisms	1	91
ENSGALP00000001013	cellular organisms	1	95
ENSGALP00000001014	cellular organisms	1	100
ENSGALP00000001016	cellular organisms	1	100
ENSGALP00000001020	cellular organisms	1	100
ENSGALP00000001024	Opisthokonta	3	95
ENSGALP00000001025	cellular organisms	1	95
ENSGALP00000001026	Eumetazoa	5	100
ENSGALP00000001027	cellular organisms	1	100
ENSGALP00000001030	cellular organisms	1	100
ENSGALP00000001033	cellular organisms	1	100
ENSGALP00000001041	Vertebrata	9	100
ENSGALP00000001044	cellular organisms	1	100
ENSGALP00000001048	Eukaryota	2	100
ENSGALP00000001050	cellular organisms	1	100
ENSGALP00000001051	cellular organisms	1	100
ENSGALP00000001054	Metazoa	4	100
ENSGALP00000001055	cellular organisms	1	95
ENSGALP00000001057	cellular organisms	1	100
ENSGALP00000001059	cellular organisms	1	100
ENSGALP00000001062	cellular organisms	1	100
ENSGALP00000001068	cellular organisms	1	100
ENSGALP00000001085	Eukaryota	2	95
ENSGALP00000001091	cellular organisms	1	100
ENSGALP00000001096	cellular organisms	1	100
ENSGALP00000001104	cellular organisms	1	100
ENSGALP00000001105	cellular organisms	1	100
ENSGALP00000001107	cellular organisms	1	100
ENSGALP00000001108	cellular organisms	1	100
ENSGALP00000001109	cellular organisms	1	91
ENSGALP00000001115	cellular organisms	1	100
ENSGALP00000001118	cellular organisms	1	91
ENSGALP00000001120	cellular organisms	1	100
ENSGALP00000001121	cellular organisms	1	100
ENSGALP00000001125	Eukaryota	2	95
ENSGALP00000001129	cellular organisms	1	91
ENSGALP00000001130	Gnathostomata	10	93
ENSGALP00000001132	Eumetazoa	5	100
ENSGALP00000001135	cellular organisms	1	100
ENSGALP00000001136	cellular organisms	1	91
ENSGALP00000001138	cellular organisms	1	100
ENSGALP00000001143	Eumetazoa	5	100
ENSGALP00000001145	cellular organisms	1	95
ENSGALP00000001147	Eukaryota	2	100
ENSGALP00000001149	Eukaryota	2	100
ENSGALP00000001150	cellular organisms	1	100
ENSGALP00000001151	cellular organisms	1	95
ENSGALP00000001157	cellular organisms	1	100
ENSGALP00000001161	cellular organisms	1	100
ENSGALP00000001162	Gnathostomata	10	86
ENSGALP00000001163	Eumetazoa	5	100
ENSGALP00000001166	Eumetazoa	5	100
ENSGALP00000001167	Gallus gallus	25	100
ENSGALP00000001168	cellular organisms	1	100
ENSGALP00000001174	cellular organisms	1	100
ENSGALP00000001179	cellular organisms	1	100
ENSGALP00000001182	cellular organisms	1	100
ENSGALP00000001183	cellular organisms	1	100
ENSGALP00000001187	cellular organisms	1	100
ENSGALP00000001189	Bilateria	6	84
ENSGALP00000001190	Bilateria	6	94
ENSGALP00000001191	Sarcopterygii	12	84
ENSGALP00000001192	cellular organisms	1	95
ENSGALP00000001195	Eukaryota	2	91
ENSGALP00000001197	cellular organisms	1	100
ENSGALP00000001201	cellular organisms	1	100
ENSGALP00000001204	cellular organisms	1	100
ENSGALP00000001205	cellular organisms	1	95
ENSGALP00000001210	Eukaryota	2	95
ENSGALP00000001219	Eukaryota	2	100
ENSGALP00000001221	Opisthokonta	3	100
ENSGALP00000001224	Eukaryota	2	100
ENSGALP00000001225	cellular organisms	1	100
ENSGALP00000001227	cellular organisms	1	100
ENSGALP00000001229	Metazoa	4	100
ENSGALP00000001231	cellular organisms	1	100
ENSGALP00000001233	cellular organisms	1	100
ENSGALP00000001234	cellular organisms	1	100
ENSGALP00000001235	cellular organisms	1	100
ENSGALP00000001239	Eukaryota	2	91
ENSGALP00000001241	Eukaryota	2	100
ENSGALP00000001243	cellular organisms	1	100
ENSGALP00000001246	cellular organisms	1	87
ENSGALP00000001248	Eumetazoa	5	100
ENSGALP00000001249	cellular organisms	1	100
ENSGALP00000001251	cellular organisms	1	100
ENSGALP00000001253	Eukaryota	2	95
ENSGALP00000001254	cellular organisms	1	100
ENSGALP00000001257	cellular organisms	1	100
ENSGALP00000001262	Bilateria	6	89
ENSGALP00000001263	cellular organisms	1	100
ENSGALP00000001264	Eukaryota	2	100
ENSGALP00000001268	cellular organisms	1	95
ENSGALP00000001272	cellular organisms	1	100
ENSGALP00000001274	cellular organisms	1	100
ENSGALP00000001275	cellular organisms	1	100
ENSGALP00000001277	Eukaryota	2	100
ENSGALP00000001278	cellular organisms	1	100
ENSGALP00000001281	cellular organisms	1	100
ENSGALP00000001282	Eumetazoa	5	85
ENSGALP00000001286	cellular organisms	1	100
ENSGALP00000001287	cellular organisms	1	100
ENSGALP00000001290	cellular organisms	1	100
ENSGALP00000001292	Eukaryota	2	100
ENSGALP00000001293	Eukaryota	2	100
ENSGALP00000001294	Vertebrata	9	100
ENSGALP00000001295	cellular organisms	1	100
ENSGALP00000001296	Eumetazoa	5	95
ENSGALP00000001298	cellular organisms	1	100
ENSGALP00000001299	cellular organisms	1	87
ENSGALP00000001302	cellular organisms	1	100
ENSGALP00000001306	cellular organisms	1	100
ENSGALP00000001307	cellular organisms	1	100
ENSGALP00000001310	Gnathostomata	10	100
ENSGALP00000001312	cellular organisms	1	100
ENSGALP00000001313	cellular organisms	1	83
ENSGALP00000001315	cellular organisms	1	100
ENSGALP00000001317	Eumetazoa	5	100
ENSGALP00000001318	cellular organisms	1	87
ENSGALP00000001319	cellular organisms	1	100
ENSGALP00000001320	Chordata	8	100
ENSGALP00000001321	cellular organisms	1	91
ENSGALP00000001322	Gnathostomata	10	100
ENSGALP00000001323	Eukaryota	2	86
ENSGALP00000001324	Eukaryota	2	95
ENSGALP00000001328	cellular organisms	1	100
ENSGALP00000001332	cellular organisms	1	100
ENSGALP00000001334	cellular organisms	1	100
ENSGALP00000001335	cellular organisms	1	95
ENSGALP00000001338	Gnathostomata	10	86
ENSGALP00000001340	cellular organisms	1	87
ENSGALP00000001341	Bilateria	6	100
ENSGALP00000001342	Tetrapoda	14	100
ENSGALP00000001350	Eukaryota	2	100
ENSGALP00000001351	Gnathostomata	10	93
ENSGALP00000001352	Opisthokonta	3	100
ENSGALP00000001353	cellular organisms	1	100
ENSGALP00000001360	cellular organisms	1	100
ENSGALP00000001365	cellular organisms	1	100
ENSGALP00000001366	Gnathostomata	10	100
ENSGALP00000001370	Metazoa	4	100
ENSGALP00000001372	cellular organisms	1	70
ENSGALP00000001374	cellular organisms	1	100
ENSGALP00000001377	cellular organisms	1	95
ENSGALP00000001381	Chordata	8	100
ENSGALP00000001384	Gallus gallus	25	100
ENSGALP00000001390	cellular organisms	1	100
ENSGALP00000001392	cellular organisms	1	87
ENSGALP00000001394	Eukaryota	2	95
ENSGALP00000001396	cellular organisms	1	100
ENSGALP00000001399	Vertebrata	9	100
ENSGALP00000001400	Metazoa	4	100
ENSGALP00000001402	cellular organisms	1	66
ENSGALP00000001405	cellular organisms	1	100
ENSGALP00000001406	Eukaryota	2	95
ENSGALP00000001407	cellular organisms	1	91
ENSGALP00000001408	Gnathostomata	10	100
ENSGALP00000001409	Bilateria	6	94
ENSGALP00000001411	cellular organisms	1	95
ENSGALP00000001412	cellular organisms	1	100
ENSGALP00000001415	cellular organisms	1	100
ENSGALP00000001418	cellular organisms	1	100
ENSGALP00000001422	cellular organisms	1	100
ENSGALP00000001425	cellular organisms	1	100
ENSGALP00000001428	cellular organisms	1	91
ENSGALP00000001432	cellular organisms	1	100
ENSGALP00000001434	Eukaryota	2	95
ENSGALP00000001437	Gnathostomata	10	93
ENSGALP00000001439	Gnathostomata	10	100
ENSGALP00000001440	Eumetazoa	5	100
ENSGALP00000001441	Eukaryota	2	95
ENSGALP00000001443	cellular organisms	1	100
ENSGALP00000001445	cellular organisms	1	100
ENSGALP00000001446	cellular organisms	1	100
ENSGALP00000001447	Metazoa	4	95
ENSGALP00000001448	Bilateria	6	94
ENSGALP00000001451	cellular organisms	1	95
ENSGALP00000001452	cellular organisms	1	95
ENSGALP00000001454	Eukaryota	2	91
ENSGALP00000001456	cellular organisms	1	100
ENSGALP00000001460	cellular organisms	1	100
ENSGALP00000001461	Eukaryota	2	95
ENSGALP00000001464	cellular organisms	1	100
ENSGALP00000001468	cellular organisms	1	100
ENSGALP00000001470	cellular organisms	1	100
ENSGALP00000001471	cellular organisms	1	79
ENSGALP00000001472	Deuterostomia	7	94
ENSGALP00000001473	Euteleostomi	11	92
ENSGALP00000001474	cellular organisms	1	100
ENSGALP00000001475	cellular organisms	1	100
ENSGALP00000001477	cellular organisms	1	100
ENSGALP00000001479	cellular organisms	1	91
ENSGALP00000001480	cellular organisms	1	100
ENSGALP00000001483	cellular organisms	1	95
ENSGALP00000001485	cellular organisms	1	100
ENSGALP00000001487	cellular organisms	1	95
ENSGALP00000001489	cellular organisms	1	100
ENSGALP00000001491	cellular organisms	1	100
ENSGALP00000001493	cellular organisms	1	100
ENSGALP00000001494	Eukaryota	2	95
ENSGALP00000001497	cellular organisms	1	91
ENSGALP00000001499	Eukaryota	2	100
ENSGALP00000001500	cellular organisms	1	95
ENSGALP00000001501	cellular organisms	1	100
ENSGALP00000001505	Eumetazoa	5	100
ENSGALP00000001507	Eumetazoa	5	100
ENSGALP00000001510	cellular organisms	1	100
ENSGALP00000001511	Eukaryota	2	95
ENSGALP00000001512	Metazoa	4	100
ENSGALP00000001521	Eumetazoa	5	100
ENSGALP00000001522	cellular organisms	1	100
ENSGALP00000001525	Eukaryota	2	95
ENSGALP00000001526	Eukaryota	2	91
ENSGALP00000001527	cellular organisms	1	100
ENSGALP00000001528	cellular organisms	1	100
ENSGALP00000001531	cellular organisms	1	95
ENSGALP00000001532	cellular organisms	1	100
ENSGALP00000001533	Eukaryota	2	95
ENSGALP00000001537	cellular organisms	1	100
ENSGALP00000001542	Metazoa	4	100
ENSGALP00000001554	cellular organisms	1	100
ENSGALP00000001555	cellular organisms	1	100
ENSGALP00000001557	cellular organisms	1	100
ENSGALP00000001565	cellular organisms	1	95
ENSGALP00000001568	cellular organisms	1	87
ENSGALP00000001569	Eukaryota	2	95
ENSGALP00000001572	Opisthokonta	3	100
ENSGALP00000001577	cellular organisms	1	100
ENSGALP00000001578	Eukaryota	2	100
ENSGALP00000001579	cellular organisms	1	100
ENSGALP00000001581	cellular organisms	1	95
ENSGALP00000001583	Eukaryota	2	100
ENSGALP00000001587	cellular organisms	1	100
ENSGALP00000001588	Metazoa	4	100
ENSGALP00000001589	Eumetazoa	5	95
ENSGALP00000001591	cellular organisms	1	100
ENSGALP00000001595	Metazoa	4	100
ENSGALP00000001598	cellular organisms	1	79
ENSGALP00000001601	Sarcopterygii	12	92
ENSGALP00000001605	cellular organisms	1	91
ENSGALP00000001610	Eumetazoa	5	100
ENSGALP00000001611	cellular organisms	1	100
ENSGALP00000001613	cellular organisms	1	91
ENSGALP00000001614	cellular organisms	1	91
ENSGALP00000001617	cellular organisms	1	100
ENSGALP00000001622	Opisthokonta	3	100
ENSGALP00000001626	Gnathostomata	10	100
ENSGALP00000001632	cellular organisms	1	100
ENSGALP00000001633	Euteleostomi	11	100
ENSGALP00000001635	cellular organisms	1	95
ENSGALP00000001637	cellular organisms	1	100
ENSGALP00000001640	Opisthokonta	3	90
ENSGALP00000001645	cellular organisms	1	100
ENSGALP00000001655	cellular organisms	1	100
ENSGALP00000001656	cellular organisms	1	95
ENSGALP00000001658	cellular organisms	1	95
ENSGALP00000001660	Opisthokonta	3	100
ENSGALP00000001661	cellular organisms	1	83
ENSGALP00000001664	cellular organisms	1	100
ENSGALP00000001674	cellular organisms	1	100
ENSGALP00000001676	Opisthokonta	3	100
ENSGALP00000001681	cellular organisms	1	100
ENSGALP00000001684	cellular organisms	1	100
ENSGALP00000001685	cellular organisms	1	100
ENSGALP00000001688	cellular organisms	1	100
ENSGALP00000001689	cellular organisms	1	100
ENSGALP00000001691	Opisthokonta	3	100
ENSGALP00000001693	Eukaryota	2	100
ENSGALP00000001700	cellular organisms	1	91
