#gene	phylostratum	rank	taxonomic_representativeness
jgi|PleosPC15_2|1014873|gw1.10.313.1	Eukaryota	2	90
jgi|PleosPC15_2|1014892|gw1.04.948.1	Fungi	4	100
jgi|PleosPC15_2|1014905|gw1.11.556.1	Eukaryota	2	90
jgi|PleosPC15_2|1014957|gw1.07.696.1	Eukaryota	2	81
jgi|PleosPC15_2|1014958|gw1.08.644.1	cellular organisms	1	100
jgi|PleosPC15_2|1014978|gw1.08.648.1	cellular organisms	1	100
jgi|PleosPC15_2|1014983|gw1.03.894.1	Eukaryota	2	100
jgi|PleosPC15_2|1015044|gw1.04.975.1	Eukaryota	2	90
jgi|PleosPC15_2|1015064|gw1.07.705.1	Eukaryota	2	63
jgi|PleosPC15_2|1015065|gw1.11.563.1	Eukaryota	2	63
jgi|PleosPC15_2|1015067|gw1.11.564.1	Eukaryota	2	63
jgi|PleosPC15_2|1015091|gw1.01.1386.1	cellular organisms	1	91
jgi|PleosPC15_2|1015105|gw1.01.1391.1	cellular organisms	1	83
jgi|PleosPC15_2|1015108|gw1.02.394.1	Eukaryota	2	81
jgi|PleosPC15_2|1015110|gw1.11.568.1	Eukaryota	2	81
jgi|PleosPC15_2|1015126|gw1.07.710.1	cellular organisms	1	100
jgi|PleosPC15_2|1015127|gw1.05.959.1	cellular organisms	1	100
jgi|PleosPC15_2|1015133|gw1.06.622.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1015145|gw1.07.713.1	cellular organisms	1	100
jgi|PleosPC15_2|1015173|gw1.07.716.1	cellular organisms	1	83
jgi|PleosPC15_2|1015209|gw1.07.721.1	cellular organisms	1	83
jgi|PleosPC15_2|1015211|gw1.12.30.1	cellular organisms	1	83
jgi|PleosPC15_2|1015212|gw1.03.921.1	cellular organisms	1	83
jgi|PleosPC15_2|1015217|gw1.02.398.1	Dikarya	5	87
jgi|PleosPC15_2|1015251|gw1.02.399.1	cellular organisms	1	75
jgi|PleosPC15_2|1015254|gw1.07.727.1	Eukaryota	2	63
jgi|PleosPC15_2|1015256|gw1.08.670.1	Eukaryota	2	63
jgi|PleosPC15_2|1015258|gw1.07.728.1	cellular organisms	1	58
jgi|PleosPC15_2|1015290|gw1.07.733.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1015291|gw1.04.1009.1	Eukaryota	2	100
jgi|PleosPC15_2|1015321|gw1.08.672.1	cellular organisms	1	100
jgi|PleosPC15_2|1015322|gw1.01.1420.1	cellular organisms	1	100
jgi|PleosPC15_2|1015325|gw1.07.737.1	cellular organisms	1	100
jgi|PleosPC15_2|1015334|gw1.01.1423.1	Eukaryota	2	100
jgi|PleosPC15_2|1015341|gw1.07.740.1	cellular organisms	1	100
jgi|PleosPC15_2|1015361|gw1.10.328.1	cellular organisms	1	75
jgi|PleosPC15_2|1015363|gw1.06.643.1	Eukaryota	2	81
jgi|PleosPC15_2|1015366|gw1.04.1018.1	Eukaryota	2	72
jgi|PleosPC15_2|1015367|gw1.01.1432.1	Eukaryota	2	72
jgi|PleosPC15_2|1015389|gw1.11.592.1	Eukaryota	2	81
jgi|PleosPC15_2|1015429|gw1.04.1024.1	Eukaryota	2	100
jgi|PleosPC15_2|1015432|gw1.11.595.1	cellular organisms	1	100
jgi|PleosPC15_2|1015485|gw1.04.1043.1	Eukaryota	2	72
jgi|PleosPC15_2|1015506|gw1.06.651.1	Eukaryota	2	90
jgi|PleosPC15_2|1015572|gw1.04.1062.1	cellular organisms	1	100
jgi|PleosPC15_2|1015621|gw1.01.1482.1	Eukaryota	2	63
jgi|PleosPC15_2|1015639|gw1.05.1014.1	cellular organisms	1	100
jgi|PleosPC15_2|1015783|gw1.05.1035.1	cellular organisms	1	83
jgi|PleosPC15_2|1015785|gw1.01.1510.1	cellular organisms	1	75
jgi|PleosPC15_2|1015978|gw1.08.732.1	Agaricales	10	66
jgi|PleosPC15_2|1015994|gw1.08.735.1	Eukaryota	2	100
jgi|PleosPC15_2|1016045|gw1.08.740.1	Opisthokonta	3	90
jgi|PleosPC15_2|1016051|gw1.07.794.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1016084|gw1.11.634.1	Eukaryota	2	54
jgi|PleosPC15_2|1016085|gw1.07.799.1	Eukaryota	2	54
jgi|PleosPC15_2|1016088|gw1.10.368.1	Eukaryota	2	54
jgi|PleosPC15_2|1016092|gw1.01.1549.1	Eukaryota	2	54
jgi|PleosPC15_2|1016093|gw1.04.1134.1	Eukaryota	2	72
jgi|PleosPC15_2|1016215|gw1.04.1152.1	cellular organisms	1	66
jgi|PleosPC15_2|1016241|gw1.01.1582.1	cellular organisms	1	91
jgi|PleosPC15_2|1016309|gw1.02.492.1	Dikarya	5	75
jgi|PleosPC15_2|1016318|gw1.02.494.1	cellular organisms	1	100
jgi|PleosPC15_2|1016358|gw1.04.1164.1	cellular organisms	1	100
jgi|PleosPC15_2|1016374|gw1.01.1614.1	cellular organisms	1	100
jgi|PleosPC15_2|1016390|gw1.09.387.1	Fungi	4	44
jgi|PleosPC15_2|1016424|gw1.01.1627.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1016425|gw1.10.383.1	cellular organisms	1	100
jgi|PleosPC15_2|1016434|gw1.07.833.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1016441|gw1.09.388.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1016461|gw1.10.387.1	cellular organisms	1	100
jgi|PleosPC15_2|1016467|gw1.08.760.1	Dikarya	5	75
jgi|PleosPC15_2|1016491|gw1.01.1638.1	Agaricomycetes	8	60
jgi|PleosPC15_2|1016581|gw1.06.736.1	Eukaryota	2	45
jgi|PleosPC15_2|1016624|gw1.06.741.1	Eukaryota	2	63
jgi|PleosPC15_2|1016646|gw1.12.34.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1016647|gw1.08.771.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1016649|gw1.09.393.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1016679|gw1.02.536.1	cellular organisms	1	91
jgi|PleosPC15_2|1016723|gw1.04.1218.1	cellular organisms	1	100
jgi|PleosPC15_2|1016789|gw1.07.871.1	Fungi	4	100
jgi|PleosPC15_2|1016848|gw1.10.413.1	Basidiomycota	6	100
jgi|PleosPC15_2|1016849|gw1.01.1682.1	Eukaryota	2	81
jgi|PleosPC15_2|1016852|gw1.03.1041.1	Fungi	4	66
jgi|PleosPC15_2|1016853|gw1.01.1683.1	Fungi	4	66
jgi|PleosPC15_2|1016854|gw1.08.784.1	Fungi	4	66
jgi|PleosPC15_2|1016896|gw1.04.1240.1	Eukaryota	2	90
jgi|PleosPC15_2|1016901|gw1.08.785.1	Eukaryota	2	90
jgi|PleosPC15_2|1016921|gw1.01.1693.1	Basidiomycota	6	85
jgi|PleosPC15_2|1016941|gw1.04.1250.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1016980|gw1.09.408.1	Eukaryota	2	100
jgi|PleosPC15_2|1016984|gw1.09.411.1	cellular organisms	1	100
jgi|PleosPC15_2|1016986|gw1.06.783.1	cellular organisms	1	83
jgi|PleosPC15_2|1016987|gw1.06.784.1	Eukaryota	2	90
jgi|PleosPC15_2|1016988|gw1.03.1053.1	Eukaryota	2	81
jgi|PleosPC15_2|1016989|gw1.02.563.1	Eukaryota	2	81
jgi|PleosPC15_2|1016991|gw1.10.418.1	cellular organisms	1	83
jgi|PleosPC15_2|1016993|gw1.07.893.1	Eukaryota	2	63
jgi|PleosPC15_2|1016994|gw1.09.412.1	Eukaryota	2	72
jgi|PleosPC15_2|1017013|gw1.07.895.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1017028|gw1.07.897.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1017034|gw1.04.1260.1	Agaricomycotina	7	100
jgi|PleosPC15_2|1017040|gw1.04.1263.1	cellular organisms	1	50
jgi|PleosPC15_2|1017042|gw1.05.1159.1	cellular organisms	1	50
jgi|PleosPC15_2|1017045|gw1.07.898.1	cellular organisms	1	58
jgi|PleosPC15_2|1017047|gw1.07.899.1	cellular organisms	1	50
jgi|PleosPC15_2|1017048|gw1.09.414.1	cellular organisms	1	58
jgi|PleosPC15_2|1017064|gw1.08.802.1	Eukaryota	2	90
jgi|PleosPC15_2|1017074|gw1.06.790.1	cellular organisms	1	75
jgi|PleosPC15_2|1017075|gw1.07.901.1	Eukaryota	2	54
jgi|PleosPC15_2|1017076|gw1.06.791.1	cellular organisms	1	66
jgi|PleosPC15_2|1017077|gw1.09.418.1	cellular organisms	1	58
jgi|PleosPC15_2|1017081|gw1.10.426.1	cellular organisms	1	50
jgi|PleosPC15_2|1017082|gw1.01.1712.1	cellular organisms	1	50
jgi|PleosPC15_2|1017116|gw1.09.421.1	Eukaryota	2	90
jgi|PleosPC15_2|1017130|gw1.10.428.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1017132|gw1.11.702.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1017134|gw1.05.1171.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1017172|gw1.04.1273.1	Eukaryota	2	100
jgi|PleosPC15_2|1017187|gw1.01.1725.1	cellular organisms	1	83
jgi|PleosPC15_2|1017205|gw1.03.1069.1	Eukaryota	2	54
jgi|PleosPC15_2|1017206|gw1.01.1726.1	Eukaryota	2	54
jgi|PleosPC15_2|1017207|gw1.03.1070.1	Eukaryota	2	63
jgi|PleosPC15_2|1017219|gw1.02.591.1	Dikarya	5	75
jgi|PleosPC15_2|1017500|gw1.07.970.1	cellular organisms	1	100
jgi|PleosPC15_2|1017501|gw1.07.971.1	cellular organisms	1	100
jgi|PleosPC15_2|1017509|gw1.06.828.1	cellular organisms	1	100
jgi|PleosPC15_2|1017784|gw1.10.471.1	Eukaryota	2	100
jgi|PleosPC15_2|1018153|gw1.05.1283.1	Eukaryota	2	45
jgi|PleosPC15_2|1018165|gw1.01.1800.1	Eukaryota	2	100
jgi|PleosPC15_2|1018429|gw1.07.1128.1	Eukaryota	2	63
jgi|PleosPC15_2|1018497|gw1.11.875.1	cellular organisms	1	100
jgi|PleosPC15_2|1018721|gw1.09.552.1	Eukaryota	2	81
jgi|PleosPC15_2|1018781|gw1.01.1858.1	Eukaryota	2	81
jgi|PleosPC15_2|1018923|gw1.01.1877.1	cellular organisms	1	100
jgi|PleosPC15_2|1019128|gw1.07.1225.1	Dikarya	5	100
jgi|PleosPC15_2|1019184|gw1.03.1259.1	cellular organisms	1	91
jgi|PleosPC15_2|1019370|gw1.02.674.1	cellular organisms	1	100
jgi|PleosPC15_2|1019514|gw1.08.1042.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1019754|gw1.09.647.1	cellular organisms	1	100
jgi|PleosPC15_2|1019918|gw1.11.1053.1	cellular organisms	1	100
jgi|PleosPC15_2|1019974|gw1.11.1061.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1019987|gw1.11.1066.1	cellular organisms	1	100
jgi|PleosPC15_2|1019990|gw1.07.1342.1	Fungi	4	66
jgi|PleosPC15_2|1020042|gw1.05.1454.1	cellular organisms	1	100
jgi|PleosPC15_2|1020068|gw1.08.1105.1	cellular organisms	1	100
jgi|PleosPC15_2|1020071|gw1.08.1106.1	Eukaryota	2	36
jgi|PleosPC15_2|1020076|gw1.11.1081.1	Eukaryota	2	36
jgi|PleosPC15_2|1020141|gw1.06.1036.1	cellular organisms	1	100
jgi|PleosPC15_2|1020172|gw1.01.1989.1	cellular organisms	1	100
jgi|PleosPC15_2|1020211|gw1.05.1477.1	Eukaryota	2	90
jgi|PleosPC15_2|1020218|gw1.03.1359.1	cellular organisms	1	100
jgi|PleosPC15_2|1020351|gw1.05.1494.1	cellular organisms	1	100
jgi|PleosPC15_2|1020438|gw1.09.702.1	cellular organisms	1	91
jgi|PleosPC15_2|1020527|gw1.06.1066.1	Eukaryota	2	100
jgi|PleosPC15_2|1020640|gw1.01.2033.1	Eukaryota	2	90
jgi|PleosPC15_2|1020767|gw1.11.1163.1	Fungi	4	77
jgi|PleosPC15_2|1020854|gw1.01.2061.1	Eukaryota	2	81
jgi|PleosPC15_2|1020912|gw1.11.1185.1	Eukaryota	2	45
jgi|PleosPC15_2|1020914|gw1.09.738.1	Eukaryota	2	45
jgi|PleosPC15_2|1020917|gw1.11.1187.1	Agaricomycetes	8	40
jgi|PleosPC15_2|1020920|gw1.09.739.1	Agaricales	10	33
jgi|PleosPC15_2|1020921|gw1.11.1188.1	Agaricomycetes	8	40
jgi|PleosPC15_2|1020922|gw1.08.1217.1	Agaricales	10	33
jgi|PleosPC15_2|1020926|gw1.05.1542.1	Agaricales	10	33
jgi|PleosPC15_2|1020940|gw1.11.1192.1	Agaricales	10	33
jgi|PleosPC15_2|1020942|gw1.05.1545.1	Agaricales	10	33
jgi|PleosPC15_2|1020978|gw1.06.1088.1	cellular organisms	1	100
jgi|PleosPC15_2|1021045|gw1.04.1498.1	Eukaryota	2	54
jgi|PleosPC15_2|1021085|gw1.03.1446.1	Agaricomycotina	7	100
jgi|PleosPC15_2|1021086|gw1.05.1565.1	cellular organisms	1	100
jgi|PleosPC15_2|1021089|gw1.11.1209.1	Eukaryota	2	100
jgi|PleosPC15_2|1021093|gw1.01.2093.1	Eukaryota	2	100
jgi|PleosPC15_2|1021103|gw1.07.1478.1	Fungi	4	100
jgi|PleosPC15_2|1021123|gw1.05.1568.1	Eukaryota	2	81
jgi|PleosPC15_2|1021126|gw1.09.752.1	Eukaryota	2	90
jgi|PleosPC15_2|1021127|gw1.02.760.1	Eukaryota	2	90
jgi|PleosPC15_2|1021177|gw1.01.2102.1	cellular organisms	1	100
jgi|PleosPC15_2|1021397|gw1.01.2124.1	cellular organisms	1	91
jgi|PleosPC15_2|1021425|gw1.08.1266.1	cellular organisms	1	75
jgi|PleosPC15_2|1021538|gw1.07.1542.1	cellular organisms	1	66
jgi|PleosPC15_2|1021555|gw1.09.780.1	cellular organisms	1	91
jgi|PleosPC15_2|1021615|gw1.09.786.1	cellular organisms	1	75
jgi|PleosPC15_2|1021616|gw1.01.2155.1	cellular organisms	1	100
jgi|PleosPC15_2|1021621|gw1.05.1621.1	Basidiomycota	6	85
jgi|PleosPC15_2|1021636|gw1.07.1551.1	Eukaryota	2	90
jgi|PleosPC15_2|1021681|gw1.07.1558.1	cellular organisms	1	100
jgi|PleosPC15_2|1021683|gw1.04.1542.1	cellular organisms	1	91
jgi|PleosPC15_2|1021796|gw1.10.718.1	cellular organisms	1	100
jgi|PleosPC15_2|1021872|gw1.08.1320.1	cellular organisms	1	91
jgi|PleosPC15_2|1022221|gw1.05.1685.1	cellular organisms	1	50
jgi|PleosPC15_2|1022258|gw1.05.1690.1	Eukaryota	2	45
jgi|PleosPC15_2|1022322|gw1.06.1203.1	cellular organisms	1	100
jgi|PleosPC15_2|1022329|gw1.11.1310.1	Eukaryota	2	81
jgi|PleosPC15_2|1022366|gw1.11.1312.1	Eukaryota	2	45
jgi|PleosPC15_2|1022370|gw1.06.1208.1	Eukaryota	2	45
jgi|PleosPC15_2|1022385|gw1.04.1596.1	cellular organisms	1	100
jgi|PleosPC15_2|1022435|gw1.05.1711.1	Eukaryota	2	100
jgi|PleosPC15_2|1022539|gw1.05.1718.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1022581|gw1.03.1607.1	cellular organisms	1	91
jgi|PleosPC15_2|1022692|gw1.03.1618.1	cellular organisms	1	75
jgi|PleosPC15_2|1022702|gw1.06.1234.1	Eukaryota	2	54
jgi|PleosPC15_2|1022730|gw1.10.765.1	cellular organisms	1	91
jgi|PleosPC15_2|1022778|gw1.10.769.1	cellular organisms	1	91
jgi|PleosPC15_2|1022853|gw1.02.838.1	Eukaryota	2	54
jgi|PleosPC15_2|1022856|gw1.03.1631.1	cellular organisms	1	100
jgi|PleosPC15_2|1022987|gw1.07.1738.1	cellular organisms	1	100
jgi|PleosPC15_2|1023114|gw1.11.1399.1	Eukaryota	2	63
jgi|PleosPC15_2|1023137|gw1.10.793.1	cellular organisms	1	100
jgi|PleosPC15_2|1023235|gw1.03.1663.1	Eukaryota	2	100
jgi|PleosPC15_2|1023236|gw1.04.1658.1	Eukaryota	2	100
jgi|PleosPC15_2|1023267|gw1.01.2331.1	Eukaryota	2	100
jgi|PleosPC15_2|1023268|gw1.03.1665.1	Eukaryota	2	100
jgi|PleosPC15_2|1023298|gw1.07.1777.1	cellular organisms	1	91
jgi|PleosPC15_2|1023300|gw1.07.1778.1	Eukaryota	2	100
jgi|PleosPC15_2|1023301|gw1.11.1422.1	Eukaryota	2	100
jgi|PleosPC15_2|1023313|gw1.07.1784.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1023332|gw1.02.872.1	Fungi	4	66
jgi|PleosPC15_2|1023333|gw1.01.2338.1	Opisthokonta	3	70
jgi|PleosPC15_2|1023335|gw1.11.1425.1	cellular organisms	1	100
jgi|PleosPC15_2|1023395|gw1.01.2348.1	cellular organisms	1	100
jgi|PleosPC15_2|1023398|gw1.01.2349.1	Eukaryota	2	81
jgi|PleosPC15_2|1023405|gw1.11.1430.1	Dikarya	5	100
jgi|PleosPC15_2|1023454|gw1.05.1832.1	cellular organisms	1	91
jgi|PleosPC15_2|1023504|gw1.01.2366.1	cellular organisms	1	100
jgi|PleosPC15_2|1023604|gw1.02.887.1	cellular organisms	1	100
jgi|PleosPC15_2|1023645|gw1.04.1697.1	Eukaryota	2	100
jgi|PleosPC15_2|1023646|gw1.04.1698.1	Eukaryota	2	100
jgi|PleosPC15_2|1023681|gw1.09.952.1	Agaricomycotina	7	100
jgi|PleosPC15_2|1023682|gw1.09.953.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1023709|gw1.10.826.1	cellular organisms	1	91
jgi|PleosPC15_2|1023822|gw1.11.1475.1	cellular organisms	1	100
jgi|PleosPC15_2|1023882|gw1.09.967.1	Eukaryota	2	45
jgi|PleosPC15_2|1023923|gw1.06.1306.1	cellular organisms	1	100
jgi|PleosPC15_2|1023937|gw1.02.904.1	cellular organisms	1	100
jgi|PleosPC15_2|1023970|gw1.02.909.1	Eukaryota	2	54
jgi|PleosPC15_2|1023971|gw1.07.1865.1	cellular organisms	1	91
jgi|PleosPC15_2|1023973|gw1.07.1866.1	cellular organisms	1	91
jgi|PleosPC15_2|1023983|gw1.09.971.1	Agaricomycetes	8	80
jgi|PleosPC15_2|1023991|gw1.05.1898.1	cellular organisms	1	100
jgi|PleosPC15_2|1024019|gw1.10.856.1	Eukaryota	2	54
jgi|PleosPC15_2|1024089|gw1.07.1882.1	cellular organisms	1	83
jgi|PleosPC15_2|1024167|gw1.01.2442.1	Dikarya	5	100
jgi|PleosPC15_2|1024183|gw1.03.1754.1	Eukaryota	2	100
jgi|PleosPC15_2|1024233|gw1.10.868.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1024267|gw1.11.1535.1	cellular organisms	1	75
jgi|PleosPC15_2|1024283|gw1.08.1526.1	Eukaryota	2	100
jgi|PleosPC15_2|1024357|gw1.01.2460.1	Agaricomycetes	8	100
jgi|PleosPC15_2|1024380|gw1.05.1941.1	Agaricomycotina	7	100
jgi|PleosPC15_2|1024446|gw1.07.1929.1	Eukaryota	2	90
jgi|PleosPC15_2|1024511|gw1.06.1352.1	Eukaryota	2	63
jgi|PleosPC15_2|1024520|gw1.03.1782.1	Eukaryota	2	63
jgi|PleosPC15_2|1024527|gw1.09.1016.1	Eukaryota	2	54
jgi|PleosPC15_2|1024528|gw1.05.1961.1	Eukaryota	2	54
jgi|PleosPC15_2|1024541|gw1.02.949.1	Fungi	4	66
jgi|PleosPC15_2|1024554|gw1.11.1567.1	cellular organisms	1	100
jgi|PleosPC15_2|1024614|gw1.11.1573.1	Possible contamination or HGT	NA	27
jgi|PleosPC15_2|1024674|gw1.07.1961.1	Fungi	4	100
jgi|PleosPC15_2|1024687|gw1.04.1795.1	cellular organisms	1	100
jgi|PleosPC15_2|1024738|gw1.07.1973.1	Eukaryota	2	54
jgi|PleosPC15_2|1024739|gw1.05.1981.1	Eukaryota	2	54
jgi|PleosPC15_2|1024740|gw1.07.1974.1	Eukaryota	2	54
