#gene	phylostratum	rank	taxonomic_representativeness
BniB000291-PA	cellular organisms	1	88
BniB000292-PA	cellular organisms	1	88
BniB000293-PA	cellular organisms	1	72
BniB000294-PA	Brassica nigra	19	100
BniB000295-PA	cellular organisms	1	72
BniB000296-PA	cellular organisms	1	72
BniB000297-PA	cellular organisms	1	72
BniB000298-PA	cellular organisms	1	100
BniB000299-PA	Eukaryota	2	94
BniB000300-PA	cellular organisms	1	100
BniB000301-PA	Embryophyta	6	92
BniB000302-PA	cellular organisms	1	88
BniB000303-PA	Mesangiospermae	11	100
BniB000304-PA	Eukaryota	2	100
BniB000305-PA	cellular organisms	1	100
BniB000306-PA	cellular organisms	1	100
BniB000307-PA	cellular organisms	1	100
BniB000308-PA	cellular organisms	1	100
BniB000309-PA	Viridiplantae	3	100
BniB000310-PA	cellular organisms	1	100
BniB000311-PA	cellular organisms	1	100
BniB000312-PA	cellular organisms	1	100
BniB000313-PA	cellular organisms	1	100
BniB000314-PA	cellular organisms	1	94
BniB000315-PA	Brassiceae	17	100
BniB000316-PA	Mesangiospermae	11	100
BniB000317-PA	cellular organisms	1	100
BniB000318-PA	cellular organisms	1	100
BniB000319-PA	cellular organisms	1	94
BniB000320-PA	cellular organisms	1	100
BniB000321-PA	cellular organisms	1	100
BniB000322-PA	cellular organisms	1	100
BniB000323-PA	cellular organisms	1	100
BniB000324-PA	cellular organisms	1	100
BniB000325-PA	cellular organisms	1	88
BniB000326-PA	cellular organisms	1	100
BniB000327-PA	cellular organisms	1	100
BniB000328-PA	Spermatophyta	9	100
BniB000329-PA	Euphyllophyta	8	90
BniB000330-PA	cellular organisms	1	100
BniB000331-PA	cellular organisms	1	94
BniB000332-PA	Eukaryota	2	94
BniB000333-PA	cellular organisms	1	100
BniB000334-PA	Eukaryota	2	100
BniB000335-PA	cellular organisms	1	94
BniB000336-PA	Mesangiospermae	11	100
BniB000337-PA	Magnoliopsida	10	100
BniB000338-PA	cellular organisms	1	100
BniB000339-PA	Tracheophyta	7	100
BniB000340-PA	cellular organisms	1	100
BniB000341-PA	cellular organisms	1	100
BniB000342-PA	Streptophytina	5	100
BniB000343-PA	Embryophyta	6	92
BniB000344-PA	Streptophyta	4	93
BniB000345-PA	cellular organisms	1	100
BniB000346-PA	Streptophyta	4	93
BniB000347-PA	cellular organisms	1	100
BniB000348-PA	cellular organisms	1	100
BniB000349-PA	Mesangiospermae	11	100
BniB000350-PA	cellular organisms	1	100
BniB000351-PA	Magnoliopsida	10	100
BniB000352-PA	cellular organisms	1	100
BniB000353-PA	cellular organisms	1	100
BniB000354-PA	cellular organisms	1	88
BniB000355-PA	cellular organisms	1	94
BniB000356-PA	cellular organisms	1	77
BniB000357-PA	cellular organisms	1	94
BniB000358-PA	cellular organisms	1	100
BniB000359-PA	Viridiplantae	3	100
BniB000360-PA	cellular organisms	1	100
BniB000361-PA	Eukaryota	2	100
BniB000362-PA	cellular organisms	1	100
BniB000363-PA	cellular organisms	1	100
BniB000364-PA	cellular organisms	1	100
BniB000365-PA	cellular organisms	1	100
BniB000366-PA	Streptophytina	5	100
BniB000367-PA	cellular organisms	1	100
BniB000368-PA	cellular organisms	1	100
BniB000369-PA	Eukaryota	2	82
BniB000370-PA	Embryophyta	6	100
BniB000371-PA	Streptophyta	4	93
BniB000372-PA	Viridiplantae	3	100
BniB000373-PA	cellular organisms	1	100
BniB000374-PA	cellular organisms	1	100
BniB000375-PA	Streptophyta	4	100
BniB000376-PA	cellular organisms	1	100
BniB000377-PA	cellular organisms	1	100
BniB000378-PA	cellular organisms	1	94
BniB000379-PA	cellular organisms	1	100
BniB000380-PA	cellular organisms	1	94
BniB000381-PA	cellular organisms	1	100
BniB000382-PA	cellular organisms	1	100
BniB000383-PA	cellular organisms	1	88
BniB000384-PA	Brassicaceae	16	100
BniB000385-PA	cellular organisms	1	100
BniB000386-PA	cellular organisms	1	100
BniB000387-PA	cellular organisms	1	94
BniB000388-PA	cellular organisms	1	72
BniB000389-PA	Euphyllophyta	8	100
BniB000390-PA	cellular organisms	1	100
BniB000391-PA	Streptophyta	4	100
BniB000392-PA	Absent from the DIAMOND/MMseqs2 results	NA	NA
BniB000393-PA	Euphyllophyta	8	100
BniB000394-PA	Eukaryota	2	100
BniB000395-PA	cellular organisms	1	100
BniB000396-PA	cellular organisms	1	88
BniB000397-PA	cellular organisms	1	100
BniB000398-PA	cellular organisms	1	100
BniB000399-PA	cellular organisms	1	100
BniB000400-PA	Embryophyta	6	92
BniB000401-PA	Viridiplantae	3	93
BniB000402-PA	cellular organisms	1	94
BniB000403-PA	cellular organisms	1	94
BniB000404-PA	cellular organisms	1	100
BniB000405-PA	cellular organisms	1	88
BniB000406-PA	Viridiplantae	3	100
BniB000407-PA	cellular organisms	1	83
BniB000408-PA	Mesangiospermae	11	100
BniB000409-PA	cellular organisms	1	77
BniB000410-PA	rosids	13	100
BniB000411-PA	cellular organisms	1	100
BniB000412-PA	cellular organisms	1	100
BniB000413-PA	Eukaryota	2	100
BniB000414-PA	cellular organisms	1	83
BniB000415-PA	cellular organisms	1	100
BniB000416-PA	cellular organisms	1	100
BniB000417-PA	cellular organisms	1	77
BniB000418-PA	cellular organisms	1	100
BniB000419-PA	Mesangiospermae	11	100
BniB000420-PA	cellular organisms	1	100
BniB000421-PA	Spermatophyta	9	100
BniB000422-PA	cellular organisms	1	100
BniB000423-PA	cellular organisms	1	100
BniB000424-PA	cellular organisms	1	100
BniB000425-PA	Eukaryota	2	94
BniB000426-PA	cellular organisms	1	94
BniB000427-PA	cellular organisms	1	100
BniB000428-PA	cellular organisms	1	61
BniB000429-PA	cellular organisms	1	100
BniB000430-PA	Magnoliopsida	10	100
BniB000431-PA	Eukaryota	2	94
BniB000432-PA	Eukaryota	2	82
BniB000433-PA	Magnoliopsida	10	100
BniB000434-PA	Eukaryota	2	100
BniB000435-PA	cellular organisms	1	77
BniB000436-PA	cellular organisms	1	100
BniB000437-PA	Mesangiospermae	11	87
BniB000438-PA	cellular organisms	1	100
BniB000439-PA	cellular organisms	1	83
BniB000440-PA	cellular organisms	1	100
BniB000441-PA	cellular organisms	1	100
BniB000442-PA	cellular organisms	1	100
BniB000443-PA	Brassicaceae	16	100
BniB000444-PA	cellular organisms	1	100
BniB000445-PA	Brassicaceae	16	100
BniB000446-PA	Streptophyta	4	100
BniB000447-PA	cellular organisms	1	100
BniB000448-PA	cellular organisms	1	100
BniB000449-PA	cellular organisms	1	100
BniB000450-PA	Eukaryota	2	100
BniB000451-PA	Magnoliopsida	10	100
BniB000452-PA	cellular organisms	1	100
BniB000453-PA	cellular organisms	1	100
BniB000454-PA	cellular organisms	1	100
BniB000455-PA	Mesangiospermae	11	100
BniB000456-PA	Mesangiospermae	11	100
BniB000457-PA	Magnoliopsida	10	100
BniB000458-PA	Pentapetalae	12	100
BniB000459-PA	Spermatophyta	9	100
BniB000460-PA	cellular organisms	1	100
BniB000461-PA	Spermatophyta	9	100
BniB000462-PA	cellular organisms	1	88
BniB000463-PA	Eukaryota	2	100
BniB000464-PA	cellular organisms	1	94
BniB000465-PA	Mesangiospermae	11	100
BniB000466-PA	Embryophyta	6	92
BniB000467-PA	cellular organisms	1	94
BniB000468-PA	cellular organisms	1	100
BniB000469-PA	cellular organisms	1	100
BniB000470-PA	Streptophyta	4	100
BniB000471-PA	cellular organisms	1	88
BniB000472-PA	cellular organisms	1	77
BniB000473-PA	cellular organisms	1	100
BniB000474-PA	Mesangiospermae	11	75
BniB000475-PA	Eukaryota	2	82
BniB000476-PA	cellular organisms	1	94
BniB000477-PA	Eukaryota	2	88
BniB000478-PA	cellular organisms	1	100
BniB000479-PA	cellular organisms	1	100
BniB000480-PA	cellular organisms	1	100
BniB000481-PA	cellular organisms	1	100
BniB000482-PA	cellular organisms	1	100
BniB000483-PA	Mesangiospermae	11	100
BniB000484-PA	cellular organisms	1	94
BniB000485-PA	cellular organisms	1	100
BniB000486-PA	cellular organisms	1	100
BniB000487-PA	Mesangiospermae	11	100
BniB000488-PA	cellular organisms	1	100
BniB000489-PA	cellular organisms	1	100
BniB000490-PA	cellular organisms	1	88
BniB000491-PA	cellular organisms	1	100
BniB000492-PA	Eukaryota	2	100
BniB000493-PA	Embryophyta	6	100
BniB000494-PA	cellular organisms	1	100
BniB000495-PA	cellular organisms	1	100
BniB000496-PA	Eukaryota	2	82
BniB000497-PA	cellular organisms	1	83
BniB000498-PA	cellular organisms	1	88
BniB000499-PA	Mesangiospermae	11	100
BniB000500-PA	cellular organisms	1	77
BniB000501-PA	cellular organisms	1	77
BniB000502-PA	cellular organisms	1	83
BniB000503-PA	cellular organisms	1	100
BniB000504-PA	cellular organisms	1	94
BniB000505-PA	Brassica	18	100
BniB000506-PA	Embryophyta	6	100
BniB000507-PA	Viridiplantae	3	100
BniB000508-PA	cellular organisms	1	100
BniB000509-PA	cellular organisms	1	88
BniB000510-PA	Brassicaceae	16	66
BniB000511-PA	Spermatophyta	9	100
BniB000512-PA	Magnoliopsida	10	100
BniB000513-PA	cellular organisms	1	66
BniB000514-PA	Eukaryota	2	64
BniB000515-PA	cellular organisms	1	77
BniB000516-PA	cellular organisms	1	100
BniB000517-PA	Streptophyta	4	100
BniB000518-PA	Eukaryota	2	88
BniB000519-PA	Streptophyta	4	100
BniB000520-PA	cellular organisms	1	100
BniB000521-PA	Embryophyta	6	100
BniB000522-PA	cellular organisms	1	100
BniB000523-PA	cellular organisms	1	100
BniB000524-PA	cellular organisms	1	100
BniB000525-PA	cellular organisms	1	100
BniB000526-PA	Brassica nigra	19	100
BniB000527-PA	cellular organisms	1	100
BniB000528-PA	Eukaryota	2	100
BniB000529-PA	Eukaryota	2	94
BniB000530-PA	Eukaryota	2	100
BniB000531-PA	cellular organisms	1	100
BniB000532-PA	cellular organisms	1	83
BniB000533-PA	cellular organisms	1	100
BniB000534-PA	cellular organisms	1	100
BniB000535-PA	cellular organisms	1	94
BniB000536-PA	cellular organisms	1	100
BniB000537-PA	cellular organisms	1	94
BniB000538-PA	cellular organisms	1	94
BniB000539-PA	cellular organisms	1	100
BniB000540-PA	cellular organisms	1	100
BniB000541-PA	cellular organisms	1	83
BniB000542-PA	cellular organisms	1	100
BniB000543-PA	cellular organisms	1	100
BniB000544-PA	cellular organisms	1	100
BniB000545-PA	cellular organisms	1	100
BniB000546-PA	cellular organisms	1	66
BniB000547-PA	cellular organisms	1	100
BniB000548-PA	Embryophyta	6	92
BniB000549-PA	cellular organisms	1	100
BniB000550-PA	cellular organisms	1	83
BniB000551-PA	cellular organisms	1	100
BniB000552-PA	Eukaryota	2	82
BniB000553-PA	Magnoliopsida	10	100
BniB000554-PA	cellular organisms	1	100
BniB000555-PA	cellular organisms	1	100
BniB000556-PA	cellular organisms	1	94
BniB000557-PA	cellular organisms	1	44
BniB000558-PA	cellular organisms	1	100
BniB000559-PA	Mesangiospermae	11	100
BniB000560-PA	cellular organisms	1	100
BniB000561-PA	cellular organisms	1	100
BniB000562-PA	cellular organisms	1	100
BniB000563-PA	Spermatophyta	9	90
BniB000564-PA	Eukaryota	2	94
BniB000565-PA	cellular organisms	1	94
BniB000566-PA	cellular organisms	1	66
BniB000567-PA	cellular organisms	1	83
BniB000568-PA	cellular organisms	1	100
BniB000569-PA	cellular organisms	1	100
BniB000570-PA	cellular organisms	1	100
BniB000571-PA	cellular organisms	1	100
BniB000572-PA	cellular organisms	1	55
BniB000573-PA	cellular organisms	1	100
BniB000574-PA	cellular organisms	1	100
BniB000575-PA	cellular organisms	1	83
BniB000576-PA	cellular organisms	1	100
BniB000577-PA	cellular organisms	1	100
BniB000578-PA	Eukaryota	2	100
BniB000579-PA	cellular organisms	1	83
BniB000580-PA	cellular organisms	1	83
BniB000581-PA	cellular organisms	1	100
BniB000582-PA	cellular organisms	1	100
BniB000583-PA	cellular organisms	1	100
BniB000584-PA	cellular organisms	1	100
BniB000585-PA	cellular organisms	1	100
BniB000586-PA	cellular organisms	1	100
BniB000587-PA	cellular organisms	1	94
BniB000588-PA	cellular organisms	1	100
BniB000589-PA	cellular organisms	1	100
BniB000590-PA	cellular organisms	1	100
BniB000591-PA	Eukaryota	2	100
BniB000592-PA	cellular organisms	1	100
BniB000593-PA	cellular organisms	1	100
BniB000594-PA	cellular organisms	1	100
BniB000595-PA	cellular organisms	1	94
BniB000596-PA	Eukaryota	2	100
BniB000597-PA	cellular organisms	1	100
BniB000598-PA	Mesangiospermae	11	100
BniB000599-PA	Brassicaceae	16	66
BniB000600-PA	Brassicaceae	16	66
BniB000601-PA	cellular organisms	1	94
BniB000602-PA	Embryophyta	6	92
BniB000603-PA	cellular organisms	1	100
BniB000604-PA	Mesangiospermae	11	100
BniB000605-PA	cellular organisms	1	100
BniB000606-PA	cellular organisms	1	100
BniB000607-PA	cellular organisms	1	100
BniB000608-PA	cellular organisms	1	100
BniB000609-PA	cellular organisms	1	100
BniB000610-PA	cellular organisms	1	94
BniB000611-PA	Spermatophyta	9	100
BniB000612-PA	cellular organisms	1	100
BniB000613-PA	cellular organisms	1	100
BniB000614-PA	cellular organisms	1	100
BniB000615-PA	cellular organisms	1	100
BniB000616-PA	Brassicales	15	100
BniB000617-PA	Brassicales	15	100
BniB000618-PA	Pentapetalae	12	100
BniB000619-PA	rosids	13	83
BniB000620-PA	cellular organisms	1	100
BniB000621-PA	cellular organisms	1	100
BniB000622-PA	Brassica	18	100
BniB000623-PA	cellular organisms	1	94
BniB000624-PA	Embryophyta	6	100
BniB000625-PA	Eukaryota	2	100
BniB000626-PA	cellular organisms	1	100
BniB000627-PA	cellular organisms	1	94
BniB000628-PA	cellular organisms	1	100
BniB000629-PA	cellular organisms	1	100
BniB000630-PA	cellular organisms	1	100
BniB000631-PA	cellular organisms	1	94
BniB000632-PA	cellular organisms	1	83
BniB000633-PA	cellular organisms	1	77
BniB000634-PA	Brassicaceae	16	100
BniB000635-PA	Mesangiospermae	11	100
BniB000636-PA	cellular organisms	1	100
BniB000637-PA	cellular organisms	1	100
BniB000638-PA	malvids	14	100
BniB000639-PA	cellular organisms	1	100
BniB000640-PA	cellular organisms	1	100
BniB000641-PA	cellular organisms	1	100
BniB000642-PA	Eukaryota	2	94
BniB000643-PA	cellular organisms	1	94
BniB000644-PA	cellular organisms	1	94
BniB000645-PA	cellular organisms	1	94
BniB000646-PA	cellular organisms	1	100
BniB000647-PA	cellular organisms	1	100
BniB000648-PA	cellular organisms	1	77
BniB000649-PA	cellular organisms	1	100
BniB000650-PA	cellular organisms	1	100
BniB000651-PA	cellular organisms	1	100
BniB000652-PA	cellular organisms	1	100
BniB000653-PA	cellular organisms	1	100
BniB000654-PA	cellular organisms	1	100
BniB000655-PA	cellular organisms	1	66
BniB000656-PA	cellular organisms	1	100
BniB000657-PA	cellular organisms	1	100
BniB000658-PA	cellular organisms	1	100
BniB000659-PA	cellular organisms	1	100
BniB000660-PA	cellular organisms	1	100
BniB000661-PA	cellular organisms	1	100
BniB000662-PA	Eukaryota	2	100
BniB000663-PA	cellular organisms	1	100
BniB000664-PA	cellular organisms	1	61
BniB000665-PA	Streptophyta	4	86
BniB000666-PA	cellular organisms	1	72
BniB000667-PA	Brassicaceae	16	100
BniB000668-PA	cellular organisms	1	100
BniB000669-PA	cellular organisms	1	94
BniB000670-PA	cellular organisms	1	100
BniB000671-PA	cellular organisms	1	100
BniB000672-PA	cellular organisms	1	100
BniB000673-PA	cellular organisms	1	100
BniB000674-PA	cellular organisms	1	94
BniB000675-PA	cellular organisms	1	100
BniB000676-PA	cellular organisms	1	100
BniB000677-PA	cellular organisms	1	100
BniB000678-PA	cellular organisms	1	100
BniB000679-PA	cellular organisms	1	100
BniB000680-PA	cellular organisms	1	100
BniB000681-PA	Mesangiospermae	11	100
BniB000682-PA	Eukaryota	2	88
BniB000683-PA	Eukaryota	2	88
BniB000684-PA	cellular organisms	1	94
BniB000685-PA	cellular organisms	1	100
BniB000686-PA	cellular organisms	1	100
BniB000687-PA	cellular organisms	1	100
BniB000688-PA	cellular organisms	1	100
BniB000689-PA	cellular organisms	1	100
BniB000690-PA	cellular organisms	1	100
BniB000691-PA	Streptophytina	5	100
